,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
29,RE05031,2815898,BTH_Chaux_des_Prés_2006_SetB2,49144,gnpis_pui:holding-921_taxon-4898_accession-49144,RE05031,BTH_Chaux_des_Prés_2006_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
30,DI06014,2815894,BTH_Chaux_des_Prés_2006_SetB2,49534,https://doi.org/10.15454/1WVZPY,DI06014,BTH_Chaux_des_Prés_2006_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
31,DI06011,2815889,BTH_Chaux_des_Prés_2006_SetB2,48760,gnpis_pui:holding-921_taxon-4898_accession-48760,DI06011,BTH_Chaux_des_Prés_2006_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
32,Orvantis,2815910,BTH_Chaux_des_Prés_2006_SetB2,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,BTH_Chaux_des_Prés_2006_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
33,RE05039,2815895,BTH_Chaux_des_Prés_2006_SetB2,27825,https://doi.org/10.15454/FYAJT8,RE05039,BTH_Chaux_des_Prés_2006_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
34,DI06008,2815914,BTH_Chaux_des_Prés_2006_SetB2,49044,gnpis_pui:holding-921_taxon-4898_accession-49044,DI06008,BTH_Chaux_des_Prés_2006_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
35,EM05274,2815908,BTH_Chaux_des_Prés_2006_SetB2,48852,gnpis_pui:holding-921_taxon-4898_accession-48852,EM05274,BTH_Chaux_des_Prés_2006_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
36,CF05089,2815881,BTH_Chaux_des_Prés_2006_SetB2,49702,gnpis_pui:holding-921_taxon-4898_accession-49702,CF05089,BTH_Chaux_des_Prés_2006_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
37,Farandole,2815900,BTH_Chaux_des_Prés_2006_SetB2,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,BTH_Chaux_des_Prés_2006_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
38,CF05159,2815913,BTH_Chaux_des_Prés_2006_SetB2,48381,gnpis_pui:holding-921_taxon-4898_accession-48381,CF05159,BTH_Chaux_des_Prés_2006_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
