,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI05004,2806402,BTH_Chaux_des_Prés_2005_SetB1,49451,https://doi.org/10.15454/HTYOGZ,DI05004,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
1,DI05002,2806404,BTH_Chaux_des_Prés_2005_SetB1,48966,gnpis_pui:holding-921_taxon-4898_accession-48966,DI05002,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
2,CF04215,2806395,BTH_Chaux_des_Prés_2005_SetB1,49236,gnpis_pui:holding-921_taxon-4898_accession-49236,CF04215,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
3,LM04010,2806375,BTH_Chaux_des_Prés_2005_SetB1,48743,gnpis_pui:holding-921_taxon-4898_accession-48743,LM04010,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
4,RE04004,2806369,BTH_Chaux_des_Prés_2005_SetB1,49332,gnpis_pui:holding-921_taxon-4898_accession-49332,RE04004,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
5,RE03012,2806374,BTH_Chaux_des_Prés_2005_SetB1,49336,gnpis_pui:holding-921_taxon-4898_accession-49336,RE03012,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
6,DI05007,2806399,BTH_Chaux_des_Prés_2005_SetB1,49452,gnpis_pui:holding-921_taxon-4898_accession-49452,DI05007,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
7,LM04017,2806376,BTH_Chaux_des_Prés_2005_SetB1,48520,gnpis_pui:holding-921_taxon-4898_accession-48520,LM04017,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
8,DI05009,2806397,BTH_Chaux_des_Prés_2005_SetB1,48521,gnpis_pui:holding-921_taxon-4898_accession-48521,DI05009,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
9,RE04008,2806371,BTH_Chaux_des_Prés_2005_SetB1,48687,gnpis_pui:holding-921_taxon-4898_accession-48687,RE04008,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
10,LM04003,2806394,BTH_Chaux_des_Prés_2005_SetB1,48824,gnpis_pui:holding-921_taxon-4898_accession-48824,LM04003,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
11,CF03092,2806407,BTH_Chaux_des_Prés_2005_SetB1,49643,gnpis_pui:holding-921_taxon-4898_accession-49643,CF03092,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
12,DI05006,2806400,BTH_Chaux_des_Prés_2005_SetB1,48563,gnpis_pui:holding-921_taxon-4898_accession-48563,DI05006,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
13,Apache,2806380,BTH_Chaux_des_Prés_2005_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
14,CF04004,2806373,BTH_Chaux_des_Prés_2005_SetB1,49316,gnpis_pui:holding-921_taxon-4898_accession-49316,CF04004,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
15,RE04017,2806384,BTH_Chaux_des_Prés_2005_SetB1,49275,gnpis_pui:holding-921_taxon-4898_accession-49275,RE04017,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
16,CF03326,2806392,BTH_Chaux_des_Prés_2005_SetB1,48539,gnpis_pui:holding-921_taxon-4898_accession-48539,CF03326,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
17,LM04022,2806406,BTH_Chaux_des_Prés_2005_SetB1,48922,gnpis_pui:holding-921_taxon-4898_accession-48922,LM04022,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
18,Charger,2806388,BTH_Chaux_des_Prés_2005_SetB1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
19,Caphorn,2806385,BTH_Chaux_des_Prés_2005_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
20,EM04181,2806391,BTH_Chaux_des_Prés_2005_SetB1,48531,https://doi.org/10.15454/5QJOWB,EM04181,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
21,DI05001,2806405,BTH_Chaux_des_Prés_2005_SetB1,49480,gnpis_pui:holding-921_taxon-4898_accession-49480,DI05001,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
22,RE03019,2806396,BTH_Chaux_des_Prés_2005_SetB1,26829,https://doi.org/10.15454/NMOYD6,RE03019,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
23,RE04009,2806372,BTH_Chaux_des_Prés_2005_SetB1,26830,https://doi.org/10.15454/6V5ULG,RE04009,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
24,EM04115,2806383,BTH_Chaux_des_Prés_2005_SetB1,48943,gnpis_pui:holding-921_taxon-4898_accession-48943,EM04115,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
25,Orvantis,2806393,BTH_Chaux_des_Prés_2005_SetB1,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
26,DI05005,2806401,BTH_Chaux_des_Prés_2005_SetB1,48604,gnpis_pui:holding-921_taxon-4898_accession-48604,DI05005,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
27,EM04081,2806382,BTH_Chaux_des_Prés_2005_SetB1,48571,https://doi.org/10.15454/RRGUYW,EM04081,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
28,RE03099,2806408,BTH_Chaux_des_Prés_2005_SetB1,48737,gnpis_pui:holding-921_taxon-4898_accession-48737,RE03099,BTH_Chaux_des_Prés_2005_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
