,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,CF07261,2841661,BTH_Chaux_des_Prés_2009_SetB2,61122,https://doi.org/10.15454/BSBAJR,CF07261,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
1,RE08029,2841660,BTH_Chaux_des_Prés_2009_SetB2,61199,https://doi.org/10.15454/FKXNNO,RE08029,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
2,CF08066,2841640,BTH_Chaux_des_Prés_2009_SetB2,61240,https://doi.org/10.15454/I7RHV6,CF08066,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
3,CF08083,2841650,BTH_Chaux_des_Prés_2009_SetB2,61256,https://doi.org/10.15454/STVND6,CF08083,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
4,RE08040,2841656,BTH_Chaux_des_Prés_2009_SetB2,61548,https://doi.org/10.15454/KUNSYC,RE08040,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
5,DI09009,2841642,BTH_Chaux_des_Prés_2009_SetB2,61585,https://doi.org/10.15454/L2HZDZ,DI09009,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
6,DI09011,2841663,BTH_Chaux_des_Prés_2009_SetB2,61617,https://doi.org/10.15454/HODBAP,DI09011,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
7,DI09012,2841664,BTH_Chaux_des_Prés_2009_SetB2,61632,https://doi.org/10.15454/B2ALXB,DI09012,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
8,DI09010,2841662,BTH_Chaux_des_Prés_2009_SetB2,61602,https://doi.org/10.15454/VNDARA,DI09010,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
9,DI09014,2841666,BTH_Chaux_des_Prés_2009_SetB2,61663,https://doi.org/10.15454/WSZFOK,DI09014,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
10,RE08027,2841655,BTH_Chaux_des_Prés_2009_SetB2,61805,https://doi.org/10.15454/5B16XD,RE08027,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
11,EM08229,2841639,BTH_Chaux_des_Prés_2009_SetB2,61958,https://doi.org/10.15454/0CU5YP,EM08229,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
12,CF08088,2841648,BTH_Chaux_des_Prés_2009_SetB2,61288,https://doi.org/10.15454/SGFBVV,CF08088,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
13,RE08038,2841643,BTH_Chaux_des_Prés_2009_SetB2,61373,https://doi.org/10.15454/EQRWYJ,RE08038,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
14,DI09013,2841665,BTH_Chaux_des_Prés_2009_SetB2,61647,https://doi.org/10.15454/VYSZ9T,DI09013,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
15,EM08169,2841633,BTH_Chaux_des_Prés_2009_SetB2,61911,https://doi.org/10.15454/OAFF6Z,EM08169,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
16,RE08048,2841654,BTH_Chaux_des_Prés_2009_SetB2,61706,https://doi.org/10.15454/KJ26GM,RE08048,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
17,EM08146,2841638,BTH_Chaux_des_Prés_2009_SetB2,75856,https://doi.org/10.15454/C6KLT2,EM08146,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
18,Koreli,2841641,BTH_Chaux_des_Prés_2009_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
19,DI09015,2841657,BTH_Chaux_des_Prés_2009_SetB2,27811,https://doi.org/10.15454/N3NIWD,DI09015,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
20,RE08030,2841645,BTH_Chaux_des_Prés_2009_SetB2,27308,https://doi.org/10.15454/4AWT90,RE08030,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
21,Premio,2841636,BTH_Chaux_des_Prés_2009_SetB2,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
22,AO09019,2841651,BTH_Chaux_des_Prés_2009_SetB2,27901,https://doi.org/10.15454/S65MX6,AO09019,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
23,AO09020,2841632,BTH_Chaux_des_Prés_2009_SetB2,48447,gnpis_pui:holding-921_taxon-4898_accession-48447,AO09020,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
24,Apache,2841644,BTH_Chaux_des_Prés_2009_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
