,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI08019-2itkfi,2853146,BTH_Rennes_2010_TECH,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
1,DI08019-2itkt,2853147,BTH_Rennes_2010_TECH,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
2,EM09015itkt,2853205,BTH_Rennes_2010_TECH,49594,https://doi.org/10.15454/UY7D21,EM09015,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
3,EM09015itkfi,2853204,BTH_Rennes_2010_TECH,49594,https://doi.org/10.15454/UY7D21,EM09015,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
4,HadmF11383itkfi,2853156,BTH_Rennes_2010_TECH,60806,https://doi.org/10.15454/MBOJSS,HadmF11383,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
5,HadmF11383itkt,2853157,BTH_Rennes_2010_TECH,60806,https://doi.org/10.15454/MBOJSS,HadmF11383,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
6,DI10006itkt,2853187,BTH_Rennes_2010_TECH,48901,https://doi.org/10.15454/QECZYG,DI10006,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
7,DI10006itkfi,2853186,BTH_Rennes_2010_TECH,48901,https://doi.org/10.15454/QECZYG,DI10006,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
8,DI10007itkt,2853253,BTH_Rennes_2010_TECH,48917,https://doi.org/10.15454/SFOD7H,DI10007,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
9,DI10007itkfi,2853252,BTH_Rennes_2010_TECH,48917,https://doi.org/10.15454/SFOD7H,DI10007,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
10,DI10015itkt,2853145,BTH_Rennes_2010_TECH,48814,https://doi.org/10.15454/QM62JM,DI10015,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
11,DI10015itkfi,2853144,BTH_Rennes_2010_TECH,48814,https://doi.org/10.15454/QM62JM,DI10015,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
12,RE09055itkfi,2853198,BTH_Rennes_2010_TECH,61677,https://doi.org/10.15454/RWYMIR,RE09055,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
13,RE09055itkt,2853199,BTH_Rennes_2010_TECH,61677,https://doi.org/10.15454/RWYMIR,RE09055,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
14,Hadm01221-04itkfi,2853180,BTH_Rennes_2010_TECH,60753,https://doi.org/10.15454/SQDBPR,Hadm01221-04,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
15,Hadm01221-04itkt,2853181,BTH_Rennes_2010_TECH,60753,https://doi.org/10.15454/SQDBPR,Hadm01221-04,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
16,HadmF276itkt,2853129,BTH_Rennes_2010_TECH,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Rennes_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
