,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,RE07004,2832591,BTH_Rennes_2008_SetB1_PIETIN-VERSE,27843,https://doi.org/10.15454/KB5WU7,RE07004,BTH_Rennes_2008_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,RE07025,2832611,BTH_Rennes_2008_SetB1_PIETIN-VERSE,27835,https://doi.org/10.15454/GZMJBE,RE07025,BTH_Rennes_2008_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,CF07008,2832619,BTH_Rennes_2008_SetB1_PIETIN-VERSE,27787,https://doi.org/10.15454/SLLTW8,CF07008,BTH_Rennes_2008_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,AO08112,2832596,BTH_Rennes_2008_SetB1_PIETIN-VERSE,27769,https://doi.org/10.15454/IR0FDN,AO08112,BTH_Rennes_2008_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,CF07002,2832618,BTH_Rennes_2008_SetB1_PIETIN-VERSE,27786,https://doi.org/10.15454/I30U5V,CF07002,BTH_Rennes_2008_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,CF07021,2832616,BTH_Rennes_2008_SetB1_PIETIN-VERSE,27789,https://doi.org/10.15454/BTYEVM,CF07021,BTH_Rennes_2008_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,AO08107,2832613,BTH_Rennes_2008_SetB1_PIETIN-VERSE,27768,https://doi.org/10.15454/BQBT4V,AO08107,BTH_Rennes_2008_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,CF07018,2832600,BTH_Rennes_2008_SetB1_PIETIN-VERSE,27788,https://doi.org/10.15454/72PHHY,CF07018,BTH_Rennes_2008_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,RE07019,2832593,BTH_Rennes_2008_SetB1_PIETIN-VERSE,27305,https://doi.org/10.15454/OPZZGX,RE07019,BTH_Rennes_2008_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,RE07012,2832588,BTH_Rennes_2008_SetB1_PIETIN-VERSE,27269,https://doi.org/10.15454/N0JGJL,RE07012,BTH_Rennes_2008_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,Premio,2832583,BTH_Rennes_2008_SetB1_PIETIN-VERSE,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Rennes_2008_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,RE07013,2832589,BTH_Rennes_2008_SetB1_PIETIN-VERSE,48745,gnpis_pui:holding-921_taxon-4898_accession-48745,RE07013,BTH_Rennes_2008_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,EM07118,2832597,BTH_Rennes_2008_SetB1_PIETIN-VERSE,49448,gnpis_pui:holding-921_taxon-4898_accession-49448,EM07118,BTH_Rennes_2008_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
