,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI05020-2,2813978,BTH_Rennes_2006_SetA2_PIETIN-VERSE,48490,https://doi.org/10.15454/FGXHZP,DI05020-2,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,DI05022,2813988,BTH_Rennes_2006_SetA2_PIETIN-VERSE,26979,https://doi.org/10.15454/BHQTEW,DI05022,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,DI05004,2813959,BTH_Rennes_2006_SetA2_PIETIN-VERSE,49451,https://doi.org/10.15454/HTYOGZ,DI05004,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,DI05003-2,2813972,BTH_Rennes_2006_SetA2_PIETIN-VERSE,49014,https://doi.org/10.15454/UKELLG,DI05003-2,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,DI05001-2,2813970,BTH_Rennes_2006_SetA2_PIETIN-VERSE,48759,https://doi.org/10.15454/YRTCHQ,DI05001-2,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,DI05021,2813986,BTH_Rennes_2006_SetA2_PIETIN-VERSE,26919,https://doi.org/10.15454/6JPD2I,DI05021,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,DI05020,2813987,BTH_Rennes_2006_SetA2_PIETIN-VERSE,62005,https://doi.org/10.15454/Q0EAS8,DI05020,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,EM03332,2813973,BTH_Rennes_2006_SetA2_PIETIN-VERSE,26986,https://doi.org/10.15454/VOIUNY,EM03332,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,DI05014,2813966,BTH_Rennes_2006_SetA2_PIETIN-VERSE,26985,https://doi.org/10.15454/TKJCUM,DI05014,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,CF04043,2813968,BTH_Rennes_2006_SetA2_PIETIN-VERSE,26972,https://doi.org/10.15454/VFM1EQ,CF04043,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,Hendrix,2813963,BTH_Rennes_2006_SetA2_PIETIN-VERSE,26833,https://doi.org/10.15454/PYUIEM,HENDRIX,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,RE04022,2813964,BTH_Rennes_2006_SetA2_PIETIN-VERSE,26831,https://doi.org/10.15454/CK12PW,RE04022,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,CF04022,2813982,BTH_Rennes_2006_SetA2_PIETIN-VERSE,26895,https://doi.org/10.15454/CQ8LNQ,CF04022,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,CF04184,2813984,BTH_Rennes_2006_SetA2_PIETIN-VERSE,26896,https://doi.org/10.15454/PBJIBN,CF04184,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,Apache,2813969,BTH_Rennes_2006_SetA2_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,Charger,2813977,BTH_Rennes_2006_SetA2_PIETIN-VERSE,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,Caphorn,2813975,BTH_Rennes_2006_SetA2_PIETIN-VERSE,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,EM04181,2813980,BTH_Rennes_2006_SetA2_PIETIN-VERSE,48531,https://doi.org/10.15454/5QJOWB,EM04181,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,DI05001,2813990,BTH_Rennes_2006_SetA2_PIETIN-VERSE,49480,gnpis_pui:holding-921_taxon-4898_accession-49480,DI05001,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,RE03019,2813985,BTH_Rennes_2006_SetA2_PIETIN-VERSE,26829,https://doi.org/10.15454/NMOYD6,RE03019,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,RE04009,2813962,BTH_Rennes_2006_SetA2_PIETIN-VERSE,26830,https://doi.org/10.15454/6V5ULG,RE04009,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,RE04043,2813965,BTH_Rennes_2006_SetA2_PIETIN-VERSE,26832,https://doi.org/10.15454/05HCVU,RE04043,BTH_Rennes_2006_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
