,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI03003,2789450,BTH_Rennes_2003_SetB1_PIETIN-VERSE,26426,https://doi.org/10.15454/PIXJ6I,DI03003,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,EM02281,2789429,BTH_Rennes_2003_SetB1_PIETIN-VERSE,49177,gnpis_pui:holding-921_taxon-4898_accession-49177,EM02281,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,RE02161,2789459,BTH_Rennes_2003_SetB1_PIETIN-VERSE,48986,gnpis_pui:holding-921_taxon-4898_accession-48986,RE02161,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,CF02145,2789463,BTH_Rennes_2003_SetB1_PIETIN-VERSE,48913,gnpis_pui:holding-921_taxon-4898_accession-48913,CF02145,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,EM02292,2789439,BTH_Rennes_2003_SetB1_PIETIN-VERSE,48744,gnpis_pui:holding-921_taxon-4898_accession-48744,EM02292,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,RE02134,2789430,BTH_Rennes_2003_SetB1_PIETIN-VERSE,49411,gnpis_pui:holding-921_taxon-4898_accession-49411,RE02134,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,RE02095,2789454,BTH_Rennes_2003_SetB1_PIETIN-VERSE,48677,gnpis_pui:holding-921_taxon-4898_accession-48677,RE02095,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,DI03001,2789449,BTH_Rennes_2003_SetB1_PIETIN-VERSE,49278,gnpis_pui:holding-921_taxon-4898_accession-49278,DI03001,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,CF02144,2789464,BTH_Rennes_2003_SetB1_PIETIN-VERSE,49253,gnpis_pui:holding-921_taxon-4898_accession-49253,CF02144,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,RE02081,2789433,BTH_Rennes_2003_SetB1_PIETIN-VERSE,48430,gnpis_pui:holding-921_taxon-4898_accession-48430,RE02081,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,DI03006,2789448,BTH_Rennes_2003_SetB1_PIETIN-VERSE,48525,gnpis_pui:holding-921_taxon-4898_accession-48525,DI03006,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,DI03004,2789440,BTH_Rennes_2003_SetB1_PIETIN-VERSE,48815,gnpis_pui:holding-921_taxon-4898_accession-48815,DI03004,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,DI03007,2789447,BTH_Rennes_2003_SetB1_PIETIN-VERSE,48823,gnpis_pui:holding-921_taxon-4898_accession-48823,DI03007,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,CF02003,2789462,BTH_Rennes_2003_SetB1_PIETIN-VERSE,49113,gnpis_pui:holding-921_taxon-4898_accession-49113,CF02003,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,EM02272,2789435,BTH_Rennes_2003_SetB1_PIETIN-VERSE,49167,gnpis_pui:holding-921_taxon-4898_accession-49167,EM02272,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,DI03002,2789451,BTH_Rennes_2003_SetB1_PIETIN-VERSE,49320,gnpis_pui:holding-921_taxon-4898_accession-49320,DI03002,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,Apache,2789441,BTH_Rennes_2003_SetB1_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,CF02094,2789456,BTH_Rennes_2003_SetB1_PIETIN-VERSE,49518,gnpis_pui:holding-921_taxon-4898_accession-49518,CF02094,BTH_Rennes_2003_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
