observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
RE02095itkfi,2789021,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48677,gnpis_pui:holding-921_taxon-4898_accession-48677,RE02095,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"106,9",,"78,2",
DI03001itkfi,2789011,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49278,gnpis_pui:holding-921_taxon-4898_accession-49278,DI03001,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"109,4",,"80,1",
DI03001itkt,2789012,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49278,gnpis_pui:holding-921_taxon-4898_accession-49278,DI03001,VIRTUAL_TRIAL,,,,,,,,treated,2003,12,,"102,7",,"99,4",
CF02144itkt,2789042,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49253,gnpis_pui:holding-921_taxon-4898_accession-49253,CF02144,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,8",,"100,2",,"96,9",
CF02144itkfi,2789041,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49253,gnpis_pui:holding-921_taxon-4898_accession-49253,CF02144,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"96,1",,"70,3",
RE02081itkfi,2788979,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48430,gnpis_pui:holding-921_taxon-4898_accession-48430,RE02081,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"93,3",,"68,3",
RE02081itkt,2788980,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48430,gnpis_pui:holding-921_taxon-4898_accession-48430,RE02081,VIRTUAL_TRIAL,,,,,,,,treated,2003,"13,5",,"87,4",,"84,6",
DI03006itkt,2789010,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48525,gnpis_pui:holding-921_taxon-4898_accession-48525,DI03006,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,4",,"97,7",,"94,6",
DI03006itkfi,2789009,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48525,gnpis_pui:holding-921_taxon-4898_accession-48525,DI03006,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,103,,"75,4",
DI03004itkt,2788994,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48815,gnpis_pui:holding-921_taxon-4898_accession-48815,DI03004,VIRTUAL_TRIAL,,,,,,,,treated,2003,"13,1",,"98,9",,"95,7",
DI03004itkfi,2788993,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48815,gnpis_pui:holding-921_taxon-4898_accession-48815,DI03004,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"114,9",,"84,1",
DI03007itkfi,2789007,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48823,gnpis_pui:holding-921_taxon-4898_accession-48823,DI03007,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"110,2",,"80,6",
DI03007itkt,2789008,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48823,gnpis_pui:holding-921_taxon-4898_accession-48823,DI03007,VIRTUAL_TRIAL,,,,,,,,treated,2003,13,,"98,4",,"95,2",
CF02003itkt,2789038,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49113,gnpis_pui:holding-921_taxon-4898_accession-49113,CF02003,VIRTUAL_TRIAL,,,,,,,,treated,2003,"13,2",,"91,3",,"88,4",
CF02003itkfi,2789037,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49113,gnpis_pui:holding-921_taxon-4898_accession-49113,CF02003,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"99,2",,"72,6",
EM02272itkfi,2788983,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49167,gnpis_pui:holding-921_taxon-4898_accession-49167,EM02272,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"103,6",,"75,8",
EM02272itkt,2788984,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49167,gnpis_pui:holding-921_taxon-4898_accession-49167,EM02272,VIRTUAL_TRIAL,,,,,,,,treated,2003,"13,1",,"93,6",,"90,5",
DI03002itkt,2789016,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49320,gnpis_pui:holding-921_taxon-4898_accession-49320,DI03002,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,7",,"99,7",,"96,4",
DI03002itkfi,2789015,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49320,gnpis_pui:holding-921_taxon-4898_accession-49320,DI03002,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"113,7",,"83,2",
Apacheitkt,2788996,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,4",,"99,4",,"96,2",
Apacheitkfi,2788995,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"96,1",,"70,3",
CF02094itkt,2789026,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49518,gnpis_pui:holding-921_taxon-4898_accession-49518,CF02094,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,5",,"103,2",,"99,9",
CF02094itkfi,2789025,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49518,gnpis_pui:holding-921_taxon-4898_accession-49518,CF02094,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"107,9",,79,
EM02234itkt,2788990,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48895,gnpis_pui:holding-921_taxon-4898_accession-48895,EM02234,VIRTUAL_TRIAL,,,,,,,,treated,2003,"11,9",,"103,4",,"100,1",
EM02234itkfi,2788989,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48895,gnpis_pui:holding-921_taxon-4898_accession-48895,EM02234,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"110,9",,"81,2",
CF03426itkfi,2788981,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48618,https://doi.org/10.15454/XWEHGT,CF03426,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"101,8",,"74,5",
CF03426itkt,2788982,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48618,https://doi.org/10.15454/XWEHGT,CF03426,VIRTUAL_TRIAL,,,,,,,,treated,2003,12,,"100,2",,97,
Chargeritkfi,2789005,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"108,9",,"79,7",
Chargeritkt,2789006,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,treated,2003,12,,"101,3",,98,
Caphornitkfi,2788999,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"115,1",,"84,2",
Caphornitkt,2789000,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,9",,"105,2",,"101,7",
RE02185itkt,2789028,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49498,gnpis_pui:holding-921_taxon-4898_accession-49498,RE02185,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,8",,"98,3",,"95,1",
RE02185itkfi,2789027,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49498,gnpis_pui:holding-921_taxon-4898_accession-49498,RE02185,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"110,8",,"81,1",
DI03008itkfi,2789001,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,26427,https://doi.org/10.15454/KWRP2T,DI03008,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"114,8",,84,
DI03008itkt,2789002,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,26427,https://doi.org/10.15454/KWRP2T,DI03008,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,5",,"106,2",,"102,8",
EM02231itkt,2788986,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,26415,https://doi.org/10.15454/J3I5NY,EM02231,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,5",,"109,4",,"105,8",
EM02231itkfi,2788985,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,26415,https://doi.org/10.15454/J3I5NY,EM02231,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"127,6",,"93,4",
EM02233itkfi,2788987,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,26416,https://doi.org/10.15454/HJAB4N,EM02233,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"124,5",,"91,1",
EM02233itkt,2788988,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,26416,https://doi.org/10.15454/HJAB4N,EM02233,VIRTUAL_TRIAL,,,,,,,,treated,2003,"11,6",,"112,5",,"108,8",
DI03003itkfi,2789013,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,26426,https://doi.org/10.15454/PIXJ6I,DI03003,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"116,2",,"85,1",
CF02093itkfi,2789019,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,26417,https://doi.org/10.15454/YM7WOU,CF02093,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"110,3",,"80,7",
CF02143itkfi,2789045,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,26420,https://doi.org/10.15454/UMTUQX,CF02143,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"110,7",,81,
CF02143itkt,2789046,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,26420,https://doi.org/10.15454/UMTUQX,CF02143,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,3",,100,,"96,7",
Soissonsitkt,2789036,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2003,"13,6",,"94,4",,"91,3",
Soissonsitkfi,2789035,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"93,7",,"68,5",
Isengrainitkfi,2789029,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"101,3",,"74,2",
Isengrainitkt,2789030,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,3",,"104,9",,"101,5",
CF02146itkt,2789044,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48907,gnpis_pui:holding-921_taxon-4898_accession-48907,CF02146,VIRTUAL_TRIAL,,,,,,,,treated,2003,"13,4",,"101,6",,"98,3",
CF02146itkfi,2789043,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48907,gnpis_pui:holding-921_taxon-4898_accession-48907,CF02146,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"104,8",,"76,7",
EM02298itkfi,2788965,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48726,gnpis_pui:holding-921_taxon-4898_accession-48726,EM02298,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"103,1",,"75,4",
EM02298itkt,2788966,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48726,gnpis_pui:holding-921_taxon-4898_accession-48726,EM02298,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,3",,98,,"94,8",
EM02286itkt,2788998,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48836,gnpis_pui:holding-921_taxon-4898_accession-48836,EM02286,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,7",,"98,3",,"95,1",
EM02286itkfi,2788997,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48836,gnpis_pui:holding-921_taxon-4898_accession-48836,EM02286,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"104,6",,"76,6",
EM02278itkfi,2788969,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49102,gnpis_pui:holding-921_taxon-4898_accession-49102,EM02278,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"99,9",,"73,1",
EM02278itkt,2788970,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49102,gnpis_pui:holding-921_taxon-4898_accession-49102,EM02278,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,5",,"91,6",,"88,7",
CF02220itkt,2788978,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49246,gnpis_pui:holding-921_taxon-4898_accession-49246,CF02220,VIRTUAL_TRIAL,,,,,,,,treated,2003,"13,4",,"88,4",,"85,5",
CF02220itkfi,2788977,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49246,gnpis_pui:holding-921_taxon-4898_accession-49246,CF02220,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"89,8",,"65,7",
RE02160itkfi,2789033,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49612,gnpis_pui:holding-921_taxon-4898_accession-49612,RE02160,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"111,7",,"81,8",
RE02160itkt,2789034,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49612,gnpis_pui:holding-921_taxon-4898_accession-49612,RE02160,VIRTUAL_TRIAL,,,,,,,,treated,2003,12,,"93,4",,"90,4",
RE02135itkt,2788976,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49093,gnpis_pui:holding-921_taxon-4898_accession-49093,RE02135,VIRTUAL_TRIAL,,,,,,,,treated,2003,"13,9",,"97,2",,"94,1",
RE02135itkfi,2788975,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49093,gnpis_pui:holding-921_taxon-4898_accession-49093,RE02135,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"106,5",,"77,9",
CF02127itkt,2788968,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48351,gnpis_pui:holding-921_taxon-4898_accession-48351,CF02127,VIRTUAL_TRIAL,,,,,,,,treated,2003,13,,"99,9",,"96,6",
CF02127itkfi,2788967,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48351,gnpis_pui:holding-921_taxon-4898_accession-48351,CF02127,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"107,9",,79,
EM02308itkfi,2789017,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48353,gnpis_pui:holding-921_taxon-4898_accession-48353,EM02308,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"105,6",,"77,3",
EM02308itkt,2789018,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48353,gnpis_pui:holding-921_taxon-4898_accession-48353,EM02308,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,4",,"97,9",,"94,7",
RE01016itkt,2788964,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48369,gnpis_pui:holding-921_taxon-4898_accession-48369,RE01016,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,9",,"102,6",,"99,3",
RE01016itkfi,2788963,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,48369,gnpis_pui:holding-921_taxon-4898_accession-48369,RE01016,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"112,8",,"82,5",
EM02307itkt,2789024,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49547,gnpis_pui:holding-921_taxon-4898_accession-49547,EM02307,VIRTUAL_TRIAL,,,,,,,,treated,2003,"13,1",,"93,5",,"90,5",
EM02307itkfi,2789023,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49547,gnpis_pui:holding-921_taxon-4898_accession-49547,EM02307,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"103,2",,"75,5",
DI03005itkt,2789004,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49723,gnpis_pui:holding-921_taxon-4898_accession-49723,DI03005,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,7",,"98,4",,"95,2",
DI03005itkfi,2789003,BTH_Le_Moulon_2003_SetB1,BTH_Le_Moulon_2003_SetB1,49723,gnpis_pui:holding-921_taxon-4898_accession-49723,DI03005,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"115,2",,"84,3",
