observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
RE04020,2807725,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,49413,gnpis_pui:holding-921_taxon-4898_accession-49413,RE04020,VIRTUAL_TRIAL,,,,,,,,2005,5,
RE04071,2807748,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,49565,gnpis_pui:holding-921_taxon-4898_accession-49565,RE04071,VIRTUAL_TRIAL,,,,,,,,2005,3,
DI05017,2807738,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,49658,gnpis_pui:holding-921_taxon-4898_accession-49658,DI05017,VIRTUAL_TRIAL,,,,,,,,2005,"2,5",
AO05003,2807734,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,49730,gnpis_pui:holding-921_taxon-4898_accession-49730,AO05003,VIRTUAL_TRIAL,,,,,,,,2005,NA,
CF03058,2807728,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,48359,gnpis_pui:holding-921_taxon-4898_accession-48359,CF03058,VIRTUAL_TRIAL,,,,,,,,2005,5,
DI05019,2807732,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,49356,gnpis_pui:holding-921_taxon-4898_accession-49356,DI05019,VIRTUAL_TRIAL,,,,,,,,2005,"4,5",
EM04329,2807751,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,49271,gnpis_pui:holding-921_taxon-4898_accession-49271,EM04329,VIRTUAL_TRIAL,,,,,,,,2005,3,
DI05016,2807737,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,48795,gnpis_pui:holding-921_taxon-4898_accession-48795,DI05016,VIRTUAL_TRIAL,,,,,,,,2005,"2,5",
RE04044,2807749,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,49479,gnpis_pui:holding-921_taxon-4898_accession-49479,RE04044,VIRTUAL_TRIAL,,,,,,,,2005,9,
Apache,2807742,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,2005,"2,5",
AO05002,2807733,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,49364,https://doi.org/10.15454/DWZO1B,AO05002,VIRTUAL_TRIAL,,,,,,,,2005,NA,
AO05004,2807730,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,48941,https://doi.org/10.15454/YPYOQJ,AO05004,VIRTUAL_TRIAL,,,,,,,,2005,NA,
Charger,2807746,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,2005,"2,5",
Caphorn,2807744,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,2005,"3,5",
RE04043,2807729,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,26832,https://doi.org/10.15454/05HCVU,RE04043,VIRTUAL_TRIAL,,,,,,,,2005,5,
DI05011,2807739,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,48754,gnpis_pui:holding-921_taxon-4898_accession-48754,DI05011,VIRTUAL_TRIAL,,,,,,,,2005,5,
Orvantis,2807754,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,VIRTUAL_TRIAL,,,,,,,,2005,"3,5",
RE04039,2807747,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,49389,gnpis_pui:holding-921_taxon-4898_accession-49389,RE04039,VIRTUAL_TRIAL,,,,,,,,2005,"4,5",
EM04294,2807721,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,48735,gnpis_pui:holding-921_taxon-4898_accession-48735,EM04294,VIRTUAL_TRIAL,,,,,,,,2005,"4,5",
CF04076,2807720,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,27039,https://doi.org/10.15454/YH3ACK,CF04076,VIRTUAL_TRIAL,,,,,,,,2005,"5,5",
EM04241,2807750,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,27040,https://doi.org/10.15454/AB7Z4M,EM04241,VIRTUAL_TRIAL,,,,,,,,2005,4,
AO05001,2807753,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,48798,https://doi.org/10.15454/YUL8X7,AO05001,VIRTUAL_TRIAL,,,,,,,,2005,NA,
RE04060,2807724,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,49071,gnpis_pui:holding-921_taxon-4898_accession-49071,RE04060,VIRTUAL_TRIAL,,,,,,,,2005,1,
RE04066,2807722,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,49212,gnpis_pui:holding-921_taxon-4898_accession-49212,RE04066,VIRTUAL_TRIAL,,,,,,,,2005,"1,5",
CF04012,2807727,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,48480,gnpis_pui:holding-921_taxon-4898_accession-48480,CF04012,VIRTUAL_TRIAL,,,,,,,,2005,"5,5",
Farandole,2807745,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,VIRTUAL_TRIAL,,,,,,,,2005,NA,
RE04035,2807752,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,49143,gnpis_pui:holding-921_taxon-4898_accession-49143,RE04035,VIRTUAL_TRIAL,,,,,,,,2005,5,
DI05013,2807741,BTH_Chaux_des_Prés_2005_SetB2,BTH_Chaux_des_Prés_2005_SetB2,48379,gnpis_pui:holding-921_taxon-4898_accession-48379,DI05013,VIRTUAL_TRIAL,,,,,,,,2005,2,
