observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2831526,BTH_Clermont-Ferrand_2008_SetB1,BTH_Clermont-Ferrand_2008_SetB1,49461,gnpis_pui:holding-921_taxon-4898_accession-49461,EM07085,REPLICATION,1,,,,,,REPLICATION:1,treated,2008,76,
2,2831525,BTH_Clermont-Ferrand_2008_SetB1,BTH_Clermont-Ferrand_2008_SetB1,49257,gnpis_pui:holding-921_taxon-4898_accession-49257,DI08007,REPLICATION,2,,,,,,REPLICATION:2,treated,2008,"81,16",
1,2831524,BTH_Clermont-Ferrand_2008_SetB1,BTH_Clermont-Ferrand_2008_SetB1,49257,gnpis_pui:holding-921_taxon-4898_accession-49257,DI08007,REPLICATION,1,,,,,,REPLICATION:1,treated,2008,83,
1,2831550,BTH_Clermont-Ferrand_2008_SetB1,BTH_Clermont-Ferrand_2008_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,treated,2008,"93,87",
2,2831551,BTH_Clermont-Ferrand_2008_SetB1,BTH_Clermont-Ferrand_2008_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,treated,2008,"94,05",
2,2831589,BTH_Clermont-Ferrand_2008_SetB1,BTH_Clermont-Ferrand_2008_SetB1,27790,https://doi.org/10.15454/CEUVSR,CF07022,REPLICATION,2,,,,,,REPLICATION:2,treated,2008,"89,62",
1,2831588,BTH_Clermont-Ferrand_2008_SetB1,BTH_Clermont-Ferrand_2008_SetB1,27790,https://doi.org/10.15454/CEUVSR,CF07022,REPLICATION,1,,,,,,REPLICATION:1,treated,2008,"92,83",
2,2831563,BTH_Clermont-Ferrand_2008_SetB1,BTH_Clermont-Ferrand_2008_SetB1,49581,gnpis_pui:holding-921_taxon-4898_accession-49581,DI08001,REPLICATION,2,,,,,,REPLICATION:2,treated,2008,"83,46",
1,2831562,BTH_Clermont-Ferrand_2008_SetB1,BTH_Clermont-Ferrand_2008_SetB1,49581,gnpis_pui:holding-921_taxon-4898_accession-49581,DI08001,REPLICATION,1,,,,,,REPLICATION:1,treated,2008,"89,15",
1,2831556,BTH_Clermont-Ferrand_2008_SetB1,BTH_Clermont-Ferrand_2008_SetB1,48970,gnpis_pui:holding-921_taxon-4898_accession-48970,CF07057,REPLICATION,1,,,,,,REPLICATION:1,treated,2008,"88,43",
