observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
DI02008itkt,2779840,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,26800,https://doi.org/10.15454/VY4RPB,DI02008,VIRTUAL_TRIAL,,,,,,,,treated,2002,"99,3",,"101,8",
DI02010itkt,2779813,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,48395,gnpis_pui:holding-921_taxon-4898_accession-48395,DI02010,VIRTUAL_TRIAL,,,,,,,,treated,2002,"87,7",,"89,9",
EM01005itkt,2779825,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,49442,gnpis_pui:holding-921_taxon-4898_accession-49442,EM01005,VIRTUAL_TRIAL,,,,,,,,treated,2002,"82,4",,"84,5",
EM01002itkt,2779826,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,48925,gnpis_pui:holding-921_taxon-4898_accession-48925,EM01002,VIRTUAL_TRIAL,,,,,,,,treated,2002,"91,8",,"94,2",
RE01015itkt,2779811,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,26095,https://doi.org/10.15454/RSFKAG,RE01015,VIRTUAL_TRIAL,,,,,,,,treated,2002,"97,7",,"100,2",
EM01127itkt,2779843,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,49600,gnpis_pui:holding-921_taxon-4898_accession-49600,EM01127,VIRTUAL_TRIAL,,,,,,,,treated,2002,"90,1",,"92,4",
CF01009itkt,2779849,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,49538,gnpis_pui:holding-921_taxon-4898_accession-49538,CF01009,VIRTUAL_TRIAL,,,,,,,,treated,2002,"91,4",,"93,8",
DI02005itkt,2779837,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,48580,gnpis_pui:holding-921_taxon-4898_accession-48580,DI02005,VIRTUAL_TRIAL,,,,,,,,treated,2002,"92,9",,"95,2",
DI02009itkt,2779841,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,48570,gnpis_pui:holding-921_taxon-4898_accession-48570,DI02009,VIRTUAL_TRIAL,,,,,,,,treated,2002,"87,7",,"89,9",
DI02001itkt,2779833,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,26984,https://doi.org/10.15454/GR0LP3,DI02001,VIRTUAL_TRIAL,,,,,,,,treated,2002,"88,3",,"90,6",
Soissonsitkt,2779854,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2002,"96,2",,"98,7",
DI02006itkt,2779834,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,49032,gnpis_pui:holding-921_taxon-4898_accession-49032,DI02006,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,8",,"97,3",
Chargeritkt,2779839,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,treated,2002,"99,5",,102,
CF01170itkt,2779816,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,49629,gnpis_pui:holding-921_taxon-4898_accession-49629,CF01170,VIRTUAL_TRIAL,,,,,,,,treated,2002,"96,2",,"98,7",
CF01216itkt,2779819,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,49614,gnpis_pui:holding-921_taxon-4898_accession-49614,CF01216,VIRTUAL_TRIAL,,,,,,,,treated,2002,"100,2",,"102,7",
RE01020itkt,2779850,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,49034,gnpis_pui:holding-921_taxon-4898_accession-49034,RE01020,VIRTUAL_TRIAL,,,,,,,,treated,2002,"95,2",,"97,6",
RE00148itkt,2779846,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,48556,gnpis_pui:holding-921_taxon-4898_accession-48556,RE00148,VIRTUAL_TRIAL,,,,,,,,treated,2002,"67,7",,"69,4",
Caphornitkt,2779818,BTH_Dijon_2002_SetB1,BTH_Dijon_2002_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,treated,2002,"101,7",,"104,3",
