observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
Charger,2765140,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,2000,NA,
Tremie,2765142,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,24505,https://doi.org/10.15454/9YBOHR,TREMIE,VIRTUAL_TRIAL,,,,,,,,2000,NA,
Balthazar,2765127,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,25537,https://doi.org/10.15454/ISHUU1,BALTHAZAR,VIRTUAL_TRIAL,,,,,,,,2000,NA,
Ornicar,2765135,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,25609,https://doi.org/10.15454/ZUZBM9,ORNICAR,VIRTUAL_TRIAL,,,,,,,,2000,NA,
DI00010,2765154,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,26106,https://doi.org/10.15454/MAUZZM,DI00010,VIRTUAL_TRIAL,,,,,,,,2000,2,
RE99123,2765148,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,26875,https://doi.org/10.15454/WJONCW,RE99123,VIRTUAL_TRIAL,,,,,,,,2000,6,
EM00009,2765128,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,49567,gnpis_pui:holding-921_taxon-4898_accession-49567,EM00009,VIRTUAL_TRIAL,,,,,,,,2000,5,
CF99175,2765126,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,48961,gnpis_pui:holding-921_taxon-4898_accession-48961,CF99175,VIRTUAL_TRIAL,,,,,,,,2000,"3,5",
Soissons,2765159,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,2000,NA,
Isengrain,2765150,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,2000,NA,
RE00009,2765137,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,26868,https://doi.org/10.15454/NP8MBD,RE00009,VIRTUAL_TRIAL,,,,,,,,2000,6,
RE00008,2765136,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,26867,https://doi.org/10.15454/PZEUL6,RE00008,VIRTUAL_TRIAL,,,,,,,,2000,4,
DI00013,2765141,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,49391,gnpis_pui:holding-921_taxon-4898_accession-49391,DI00013,VIRTUAL_TRIAL,,,,,,,,2000,"3,5",
RE99107,2765161,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,48500,gnpis_pui:holding-921_taxon-4898_accession-48500,RE99107,VIRTUAL_TRIAL,,,,,,,,2000,"3,5",
CF99087,2765162,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,49070,gnpis_pui:holding-921_taxon-4898_accession-49070,CF99087,VIRTUAL_TRIAL,,,,,,,,2000,"3,5",
CF99106,2765158,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,49192,gnpis_pui:holding-921_taxon-4898_accession-49192,CF99106,VIRTUAL_TRIAL,,,,,,,,2000,"4,5",
DI00018,2765149,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,48991,gnpis_pui:holding-921_taxon-4898_accession-48991,DI00018,VIRTUAL_TRIAL,,,,,,,,2000,"1,5",
DI00015,2765157,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,48998,gnpis_pui:holding-921_taxon-4898_accession-48998,DI00015,VIRTUAL_TRIAL,,,,,,,,2000,4,
EM00011,2765147,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,48448,gnpis_pui:holding-921_taxon-4898_accession-48448,EM00011,VIRTUAL_TRIAL,,,,,,,,2000,5,
RE99133,2765133,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,49137,gnpis_pui:holding-921_taxon-4898_accession-49137,RE99133,VIRTUAL_TRIAL,,,,,,,,2000,6,
EM00012,2765144,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,49139,gnpis_pui:holding-921_taxon-4898_accession-49139,EM00012,VIRTUAL_TRIAL,,,,,,,,2000,5,
RE99111,2765134,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,49369,gnpis_pui:holding-921_taxon-4898_accession-49369,RE99111,VIRTUAL_TRIAL,,,,,,,,2000,"3,5",
EM00013,2765145,BTH_Chaux_des_Prés_2000_SetB2,BTH_Chaux_des_Prés_2000_SetB2,48376,gnpis_pui:holding-921_taxon-4898_accession-48376,EM00013,VIRTUAL_TRIAL,,,,,,,,2000,5,
