observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
CF03252itkt,2798907,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49339,gnpis_pui:holding-921_taxon-4898_accession-49339,CF03252,VIRTUAL_TRIAL,,,,,,,,treated,2004,"89,9",,"89,3",
LM03010itkt,2798900,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48581,gnpis_pui:holding-921_taxon-4898_accession-48581,LM03010,VIRTUAL_TRIAL,,,,,,,,treated,2004,"92,3",,"91,8",
Apacheitkt,2798884,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,treated,2004,"102,5",,"101,9",
EM03030itkt,2798895,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49101,gnpis_pui:holding-921_taxon-4898_accession-49101,EM03030,VIRTUAL_TRIAL,,,,,,,,treated,2004,"96,8",,"96,3",
DI04010itkt,2798879,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48983,gnpis_pui:holding-921_taxon-4898_accession-48983,DI04010,VIRTUAL_TRIAL,,,,,,,,treated,2004,94,,"93,5",
CF03124itkt,2798898,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49408,gnpis_pui:holding-921_taxon-4898_accession-49408,CF03124,VIRTUAL_TRIAL,,,,,,,,treated,2004,"85,6",,"85,1",
DI04013itkt,2798876,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49312,gnpis_pui:holding-921_taxon-4898_accession-49312,DI04013,VIRTUAL_TRIAL,,,,,,,,treated,2004,"92,2",,"91,7",
CF03139itkt,2798870,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48502,gnpis_pui:holding-921_taxon-4898_accession-48502,CF03139,VIRTUAL_TRIAL,,,,,,,,treated,2004,"85,9",,"85,5",
CF03167itkt,2798893,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26797,https://doi.org/10.15454/VTWXME,CF03167,VIRTUAL_TRIAL,,,,,,,,treated,2004,"94,7",,"94,2",
EM03047itkt,2798866,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49041,gnpis_pui:holding-921_taxon-4898_accession-49041,EM03047,VIRTUAL_TRIAL,,,,,,,,treated,2004,"90,5",,90,
LM03013itkt,2798881,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49649,gnpis_pui:holding-921_taxon-4898_accession-49649,LM03013,VIRTUAL_TRIAL,,,,,,,,treated,2004,"93,9",,"93,4",
RE03098itkt,2798908,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48665,gnpis_pui:holding-921_taxon-4898_accession-48665,RE03098,VIRTUAL_TRIAL,,,,,,,,treated,2004,"100,3",,"99,7",
EM03028itkt,2798869,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26807,https://doi.org/10.15454/LDY7MN,EM03028,VIRTUAL_TRIAL,,,,,,,,treated,2004,"98,4",,"97,8",
EM03051itkt,2798887,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49248,gnpis_pui:holding-921_taxon-4898_accession-49248,EM03051,VIRTUAL_TRIAL,,,,,,,,treated,2004,"96,5",,"95,9",
EM03069itkt,2798871,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49555,gnpis_pui:holding-921_taxon-4898_accession-49555,EM03069,VIRTUAL_TRIAL,,,,,,,,treated,2004,"92,1",,"91,6",
CF03102itkt,2798886,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26794,https://doi.org/10.15454/NWP5WQ,CF03102,VIRTUAL_TRIAL,,,,,,,,treated,2004,"98,6",,98,
Farandoleitkt,2798889,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,VIRTUAL_TRIAL,,,,,,,,treated,2004,NA,,NA,
DI04014itkt,2798875,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49289,gnpis_pui:holding-921_taxon-4898_accession-49289,DI04014,VIRTUAL_TRIAL,,,,,,,,treated,2004,"88,8",,"88,3",
CF03260itkt,2798882,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48947,gnpis_pui:holding-921_taxon-4898_accession-48947,CF03260,VIRTUAL_TRIAL,,,,,,,,treated,2004,"91,8",,"91,2",
Oratorioitkt,2798897,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,25545,https://doi.org/10.15454/J5APM1,ORATORIO,VIRTUAL_TRIAL,,,,,,,,treated,2004,"89,7",,"89,2",
CF03269itkt,2798885,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48526,gnpis_pui:holding-921_taxon-4898_accession-48526,CF03269,VIRTUAL_TRIAL,,,,,,,,treated,2004,"92,7",,"92,2",
CF03226itkt,2798883,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26798,https://doi.org/10.15454/YF5PYW,CF03226,VIRTUAL_TRIAL,,,,,,,,treated,2004,"100,7",,"100,2",
EM03067itkt,2798868,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48874,gnpis_pui:holding-921_taxon-4898_accession-48874,EM03067,VIRTUAL_TRIAL,,,,,,,,treated,2004,"97,5",,"96,9",
LM03012itkt,2798880,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49456,gnpis_pui:holding-921_taxon-4898_accession-49456,LM03012,VIRTUAL_TRIAL,,,,,,,,treated,2004,81,,"80,5",
CF03050itkt,2798872,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48545,gnpis_pui:holding-921_taxon-4898_accession-48545,CF03050,VIRTUAL_TRIAL,,,,,,,,treated,2004,"89,9",,"89,4",
EM03041itkt,2798863,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26808,https://doi.org/10.15454/28ZHWX,EM03041,VIRTUAL_TRIAL,,,,,,,,treated,2004,"97,5",,"96,9",
EM03085itkt,2798874,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48696,gnpis_pui:holding-921_taxon-4898_accession-48696,EM03085,VIRTUAL_TRIAL,,,,,,,,treated,2004,"93,9",,"93,4",
DI04011itkt,2798878,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48536,gnpis_pui:holding-921_taxon-4898_accession-48536,DI04011,VIRTUAL_TRIAL,,,,,,,,treated,2004,"94,9",,"94,4",
Chargeritkt,2798890,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,treated,2004,"99,8",,"99,2",
EM03061itkt,2798867,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49443,gnpis_pui:holding-921_taxon-4898_accession-49443,EM03061,VIRTUAL_TRIAL,,,,,,,,treated,2004,100,,"99,5",
LM03015itkt,2798873,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49288,https://doi.org/10.15454/BU8ZPF,LM03015,VIRTUAL_TRIAL,,,,,,,,treated,2004,"104,7",,"104,2",
DI04012itkt,2798877,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49639,gnpis_pui:holding-921_taxon-4898_accession-49639,DI04012,VIRTUAL_TRIAL,,,,,,,,treated,2004,"94,8",,"94,2",
DI04008itkt,2798904,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49427,gnpis_pui:holding-921_taxon-4898_accession-49427,DI04008,VIRTUAL_TRIAL,,,,,,,,treated,2004,"97,4",,"96,8",
RE03111itkt,2798902,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26399,https://doi.org/10.15454/XCMLGZ,RE03111,VIRTUAL_TRIAL,,,,,,,,treated,2004,"102,7",,"102,1",
RE03174itkt,2798864,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49640,gnpis_pui:holding-921_taxon-4898_accession-49640,RE03174,VIRTUAL_TRIAL,,,,,,,,treated,2004,"90,1",,"89,6",
LM03014itkt,2798896,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49463,https://doi.org/10.15454/8NQXWN,LM03014,VIRTUAL_TRIAL,,,,,,,,treated,2004,"104,5",,"103,9",
Caphornitkt,2798888,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,treated,2004,99,,"98,4",
DI04009itkt,2798905,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48478,gnpis_pui:holding-921_taxon-4898_accession-48478,DI04009,VIRTUAL_TRIAL,,,,,,,,treated,2004,"103,5",,103,
