observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2858693,BTH_Lusignan_2011_SetB1,BTH_Lusignan_2011_SetB1,60768,https://doi.org/10.15454/65LNUJ,DI11001,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"63,43",
2,2858673,BTH_Lusignan_2011_SetB1,BTH_Lusignan_2011_SetB1,61304,https://doi.org/10.15454/AKFYIH,AO11007,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"61,55",
1,2858712,BTH_Lusignan_2011_SetB1,BTH_Lusignan_2011_SetB1,61835,https://doi.org/10.15454/AIL0TR,RE10043,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"51,55",
2,2858713,BTH_Lusignan_2011_SetB1,BTH_Lusignan_2011_SetB1,61835,https://doi.org/10.15454/AIL0TR,RE10043,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"60,56",
2,2858659,BTH_Lusignan_2011_SetB1,BTH_Lusignan_2011_SetB1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"54,35",
1,2858658,BTH_Lusignan_2011_SetB1,BTH_Lusignan_2011_SetB1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"61,2",
2,2858705,BTH_Lusignan_2011_SetB1,BTH_Lusignan_2011_SetB1,61867,https://doi.org/10.15454/4DSGY4,CF10039,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"50,4",
1,2858704,BTH_Lusignan_2011_SetB1,BTH_Lusignan_2011_SetB1,61867,https://doi.org/10.15454/4DSGY4,CF10039,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"52,32",
2,2858717,BTH_Lusignan_2011_SetB1,BTH_Lusignan_2011_SetB1,49526,https://doi.org/10.15454/U0AWKP,RE10040,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"51,6",
1,2858716,BTH_Lusignan_2011_SetB1,BTH_Lusignan_2011_SetB1,49526,https://doi.org/10.15454/U0AWKP,RE10040,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"43,19",
