observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
DI12011,2873959,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,61907,https://doi.org/10.15454/M9DOGT,DI12011,VIRTUAL_TRIAL,,,,,,,,2013,3,
EM11537,2873926,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,49307,https://doi.org/10.15454/S10U8Z,EM11537,VIRTUAL_TRIAL,,,,,,,,2013,"1,5",
Koreli,2873942,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,26891,https://doi.org/10.15454/6PDHWM,KORELI,VIRTUAL_TRIAL,,,,,,,,2013,"1,5",
Barok,2873947,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,26978,https://doi.org/10.15454/Z3MNYF,BAROK,VIRTUAL_TRIAL,,,,,,,,2013,"1,5",
RE11035,2873938,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,49509,https://doi.org/10.15454/GGHC1S,RE11035,VIRTUAL_TRIAL,,,,,,,,2013,2,
RE11059,2873936,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,48495,https://doi.org/10.15454/TIEAR7,RE11059,VIRTUAL_TRIAL,,,,,,,,2013,7,
RE11091,2873935,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,49027,https://doi.org/10.15454/HZ1HSQ,RE11091,VIRTUAL_TRIAL,,,,,,,,2013,2,
RE11094,2873934,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,48366,https://doi.org/10.15454/ZSJORF,RE11094,VIRTUAL_TRIAL,,,,,,,,2013,2,
RE11095,2873933,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,49685,https://doi.org/10.15454/NZBGQD,RE11095,VIRTUAL_TRIAL,,,,,,,,2013,"1,5",
RE11096,2873932,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,48664,https://doi.org/10.15454/ITWRUM,RE11096,VIRTUAL_TRIAL,,,,,,,,2013,"4,5",
RE11098,2873927,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,49149,https://doi.org/10.15454/AXKGHH,RE11098,VIRTUAL_TRIAL,,,,,,,,2013,"2,5",
Apache,2873945,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,2013,"2,5",
Attlass,2873958,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,VIRTUAL_TRIAL,,,,,,,,2013,"2,5",
