observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2833247,BTH_Le_Moulon_2008_SetB2,BTH_Le_Moulon_2008_SetB2,27807,https://doi.org/10.15454/E8FP9Y,DI08011,REPLICATION,2,,,,,,REPLICATION:2,treated,2008,"10,46",,"130,05",
2,2833245,BTH_Le_Moulon_2008_SetB2,BTH_Le_Moulon_2008_SetB2,27807,https://doi.org/10.15454/E8FP9Y,DI08011,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2008,"10,35",,"90,98",
1,2833244,BTH_Le_Moulon_2008_SetB2,BTH_Le_Moulon_2008_SetB2,27807,https://doi.org/10.15454/E8FP9Y,DI08011,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2008,"9,84",,"92,28",
1,2833332,BTH_Le_Moulon_2008_SetB2,BTH_Le_Moulon_2008_SetB2,49172,gnpis_pui:holding-921_taxon-4898_accession-49172,RE07027,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2008,"10,65",,"86,88",
2,2833335,BTH_Le_Moulon_2008_SetB2,BTH_Le_Moulon_2008_SetB2,49172,gnpis_pui:holding-921_taxon-4898_accession-49172,RE07027,REPLICATION,2,,,,,,REPLICATION:2,treated,2008,"11,35",,"106,81",
1,2833334,BTH_Le_Moulon_2008_SetB2,BTH_Le_Moulon_2008_SetB2,49172,gnpis_pui:holding-921_taxon-4898_accession-49172,RE07027,REPLICATION,1,,,,,,REPLICATION:1,treated,2008,"11,67",,"113,69",
2,2833333,BTH_Le_Moulon_2008_SetB2,BTH_Le_Moulon_2008_SetB2,49172,gnpis_pui:holding-921_taxon-4898_accession-49172,RE07027,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2008,"10,48",,"80,62",
1,2833326,BTH_Le_Moulon_2008_SetB2,BTH_Le_Moulon_2008_SetB2,49441,gnpis_pui:holding-921_taxon-4898_accession-49441,DI08008,REPLICATION,1,,,,,,REPLICATION:1,treated,2008,"10,11",,"113,4",
2,2833325,BTH_Le_Moulon_2008_SetB2,BTH_Le_Moulon_2008_SetB2,49441,gnpis_pui:holding-921_taxon-4898_accession-49441,DI08008,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2008,"10,98",,"84,8",
2,2833327,BTH_Le_Moulon_2008_SetB2,BTH_Le_Moulon_2008_SetB2,49441,gnpis_pui:holding-921_taxon-4898_accession-49441,DI08008,REPLICATION,2,,,,,,REPLICATION:2,treated,2008,"11,24",,"110,05",
