observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
Barok,2847011,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,26978,https://doi.org/10.15454/Z3MNYF,BAROK,VIRTUAL_TRIAL,,,,,,,,2010,NA,
CF08127,2847037,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27800,https://doi.org/10.15454/WQU9II,CF08127,VIRTUAL_TRIAL,,,,,,,,2010,"4,5",
CF08139,2847012,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27801,https://doi.org/10.15454/1DEONX,CF08139,VIRTUAL_TRIAL,,,,,,,,2010,3,
DI09015,2847039,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27811,https://doi.org/10.15454/N3NIWD,DI09015,VIRTUAL_TRIAL,,,,,,,,2010,4,
DI09017,2847045,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27812,https://doi.org/10.15454/BEWTVM,DI09017,VIRTUAL_TRIAL,,,,,,,,2010,4,
DI09004,2847026,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27808,https://doi.org/10.15454/GGTVHF,DI09004,VIRTUAL_TRIAL,,,,,,,,2010,5,
AO09014,2847015,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27781,https://doi.org/10.15454/NMD5FO,AO09014,VIRTUAL_TRIAL,,,,,,,,2010,"2,5",
DI09006,2847024,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27810,https://doi.org/10.15454/ADDONA,DI09006,VIRTUAL_TRIAL,,,,,,,,2010,"3,5",
RE08030,2847029,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27308,https://doi.org/10.15454/4AWT90,RE08030,VIRTUAL_TRIAL,,,,,,,,2010,7,
Premio,2847013,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,26914,https://doi.org/10.15454/5YB44K,PREMIO,VIRTUAL_TRIAL,,,,,,,,2010,4,
EM08019,2847035,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,49300,https://doi.org/10.15454/TFJQEJ,EM08019,VIRTUAL_TRIAL,,,,,,,,2010,3,
Hadm04969-06,2847014,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,49117,gnpis_pui:holding-921_taxon-4898_accession-49117,Hadm04969-06,VIRTUAL_TRIAL,,,,,,,,2010,1,
Apache,2847023,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,2010,3,
Attlass,2847036,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,VIRTUAL_TRIAL,,,,,,,,2010,"1,5",
Skerzzo,2847038,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,59735,https://doi.org/10.15454/SGAN4B,SKERZZO,VIRTUAL_TRIAL,,,,,,,,2010,4,
CF08027,2847048,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27795,https://doi.org/10.15454/8X7KGE,CF08027,VIRTUAL_TRIAL,,,,,,,,2010,4,
Crousty,2847031,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,VIRTUAL_TRIAL,,,,,,,,2010,NA,
Caphorn,2847027,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,2010,"3,5",
AO10007,2847028,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,49608,https://doi.org/10.15454/ZH8TXM,AO10007,VIRTUAL_TRIAL,,,,,,,,2010,4,
AO10008,2847030,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,49349,https://doi.org/10.15454/7PE32Q,AO10008,VIRTUAL_TRIAL,,,,,,,,2010,"2,5",
EM08024,2847022,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27822,https://doi.org/10.15454/KNNDVP,EM08024,VIRTUAL_TRIAL,,,,,,,,2010,4,
EM08277,2847044,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27824,https://doi.org/10.15454/OUS6AU,EM08277,VIRTUAL_TRIAL,,,,,,,,2010,4,
CF08021,2847032,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,49645,https://doi.org/10.15454/GXTRDY,CF08021,VIRTUAL_TRIAL,,,,,,,,2010,"2,5",
Hadm01601-07,2847021,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,60770,https://doi.org/10.15454/PT31GV,Hadm01601-07,VIRTUAL_TRIAL,,,,,,,,2010,2,
HadmF11671,2847033,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,60821,https://doi.org/10.15454/WZ4MOV,HadmF11671,VIRTUAL_TRIAL,,,,,,,,2010,"2,5",
DI09016,2847047,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27313,https://doi.org/10.15454/SGNING,DI09016,VIRTUAL_TRIAL,,,,,,,,2010,4,
CF08106,2847046,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27311,https://doi.org/10.15454/4DNWV7,CF08106,VIRTUAL_TRIAL,,,,,,,,2010,"2,5",
CF08137,2847019,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27312,https://doi.org/10.15454/CPWBIX,CF08137,VIRTUAL_TRIAL,,,,,,,,2010,"2,5",
EM08223,2847020,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27314,https://doi.org/10.15454/NY4WWG,EM08223,VIRTUAL_TRIAL,,,,,,,,2010,3,
CF08049,2847043,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27797,https://doi.org/10.15454/II6X3N,CF08049,VIRTUAL_TRIAL,,,,,,,,2010,"4,5",
CF08084,2847034,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,27798,https://doi.org/10.15454/XZ94CU,CF08084,VIRTUAL_TRIAL,,,,,,,,2010,"2,5",
AO10006,2847017,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,49352,https://doi.org/10.15454/NHNCAM,AO10006,VIRTUAL_TRIAL,,,,,,,,2010,"2,5",
Bermude,2847016,BTH_Chaux_des_Prés_2010_SetA2,BTH_Chaux_des_Prés_2010_SetA2,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,VIRTUAL_TRIAL,,,,,,,,2010,"3,5",
