observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2975638,BTH_Estrées-Mons_2015_SetB3,BTH_Estrées-Mons_2015_SetB3,27030,https://doi.org/10.15454/SFNXCW,AREZZO,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,10.96,,105.52,
2,2975604,BTH_Estrées-Mons_2015_SetB3,BTH_Estrées-Mons_2015_SetB3,76186,https://doi.org/10.15454/ZF6HKB,AO15024,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.47,,121.31,
1,2975603,BTH_Estrées-Mons_2015_SetB3,BTH_Estrées-Mons_2015_SetB3,76186,https://doi.org/10.15454/ZF6HKB,AO15024,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,11.84,,118.67,
1,2975601,BTH_Estrées-Mons_2015_SetB3,BTH_Estrées-Mons_2015_SetB3,76186,https://doi.org/10.15454/ZF6HKB,AO15024,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,11.26,,86.21,
2,2975602,BTH_Estrées-Mons_2015_SetB3,BTH_Estrées-Mons_2015_SetB3,76186,https://doi.org/10.15454/ZF6HKB,AO15024,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,NA,,NA,
2,2975608,BTH_Estrées-Mons_2015_SetB3,BTH_Estrées-Mons_2015_SetB3,76187,https://doi.org/10.15454/QFGPDG,DI14016,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.78,,112.1,
1,2975607,BTH_Estrées-Mons_2015_SetB3,BTH_Estrées-Mons_2015_SetB3,76187,https://doi.org/10.15454/QFGPDG,DI14016,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,12.31,,114.78,
2,2975606,BTH_Estrées-Mons_2015_SetB3,BTH_Estrées-Mons_2015_SetB3,76187,https://doi.org/10.15454/QFGPDG,DI14016,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,12.4,,83.53,
1,2975605,BTH_Estrées-Mons_2015_SetB3,BTH_Estrées-Mons_2015_SetB3,76187,https://doi.org/10.15454/QFGPDG,DI14016,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,11.76,,87.66,
2,2975610,BTH_Estrées-Mons_2015_SetB3,BTH_Estrées-Mons_2015_SetB3,76188,https://doi.org/10.15454/TOLFPD,DI14014,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,11.57,,102.68,
