observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
DI00016itkt,2765606,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,26859,https://doi.org/10.15454/KODDU6,DI00016,VIRTUAL_TRIAL,,,,,,,,treated,2000,"108,1",,"117,2",
CF99106itkfi,2765609,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,49192,gnpis_pui:holding-921_taxon-4898_accession-49192,CF99106,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"113,2",,"74,2",
EM00009itkt,2765550,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,49567,gnpis_pui:holding-921_taxon-4898_accession-49567,EM00009,VIRTUAL_TRIAL,,,,,,,,treated,2000,"97,7",,"105,9",
DI00016itkfi,2765605,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,26859,https://doi.org/10.15454/KODDU6,DI00016,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"140,6",,"92,2",
CF99105itkt,2765604,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,25897,https://doi.org/10.15454/J6YB10,CF99105,VIRTUAL_TRIAL,,,,,,,,treated,2000,"99,7",,108,
EM00013itkt,2765584,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,48376,gnpis_pui:holding-921_taxon-4898_accession-48376,EM00013,VIRTUAL_TRIAL,,,,,,,,treated,2000,"99,5",,"107,9",
RE00006itkt,2765570,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,48591,gnpis_pui:holding-921_taxon-4898_accession-48591,RE00006,VIRTUAL_TRIAL,,,,,,,,treated,2000,"92,2",,100,
RE00006itkfi,2765569,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,48591,gnpis_pui:holding-921_taxon-4898_accession-48591,RE00006,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,113,,"74,1",
CF99105itkfi,2765603,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,25897,https://doi.org/10.15454/J6YB10,CF99105,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"149,4",,"97,9",
EM00009itkfi,2765549,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,49567,gnpis_pui:holding-921_taxon-4898_accession-49567,EM00009,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"113,2",,"74,2",
DI00013itkt,2765576,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,49391,gnpis_pui:holding-921_taxon-4898_accession-49391,DI00013,VIRTUAL_TRIAL,,,,,,,,treated,2000,"91,8",,"99,5",
CF00191itkfi,2765613,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,25999,https://doi.org/10.15454/VRBLKL,CF00191,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"112,9",,74,
DI00013itkfi,2765575,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,49391,gnpis_pui:holding-921_taxon-4898_accession-49391,DI00013,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,124,,"81,3",
CF99175itkfi,2765545,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,48961,gnpis_pui:holding-921_taxon-4898_accession-48961,CF99175,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"115,5",,"75,8",
CF00191itkt,2765614,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,25999,https://doi.org/10.15454/VRBLKL,CF00191,VIRTUAL_TRIAL,,,,,,,,treated,2000,"103,8",,"112,6",
LM00002itkt,2765558,BTH_Le_Moulon_2000_SetB2,BTH_Le_Moulon_2000_SetB2,48625,gnpis_pui:holding-921_taxon-4898_accession-48625,LM00002,VIRTUAL_TRIAL,,,,,,,,treated,2000,104,,"112,8",
