observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
CF07261,2841661,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61122,https://doi.org/10.15454/BSBAJR,CF07261,VIRTUAL_TRIAL,,,,,,,,2009,"1,5",
RE08029,2841660,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61199,https://doi.org/10.15454/FKXNNO,RE08029,VIRTUAL_TRIAL,,,,,,,,2009,"4,5",
CF08066,2841640,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61240,https://doi.org/10.15454/I7RHV6,CF08066,VIRTUAL_TRIAL,,,,,,,,2009,"3,5",
CF08083,2841650,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61256,https://doi.org/10.15454/STVND6,CF08083,VIRTUAL_TRIAL,,,,,,,,2009,6,
RE08040,2841656,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61548,https://doi.org/10.15454/KUNSYC,RE08040,VIRTUAL_TRIAL,,,,,,,,2009,"5,5",
DI09009,2841642,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61585,https://doi.org/10.15454/L2HZDZ,DI09009,VIRTUAL_TRIAL,,,,,,,,2009,1,
DI09011,2841663,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61617,https://doi.org/10.15454/HODBAP,DI09011,VIRTUAL_TRIAL,,,,,,,,2009,8,
DI09012,2841664,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61632,https://doi.org/10.15454/B2ALXB,DI09012,VIRTUAL_TRIAL,,,,,,,,2009,"7,5",
DI09010,2841662,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61602,https://doi.org/10.15454/VNDARA,DI09010,VIRTUAL_TRIAL,,,,,,,,2009,4,
DI09014,2841666,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61663,https://doi.org/10.15454/WSZFOK,DI09014,VIRTUAL_TRIAL,,,,,,,,2009,2,
RE08027,2841655,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61805,https://doi.org/10.15454/5B16XD,RE08027,VIRTUAL_TRIAL,,,,,,,,2009,"7,5",
EM08229,2841639,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61958,https://doi.org/10.15454/0CU5YP,EM08229,VIRTUAL_TRIAL,,,,,,,,2009,7,
CF08088,2841648,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61288,https://doi.org/10.15454/SGFBVV,CF08088,VIRTUAL_TRIAL,,,,,,,,2009,1,
RE08038,2841643,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61373,https://doi.org/10.15454/EQRWYJ,RE08038,VIRTUAL_TRIAL,,,,,,,,2009,7,
DI09013,2841665,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61647,https://doi.org/10.15454/VYSZ9T,DI09013,VIRTUAL_TRIAL,,,,,,,,2009,"2,5",
EM08169,2841633,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61911,https://doi.org/10.15454/OAFF6Z,EM08169,VIRTUAL_TRIAL,,,,,,,,2009,1,
RE08048,2841654,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61706,https://doi.org/10.15454/KJ26GM,RE08048,VIRTUAL_TRIAL,,,,,,,,2009,"1,5",
EM08146,2841638,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,75856,https://doi.org/10.15454/C6KLT2,EM08146,VIRTUAL_TRIAL,,,,,,,,2009,1,
Koreli,2841641,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,VIRTUAL_TRIAL,,,,,,,,2009,1,
DI09015,2841657,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,27811,https://doi.org/10.15454/N3NIWD,DI09015,VIRTUAL_TRIAL,,,,,,,,2009,4,
RE08030,2841645,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,27308,https://doi.org/10.15454/4AWT90,RE08030,VIRTUAL_TRIAL,,,,,,,,2009,6,
Premio,2841636,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,26914,https://doi.org/10.15454/5YB44K,PREMIO,VIRTUAL_TRIAL,,,,,,,,2009,"7,5",
AO09019,2841651,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,27901,https://doi.org/10.15454/S65MX6,AO09019,VIRTUAL_TRIAL,,,,,,,,2009,"7,5",
AO09020,2841632,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,48447,gnpis_pui:holding-921_taxon-4898_accession-48447,AO09020,VIRTUAL_TRIAL,,,,,,,,2009,7,
Apache,2841644,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,2009,3,
Sankara,2841646,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,VIRTUAL_TRIAL,,,,,,,,2009,"1,5",
Toisondor,2841631,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,VIRTUAL_TRIAL,,,,,,,,2009,1,
Caphorn,2841647,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,2009,2,
AO09017,2841649,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,27899,https://doi.org/10.15454/A4HIHD,AO09017,VIRTUAL_TRIAL,,,,,,,,2009,"1,5",
RE08028,2841659,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,61041,https://doi.org/10.15454/CPPPMU,RE08028,VIRTUAL_TRIAL,,,,,,,,2009,7,
DI09016,2841668,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,27313,https://doi.org/10.15454/SGNING,DI09016,VIRTUAL_TRIAL,,,,,,,,2009,5,
CF08106,2841667,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,27311,https://doi.org/10.15454/4DNWV7,CF08106,VIRTUAL_TRIAL,,,,,,,,2009,"1,5",
EM08223,2841637,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,27314,https://doi.org/10.15454/NY4WWG,EM08223,VIRTUAL_TRIAL,,,,,,,,2009,"4,5",
CF08084,2841653,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,27798,https://doi.org/10.15454/XZ94CU,CF08084,VIRTUAL_TRIAL,,,,,,,,2009,"2,5",
CF08109,2841658,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,27799,https://doi.org/10.15454/G9QV0Y,CF08109,VIRTUAL_TRIAL,,,,,,,,2009,"2,5",
EM08221,2841635,BTH_Chaux_des_Prés_2009_SetB2,BTH_Chaux_des_Prés_2009_SetB2,27823,https://doi.org/10.15454/PMYYDQ,EM08221,VIRTUAL_TRIAL,,,,,,,,2009,7,
