observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
DI02015itkt,2782496,BTH_Orgeval_2002_SetB2,BTH_Orgeval_2002_SetB2,48985,gnpis_pui:holding-921_taxon-4898_accession-48985,DI02015,VIRTUAL_TRIAL,,,,,,,,treated,2002,"91,8",,"78,9",
DI02015itknt,2782495,BTH_Orgeval_2002_SetB2,BTH_Orgeval_2002_SetB2,48985,gnpis_pui:holding-921_taxon-4898_accession-48985,DI02015,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"105,7",,"72,6",
RE01078itknt,2782507,BTH_Orgeval_2002_SetB2,BTH_Orgeval_2002_SetB2,48557,gnpis_pui:holding-921_taxon-4898_accession-48557,RE01078,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"98,9",,"67,9",
DI02022itkt,2782566,BTH_Orgeval_2002_SetB2,BTH_Orgeval_2002_SetB2,49030,gnpis_pui:holding-921_taxon-4898_accession-49030,DI02022,VIRTUAL_TRIAL,,,,,,,,treated,2002,"106,9",,"91,9",
DI02016itknt,2782501,BTH_Orgeval_2002_SetB2,BTH_Orgeval_2002_SetB2,48370,gnpis_pui:holding-921_taxon-4898_accession-48370,DI02016,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"104,3",,"71,7",
DI02022itknt,2782565,BTH_Orgeval_2002_SetB2,BTH_Orgeval_2002_SetB2,49030,gnpis_pui:holding-921_taxon-4898_accession-49030,DI02022,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"113,7",,"78,1",
Chargeritknt,2782553,BTH_Orgeval_2002_SetB2,BTH_Orgeval_2002_SetB2,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"108,6",,"74,7",
RE01078itkt,2782508,BTH_Orgeval_2002_SetB2,BTH_Orgeval_2002_SetB2,48557,gnpis_pui:holding-921_taxon-4898_accession-48557,RE01078,VIRTUAL_TRIAL,,,,,,,,treated,2002,"99,3",,"85,4",
DI02012itknt,2782505,BTH_Orgeval_2002_SetB2,BTH_Orgeval_2002_SetB2,49673,gnpis_pui:holding-921_taxon-4898_accession-49673,DI02012,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"107,2",,"73,7",
DI02016itkt,2782502,BTH_Orgeval_2002_SetB2,BTH_Orgeval_2002_SetB2,48370,gnpis_pui:holding-921_taxon-4898_accession-48370,DI02016,VIRTUAL_TRIAL,,,,,,,,treated,2002,"101,7",,"87,4",
