observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
AO11007,2858025,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61304,https://doi.org/10.15454/AKFYIH,AO11007,VIRTUAL_TRIAL,,,,,,,,2011,4,
AO11004,2858039,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61255,https://doi.org/10.15454/K4DPBH,AO11004,VIRTUAL_TRIAL,,,,,,,,2011,"2,5",
AO11006,2858036,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61287,https://doi.org/10.15454/IAPJBN,AO11006,VIRTUAL_TRIAL,,,,,,,,2011,1,
EM10073,2858057,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61430,https://doi.org/10.15454/D1HODW,EM10073,VIRTUAL_TRIAL,,,,,,,,2011,3,
EM10126,2858030,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61446,https://doi.org/10.15454/MPTXJP,EM10126,VIRTUAL_TRIAL,,,,,,,,2011,2,
EM10200,2858027,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61465,https://doi.org/10.15454/ZSWLMK,EM10200,VIRTUAL_TRIAL,,,,,,,,2011,3,
EM10207,2858028,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61482,https://doi.org/10.15454/JRYQUW,EM10207,VIRTUAL_TRIAL,,,,,,,,2011,1,
EM10241,2858044,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61497,https://doi.org/10.15454/QKODQJ,EM10241,VIRTUAL_TRIAL,,,,,,,,2011,"2,5",
RE10023,2858056,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61762,https://doi.org/10.15454/8GWGBG,RE10023,VIRTUAL_TRIAL,,,,,,,,2011,"2,5",
RE10016,2858026,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61745,https://doi.org/10.15454/AARTBC,RE10016,VIRTUAL_TRIAL,,,,,,,,2011,2,
CF10004,2858024,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61819,https://doi.org/10.15454/I9UAH6,CF10004,VIRTUAL_TRIAL,,,,,,,,2011,"3,5",
RE10029,2858053,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61778,https://doi.org/10.15454/SF5TC7,RE10029,VIRTUAL_TRIAL,,,,,,,,2011,"2,5",
RE10049,2858050,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61852,https://doi.org/10.15454/XFAO7S,RE10049,VIRTUAL_TRIAL,,,,,,,,2011,2,
CF10016,2858052,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61850,https://doi.org/10.15454/WEJGW3,CF10016,VIRTUAL_TRIAL,,,,,,,,2011,"2,5",
CF10011,2858049,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61834,https://doi.org/10.15454/YFSHA8,CF10011,VIRTUAL_TRIAL,,,,,,,,2011,3,
CF10044,2858020,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61910,https://doi.org/10.15454/6ALI6N,CF10044,VIRTUAL_TRIAL,,,,,,,,2011,"3,5",
CF10042,2858021,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61896,https://doi.org/10.15454/RC9XEF,CF10042,VIRTUAL_TRIAL,,,,,,,,2011,2,
CF10049,2858023,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61926,https://doi.org/10.15454/MF4LV7,CF10049,VIRTUAL_TRIAL,,,,,,,,2011,2,
DI11007,2858048,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,60869,https://doi.org/10.15454/9MOW8S,DI11007,VIRTUAL_TRIAL,,,,,,,,2011,"1,5",
AO11003,2858043,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61239,https://doi.org/10.15454/0PMNJ1,AO11003,VIRTUAL_TRIAL,,,,,,,,2011,1,
RE10043,2858045,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61835,https://doi.org/10.15454/AIL0TR,RE10043,VIRTUAL_TRIAL,,,,,,,,2011,2,
Barok,2858018,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,VIRTUAL_TRIAL,,,,,,,,2011,3,
CF10039,2858041,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,61867,https://doi.org/10.15454/4DSGY4,CF10039,VIRTUAL_TRIAL,,,,,,,,2011,1,
RE10040,2858047,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,49526,https://doi.org/10.15454/U0AWKP,RE10040,VIRTUAL_TRIAL,,,,,,,,2011,2,
RE10039,2858037,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,49138,https://doi.org/10.15454/NSZ09C,RE10039,VIRTUAL_TRIAL,,,,,,,,2011,"3,5",
Premio,2858019,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,26914,https://doi.org/10.15454/5YB44K,PREMIO,VIRTUAL_TRIAL,,,,,,,,2011,"6,5",
Apache,2858029,BTH_Chaux_des_Prés_2011_SetB1,BTH_Chaux_des_Prés_2011_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,2011,6,
