observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
DI02022itkt,2781518,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49030,gnpis_pui:holding-921_taxon-4898_accession-49030,DI02022,VIRTUAL_TRIAL,,,,,,,,treated,2002,"83,6",,"83,6",
RE01078itkt,2781489,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48557,gnpis_pui:holding-921_taxon-4898_accession-48557,RE01078,VIRTUAL_TRIAL,,,,,,,,treated,2002,"92,9",,"92,8",
Soissonsitkt,2781522,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2002,"100,5",,"100,5",
DI02020itkt,2781516,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49478,gnpis_pui:holding-921_taxon-4898_accession-49478,DI02020,VIRTUAL_TRIAL,,,,,,,,treated,2002,"87,6",,"87,5",
PR22R28itkt,2781502,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48973,https://doi.org/10.15454/PFCMDV,PR22R28,VIRTUAL_TRIAL,,,,,,,,treated,2002,"98,5",,"98,4",
RE01073itkt,2781494,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48594,gnpis_pui:holding-921_taxon-4898_accession-48594,RE01073,VIRTUAL_TRIAL,,,,,,,,treated,2002,"85,2",,"85,1",
RE01031itkt,2781503,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49543,gnpis_pui:holding-921_taxon-4898_accession-49543,RE01031,VIRTUAL_TRIAL,,,,,,,,treated,2002,"87,2",,"87,1",
CF00037itkt,2781510,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48714,gnpis_pui:holding-921_taxon-4898_accession-48714,CF00037,VIRTUAL_TRIAL,,,,,,,,treated,2002,"100,3",,"100,2",
RE01025itkt,2781514,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49682,gnpis_pui:holding-921_taxon-4898_accession-49682,RE01025,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,7",,"94,7",
DI02019itkt,2781490,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48627,gnpis_pui:holding-921_taxon-4898_accession-48627,DI02019,VIRTUAL_TRIAL,,,,,,,,treated,2002,74,,"73,9",
EM01216itkt,2781508,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49019,gnpis_pui:holding-921_taxon-4898_accession-49019,EM01216,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,7",,"94,6",
Apacheitkt,2781505,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,treated,2002,"98,3",,"98,3",
EM01138itkt,2781526,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49418,gnpis_pui:holding-921_taxon-4898_accession-49418,EM01138,VIRTUAL_TRIAL,,,,,,,,treated,2002,"93,5",,"93,4",
Brandoitkt,2781501,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,25734,https://doi.org/10.15454/P0AD4Y,BRANDO,VIRTUAL_TRIAL,,,,,,,,treated,2002,"106,8",,"106,8",
Isengrainitkt,2781520,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2002,"108,4",,"108,3",
DI02014itkt,2781484,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49306,gnpis_pui:holding-921_taxon-4898_accession-49306,DI02014,VIRTUAL_TRIAL,,,,,,,,treated,2002,"86,6",,"86,5",
EM01150itkt,2781521,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49276,gnpis_pui:holding-921_taxon-4898_accession-49276,EM01150,VIRTUAL_TRIAL,,,,,,,,treated,2002,"91,9",,"91,9",
DI02012itkt,2781488,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49673,gnpis_pui:holding-921_taxon-4898_accession-49673,DI02012,VIRTUAL_TRIAL,,,,,,,,treated,2002,"90,6",,"90,6",
EM01288itkt,2781524,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49281,gnpis_pui:holding-921_taxon-4898_accession-49281,EM01288,VIRTUAL_TRIAL,,,,,,,,treated,2002,"97,1",,"97,1",
RE01030itkt,2781497,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49636,gnpis_pui:holding-921_taxon-4898_accession-49636,RE01030,VIRTUAL_TRIAL,,,,,,,,treated,2002,"96,4",,"96,3",
CF01196itkt,2781500,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49532,gnpis_pui:holding-921_taxon-4898_accession-49532,CF01196,VIRTUAL_TRIAL,,,,,,,,treated,2002,"79,5",,"79,4",
EM01206itkt,2781498,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48429,gnpis_pui:holding-921_taxon-4898_accession-48429,EM01206,VIRTUAL_TRIAL,,,,,,,,treated,2002,"104,9",,"104,9",
CF00080itkt,2781493,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,26050,https://doi.org/10.15454/MPDL1F,CF00080,VIRTUAL_TRIAL,,,,,,,,treated,2002,"90,7",,"90,6",
DI02015itkt,2781483,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48985,gnpis_pui:holding-921_taxon-4898_accession-48985,DI02015,VIRTUAL_TRIAL,,,,,,,,treated,2002,"83,2",,"83,2",
CF01184itkt,2781519,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49268,gnpis_pui:holding-921_taxon-4898_accession-49268,CF01184,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,2",,"94,2",
RE01041itkt,2781513,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48880,gnpis_pui:holding-921_taxon-4898_accession-48880,RE01041,VIRTUAL_TRIAL,,,,,,,,treated,2002,"76,8",,"76,7",
RE01037itkt,2781496,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,26096,https://doi.org/10.15454/9ZI12M,RE01037,VIRTUAL_TRIAL,,,,,,,,treated,2002,"97,8",,"97,8",
RE01027itkt,2781492,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48707,gnpis_pui:holding-921_taxon-4898_accession-48707,RE01027,VIRTUAL_TRIAL,,,,,,,,treated,2002,"85,2",,"85,1",
DI02018itkt,2781491,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49736,gnpis_pui:holding-921_taxon-4898_accession-49736,DI02018,VIRTUAL_TRIAL,,,,,,,,treated,2002,"91,4",,"91,4",
DI02016itkt,2781486,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48370,gnpis_pui:holding-921_taxon-4898_accession-48370,DI02016,VIRTUAL_TRIAL,,,,,,,,treated,2002,"92,7",,"92,7",
EM01152itkt,2781523,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48802,gnpis_pui:holding-921_taxon-4898_accession-48802,EM01152,VIRTUAL_TRIAL,,,,,,,,treated,2002,"93,2",,"93,2",
CF01120itkt,2781511,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48878,gnpis_pui:holding-921_taxon-4898_accession-48878,CF01120,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,6",,"94,5",
RE01029itkt,2781515,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48749,gnpis_pui:holding-921_taxon-4898_accession-48749,RE01029,VIRTUAL_TRIAL,,,,,,,,treated,2002,"80,2",,"80,2",
EM01166itkt,2781506,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49202,gnpis_pui:holding-921_taxon-4898_accession-49202,EM01166,VIRTUAL_TRIAL,,,,,,,,treated,2002,"108,2",,"108,1",
DI02017itkt,2781485,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48804,gnpis_pui:holding-921_taxon-4898_accession-48804,DI02017,VIRTUAL_TRIAL,,,,,,,,treated,2002,"91,9",,"91,8",
DI02021itkt,2781517,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49148,gnpis_pui:holding-921_taxon-4898_accession-49148,DI02021,VIRTUAL_TRIAL,,,,,,,,treated,2002,"97,7",,"97,7",
EM01214itkt,2781509,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,26408,https://doi.org/10.15454/41FB67,EM01214,VIRTUAL_TRIAL,,,,,,,,treated,2002,"99,3",,"99,3",
EM01162itkt,2781507,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49043,gnpis_pui:holding-921_taxon-4898_accession-49043,EM01162,VIRTUAL_TRIAL,,,,,,,,treated,2002,"96,2",,"96,2",
RE01032itkt,2781499,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48816,gnpis_pui:holding-921_taxon-4898_accession-48816,RE01032,VIRTUAL_TRIAL,,,,,,,,treated,2002,"88,9",,"88,9",
EM01271itkt,2781504,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,26409,https://doi.org/10.15454/LLKGUD,EM01271,VIRTUAL_TRIAL,,,,,,,,treated,2002,"96,7",,"96,6",
RE01038itkt,2781495,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48817,gnpis_pui:holding-921_taxon-4898_accession-48817,RE01038,VIRTUAL_TRIAL,,,,,,,,treated,2002,"87,4",,"87,3",
EM01156itkt,2781525,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,49085,gnpis_pui:holding-921_taxon-4898_accession-49085,EM01156,VIRTUAL_TRIAL,,,,,,,,treated,2002,"90,3",,"90,2",
DI02013itkt,2781487,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,48397,gnpis_pui:holding-921_taxon-4898_accession-48397,DI02013,VIRTUAL_TRIAL,,,,,,,,treated,2002,"84,2",,"84,2",
Chargeritkt,2781512,BTH_Dijon_2002_SetB2,BTH_Dijon_2002_SetB2,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,treated,2002,"92,7",,"92,7",
