observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
CF00020itkfi,2778259,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49725,https://doi.org/10.15454/PNW0L6,CF00020,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"11,91",,"111,3",,"79,2",
CF99351itkfi,2778301,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,25899,https://doi.org/10.15454/QG5OJU,CF99351,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"13,23",,"102,5",,"72,9",
RE00143itknt,2778326,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49057,gnpis_pui:holding-921_taxon-4898_accession-49057,RE00143,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"108,2",,"79,3",
EM00074itkfi,2778340,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,48639,gnpis_pui:holding-921_taxon-4898_accession-48639,EM00074,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"10,13",,"122,8",,"87,4",
DI01032itkfi,2778328,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49224,gnpis_pui:holding-921_taxon-4898_accession-49224,DI01032,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"11,55",,"107,6",,"76,5",
CF99351itkt,2778303,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,25899,https://doi.org/10.15454/QG5OJU,CF99351,VIRTUAL_TRIAL,,,,,,,,treated,2002,"12,69",,"91,9",,"86,1",
DI01022itkt,2778309,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49284,gnpis_pui:holding-921_taxon-4898_accession-49284,DI01022,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,88",,"107,2",,"100,4",
DI01022itknt,2778308,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49284,gnpis_pui:holding-921_taxon-4898_accession-49284,DI01022,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"110,8",,"81,1",
CF99351itknt,2778302,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,25899,https://doi.org/10.15454/QG5OJU,CF99351,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"95,5",,"69,9",
EM00107itkt,2778279,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49059,gnpis_pui:holding-921_taxon-4898_accession-49059,EM00107,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,47",,"108,2",,"101,3",
CF00020itkt,2778261,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49725,https://doi.org/10.15454/PNW0L6,CF00020,VIRTUAL_TRIAL,,,,,,,,treated,2002,"12,49",,"98,6",,"92,4",
DI01022itkfi,2778307,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49284,gnpis_pui:holding-921_taxon-4898_accession-49284,DI01022,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"11,81",,"115,3",,82,
EM00074itknt,2778341,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,48639,gnpis_pui:holding-921_taxon-4898_accession-48639,EM00074,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"112,4",,"82,3",
RE01002itkfi,2778337,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26110,https://doi.org/10.15454/PY1VVU,RE01002,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"12,06",,"109,1",,"77,6",
CF00064itknt,2778272,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,25898,https://doi.org/10.15454/CH5SFE,CF00064,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"95,1",,"69,7",
RE00165itkt,2778282,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49290,gnpis_pui:holding-921_taxon-4898_accession-49290,RE00165,VIRTUAL_TRIAL,,,,,,,,treated,2002,"12,19",,"98,5",,"92,2",
RE00165itknt,2778281,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49290,gnpis_pui:holding-921_taxon-4898_accession-49290,RE00165,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"105,9",,"77,5",
EM00107itknt,2778278,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49059,gnpis_pui:holding-921_taxon-4898_accession-49059,EM00107,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"107,4",,"78,7",
RE00165itkfi,2778280,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49290,gnpis_pui:holding-921_taxon-4898_accession-49290,RE00165,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"11,76",,107,,"76,1",
RE01002itkt,2778339,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26110,https://doi.org/10.15454/PY1VVU,RE01002,VIRTUAL_TRIAL,,,,,,,,treated,2002,"12,14",,"97,3",,"91,1",
Soissonsitknt,2778353,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"89,1",,"65,3",
CF00064itkt,2778273,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,25898,https://doi.org/10.15454/CH5SFE,CF00064,VIRTUAL_TRIAL,,,,,,,,treated,2002,"13,02",,"90,3",,"84,5",
CF00064itkfi,2778271,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,25898,https://doi.org/10.15454/CH5SFE,CF00064,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"13,65",,"91,3",,65,
Soissonsitkt,2778354,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,71",,"90,3",,"84,5",
EM00264itknt,2778344,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,48806,gnpis_pui:holding-921_taxon-4898_accession-48806,EM00264,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"114,6",,"83,9",
EM00264itkfi,2778343,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,48806,gnpis_pui:holding-921_taxon-4898_accession-48806,EM00264,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"9,69",,"115,6",,"82,2",
DI01021itknt,2778275,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49218,gnpis_pui:holding-921_taxon-4898_accession-49218,DI01021,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"102,8",,"75,2",
EM00264itkt,2778345,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,48806,gnpis_pui:holding-921_taxon-4898_accession-48806,EM00264,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,6",,"103,1",,"96,5",
RE01002itknt,2778338,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26110,https://doi.org/10.15454/PY1VVU,RE01002,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"106,8",,"78,2",
CF00116itkt,2778318,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26105,https://doi.org/10.15454/XCQCZQ,CF00116,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,77",,"102,7",,"96,1",
EM00107itkfi,2778277,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49059,gnpis_pui:holding-921_taxon-4898_accession-49059,EM00107,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"9,86",,"103,3",,"73,5",
DI01021itkfi,2778274,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49218,gnpis_pui:holding-921_taxon-4898_accession-49218,DI01021,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"11,57",,"107,6",,"76,5",
DI01032itknt,2778329,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49224,gnpis_pui:holding-921_taxon-4898_accession-49224,DI01032,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,99,,"72,5",
DI01007itknt,2778266,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,48550,gnpis_pui:holding-921_taxon-4898_accession-48550,DI01007,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"111,8",,"81,9",
CF00108itkt,2778264,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26103,https://doi.org/10.15454/VUCZZU,CF00108,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,65",,"98,6",,"92,4",
DI01007itkfi,2778265,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,48550,gnpis_pui:holding-921_taxon-4898_accession-48550,DI01007,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"10,19",,"118,6",,"84,4",
CF00116itknt,2778317,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26105,https://doi.org/10.15454/XCQCZQ,CF00116,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"104,2",,"76,3",
CF00116itkfi,2778316,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26105,https://doi.org/10.15454/XCQCZQ,CF00116,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"11,12",,"116,2",,"82,6",
CF00108itkfi,2778262,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26103,https://doi.org/10.15454/VUCZZU,CF00108,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"11,18",,"112,7",,"80,1",
Soissonsitkfi,2778352,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"10,18",,"89,4",,"63,6",
DI01007itkt,2778267,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,48550,gnpis_pui:holding-921_taxon-4898_accession-48550,DI01007,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,17",,"96,7",,"90,5",
Isengrainitkt,2778348,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2002,"9,44",,105,,"98,3",
Apacheitknt,2778305,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,117,,"85,7",
DI01021itkt,2778276,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,49218,gnpis_pui:holding-921_taxon-4898_accession-49218,DI01021,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,19",,"96,2",,"90,1",
EM00072itkt,2778336,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26102,https://doi.org/10.15454/WNKZ9X,EM00072,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,39",,"111,3",,"104,2",
EM00072itkfi,2778334,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26102,https://doi.org/10.15454/WNKZ9X,EM00072,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"9,39",,123,,"87,5",
CF00108itknt,2778263,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26103,https://doi.org/10.15454/VUCZZU,CF00108,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,101,,74,
Apacheitkfi,2778304,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"10,51",,"119,8",,"85,2",
Apacheitkt,2778306,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,26",,"112,5",,"105,3",
Koreliitkfi,2778292,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26891,https://doi.org/10.15454/6PDHWM,KORELI,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,11,,107,,"76,1",
Isengrainitknt,2778347,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"99,6",,"72,9",
RE00163itkt,2778291,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,48918,gnpis_pui:holding-921_taxon-4898_accession-48918,RE00163,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,35",,"99,9",,"93,5",
EM00072itknt,2778335,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26102,https://doi.org/10.15454/WNKZ9X,EM00072,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"117,7",,"86,2",
DI01019itknt,2778332,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,48621,gnpis_pui:holding-921_taxon-4898_accession-48621,DI01019,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"102,4",,75,
CF00110itknt,2778314,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26048,https://doi.org/10.15454/7WIU47,CF00110,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"100,6",,"73,7",
CF00110itkfi,2778313,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26048,https://doi.org/10.15454/7WIU47,CF00110,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"11,37",,"110,4",,"78,5",
RE00163itknt,2778290,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,48918,gnpis_pui:holding-921_taxon-4898_accession-48918,RE00163,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"106,3",,"77,9",
RE00163itkfi,2778289,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,48918,gnpis_pui:holding-921_taxon-4898_accession-48918,RE00163,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"11,1",,"115,1",,"81,9",
Isengrainitkfi,2778346,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"10,03",,"96,5",,"68,6",
CF00110itkt,2778315,BTH_Estrées-Mons_2002_SetA2,BTH_Estrées-Mons_2002_SetA2,26048,https://doi.org/10.15454/7WIU47,CF00110,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,74",,"97,9",,"91,7",
