observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2767274,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,28766,https://doi.org/10.15454/B2UDRG,RE9819,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2001,"86,3",
1,2767273,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,28766,https://doi.org/10.15454/B2UDRG,RE9819,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2001,"84,1",
2,2767300,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,28767,https://doi.org/10.15454/PDD081,RE99003,REPLICATION,2,,,,,,REPLICATION:2,treated,2001,"66,2",
2,2767346,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,48414,gnpis_pui:holding-921_taxon-4898_accession-48414,AO01001,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2001,"81,4",
1,2767345,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,48414,gnpis_pui:holding-921_taxon-4898_accession-48414,AO01001,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2001,"82,6",
1,2767299,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,28767,https://doi.org/10.15454/PDD081,RE99003,REPLICATION,1,,,,,,REPLICATION:1,treated,2001,76,
2,2767298,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,28767,https://doi.org/10.15454/PDD081,RE99003,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2001,"75,7",
1,2767297,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,28767,https://doi.org/10.15454/PDD081,RE99003,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2001,"80,9",
1,2767353,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,26000,https://doi.org/10.15454/VOIVEZ,RE99009,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2001,"76,4",
2,2767294,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,28768,https://doi.org/10.15454/WOEZF0,RE99004,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2001,"81,6",
1,2767323,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,49154,https://doi.org/10.15454/X4XFZS,Ressor,REPLICATION,1,,,,,,REPLICATION:1,treated,2001,"81,4",
2,2767296,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,28768,https://doi.org/10.15454/WOEZF0,RE99004,REPLICATION,2,,,,,,REPLICATION:2,treated,2001,"76,9",
1,2767295,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,28768,https://doi.org/10.15454/WOEZF0,RE99004,REPLICATION,1,,,,,,REPLICATION:1,treated,2001,83,
1,2767293,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,28768,https://doi.org/10.15454/WOEZF0,RE99004,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2001,"77,6",
2,2767362,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2001,"75,2",
2,2767364,BTH_Clermont-Ferrand_2001_SetA1,BTH_Clermont-Ferrand_2001_SetA1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,REPLICATION,2,,,,,,REPLICATION:2,treated,2001,82,
