observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2806881,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48521,gnpis_pui:holding-921_taxon-4898_accession-48521,DI05009,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2005,"9,67",,"76,14",
2,2806900,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48604,gnpis_pui:holding-921_taxon-4898_accession-48604,DI05005,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"10,02",,"97,81",
1,2806823,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48571,https://doi.org/10.15454/RRGUYW,EM04081,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"10,18",,"98,04",
1,2806795,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48743,gnpis_pui:holding-921_taxon-4898_accession-48743,LM04010,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"8,56",,"109,5",
2,2806822,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48571,https://doi.org/10.15454/RRGUYW,EM04081,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2005,"9,58",,"84,37",
1,2806821,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48571,https://doi.org/10.15454/RRGUYW,EM04081,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2005,"9,83",,"87,45",
2,2806780,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48687,gnpis_pui:holding-921_taxon-4898_accession-48687,RE04008,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"10,63",,"102,49",
2,2806824,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48571,https://doi.org/10.15454/RRGUYW,EM04081,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"10,31",,"101,64",
1,2806927,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48737,gnpis_pui:holding-921_taxon-4898_accession-48737,RE03099,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"9,92",,"96,28",
2,2806926,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48737,gnpis_pui:holding-921_taxon-4898_accession-48737,RE03099,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2005,"9,12",,"81,73",
1,2806777,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48687,gnpis_pui:holding-921_taxon-4898_accession-48687,RE04008,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2005,"9,54",,"86,1",
1,2806925,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48737,gnpis_pui:holding-921_taxon-4898_accession-48737,RE03099,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2005,"8,47",,"78,43",
2,2806928,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48737,gnpis_pui:holding-921_taxon-4898_accession-48737,RE03099,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"9,96",,"102,89",
2,2806778,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48687,gnpis_pui:holding-921_taxon-4898_accession-48687,RE04008,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2005,"9,02",,NA,
2,2806796,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48743,gnpis_pui:holding-921_taxon-4898_accession-48743,LM04010,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"9,08",,"99,64",
1,2806851,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48409,gnpis_pui:holding-921_taxon-4898_accession-48409,RE03034,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"10,41",,"94,12",
1,2806849,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48409,gnpis_pui:holding-921_taxon-4898_accession-48409,RE03034,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2005,"9,57",,"73,38",
1,2806779,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48687,gnpis_pui:holding-921_taxon-4898_accession-48687,RE04008,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"10,39",,"100,76",
2,2806852,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48409,gnpis_pui:holding-921_taxon-4898_accession-48409,RE03034,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"10,74",,"93,11",
2,2806850,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,48409,gnpis_pui:holding-921_taxon-4898_accession-48409,RE03034,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2005,"10,01",,"89,17",
1,2806901,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,49451,https://doi.org/10.15454/HTYOGZ,DI05004,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2005,"8,95",,"75,98",
2,2806886,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,49104,gnpis_pui:holding-921_taxon-4898_accession-49104,DI05008,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2005,"10,06",,"72,56",
1,2806885,BTH_Le_Moulon_2005_SetB1,BTH_Le_Moulon_2005_SetB1,49104,gnpis_pui:holding-921_taxon-4898_accession-49104,DI05008,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2005,"10,35",,"86,38",
