observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
CF11079,2866953,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61349,https://doi.org/10.15454/78QONX,CF11079,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
CF11041,2866982,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61302,https://doi.org/10.15454/YCKCWW,CF11041,VIRTUAL_TRIAL,,,,,,,,2012,3,
CF11075,2866958,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61332,https://doi.org/10.15454/BH8LXP,CF11075,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
AO12001,2866990,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61241,https://doi.org/10.15454/TKI8XQ,AO12001,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
CF11003,2866987,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61253,https://doi.org/10.15454/0HUC0X,CF11003,VIRTUAL_TRIAL,,,,,,,,2012,3,
CF11032,2866992,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61285,https://doi.org/10.15454/MAOLEE,CF11032,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
CF11103,2866979,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61385,https://doi.org/10.15454/99NTYT,CF11103,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
CF11094,2866961,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61366,https://doi.org/10.15454/WFSIHH,CF11094,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
AO12002,2866991,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61415,https://doi.org/10.15454/J8DODQ,AO12002,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
AO12003,2866955,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61590,https://doi.org/10.15454/1HGYCF,AO12003,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
