observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2789514,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,48525,gnpis_pui:holding-921_taxon-4898_accession-48525,DI03006,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"94,2",
1,2789503,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"101,02",
2,2789504,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"101,79",
2,2789532,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,49498,gnpis_pui:holding-921_taxon-4898_accession-49498,RE02185,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"90,17",
1,2789531,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,49498,gnpis_pui:holding-921_taxon-4898_accession-49498,RE02185,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"90,7",
1,2789505,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,26427,https://doi.org/10.15454/KWRP2T,DI03008,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"92,01",
2,2789506,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,26427,https://doi.org/10.15454/KWRP2T,DI03008,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,91,
2,2789490,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,26415,https://doi.org/10.15454/J3I5NY,EM02231,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"99,85",
1,2789489,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,26415,https://doi.org/10.15454/J3I5NY,EM02231,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"94,97",
2,2789492,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,26416,https://doi.org/10.15454/HJAB4N,EM02233,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"102,87",
1,2789491,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,26416,https://doi.org/10.15454/HJAB4N,EM02233,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"94,52",
1,2789523,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,26417,https://doi.org/10.15454/YM7WOU,CF02093,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"105,09",
2,2789524,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,26417,https://doi.org/10.15454/YM7WOU,CF02093,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"96,96",
2,2789550,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,26420,https://doi.org/10.15454/UMTUQX,CF02143,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"102,85",
1,2789549,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,26420,https://doi.org/10.15454/UMTUQX,CF02143,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"108,27",
1,2789539,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"96,87",
2,2789540,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"93,16",
1,2789533,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"96,55",
2,2789534,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"106,21",
1,2789547,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,48907,gnpis_pui:holding-921_taxon-4898_accession-48907,CF02146,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"107,29",
2,2789548,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,48907,gnpis_pui:holding-921_taxon-4898_accession-48907,CF02146,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"98,82",
1,2789469,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,48726,gnpis_pui:holding-921_taxon-4898_accession-48726,EM02298,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"96,48",
2,2789470,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,48726,gnpis_pui:holding-921_taxon-4898_accession-48726,EM02298,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"94,2",
1,2789501,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,48836,gnpis_pui:holding-921_taxon-4898_accession-48836,EM02286,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"87,07",
2,2789502,BTH_Rennes_2003_SetB1,BTH_Rennes_2003_SetB1,48836,gnpis_pui:holding-921_taxon-4898_accession-48836,EM02286,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"91,89",
