observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2867713,BTH_Orgeval_2012_SetB1,BTH_Orgeval_2012_SetB1,61349,https://doi.org/10.15454/78QONX,CF11079,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"64,17",
1,2867715,BTH_Orgeval_2012_SetB1,BTH_Orgeval_2012_SetB1,61349,https://doi.org/10.15454/78QONX,CF11079,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"9,59",,"82,01",
2,2867716,BTH_Orgeval_2012_SetB1,BTH_Orgeval_2012_SetB1,61349,https://doi.org/10.15454/78QONX,CF11079,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"9,79",,"83,19",
2,2867714,BTH_Orgeval_2012_SetB1,BTH_Orgeval_2012_SetB1,61349,https://doi.org/10.15454/78QONX,CF11079,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"61,03",
2,2867844,BTH_Orgeval_2012_SetB1,BTH_Orgeval_2012_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"9,74",,"90,45",
1,2867843,BTH_Orgeval_2012_SetB1,BTH_Orgeval_2012_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"10,06",,"94,12",
2,2867842,BTH_Orgeval_2012_SetB1,BTH_Orgeval_2012_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"78,96",
1,2867841,BTH_Orgeval_2012_SetB1,BTH_Orgeval_2012_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"83,97",
1,2867803,BTH_Orgeval_2012_SetB1,BTH_Orgeval_2012_SetB1,48631,https://doi.org/10.15454/LPOUIM,CF11029,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,NA,,"102,05",
1,2867801,BTH_Orgeval_2012_SetB1,BTH_Orgeval_2012_SetB1,48631,https://doi.org/10.15454/LPOUIM,CF11029,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"69,81",
2,2867804,BTH_Orgeval_2012_SetB1,BTH_Orgeval_2012_SetB1,48631,https://doi.org/10.15454/LPOUIM,CF11029,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"8,9",,"103,06",
2,2867802,BTH_Orgeval_2012_SetB1,BTH_Orgeval_2012_SetB1,48631,https://doi.org/10.15454/LPOUIM,CF11029,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"70,43",
1,2867739,BTH_Orgeval_2012_SetB1,BTH_Orgeval_2012_SetB1,49515,https://doi.org/10.15454/XTUZ9D,CF11051,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"9,98",,"99,66",
2,2867740,BTH_Orgeval_2012_SetB1,BTH_Orgeval_2012_SetB1,49515,https://doi.org/10.15454/XTUZ9D,CF11051,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"10,23",,"93,41",
