observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2886021,BTH_Le_Moulon_2014_SetB2,BTH_Le_Moulon_2014_SetB2,61987,https://doi.org/10.15454/FDBTWR,AO14012,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"10,6",,"98,28",
2,2886010,BTH_Le_Moulon_2014_SetB2,BTH_Le_Moulon_2014_SetB2,61971,https://doi.org/10.15454/O3PVS1,AO14011,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"10,8",,"103,63",
1,2886035,BTH_Le_Moulon_2014_SetB2,BTH_Le_Moulon_2014_SetB2,62080,https://doi.org/10.15454/ZHXGRT,AO14016,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,10,,"65,52",
2,2886038,BTH_Le_Moulon_2014_SetB2,BTH_Le_Moulon_2014_SetB2,62080,https://doi.org/10.15454/ZHXGRT,AO14016,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"10,9",,"91,54",
2,2886036,BTH_Le_Moulon_2014_SetB2,BTH_Le_Moulon_2014_SetB2,62080,https://doi.org/10.15454/ZHXGRT,AO14016,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,4",,"69,69",
1,2886037,BTH_Le_Moulon_2014_SetB2,BTH_Le_Moulon_2014_SetB2,62080,https://doi.org/10.15454/ZHXGRT,AO14016,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"9,7",,"97,33",
1,2885987,BTH_Le_Moulon_2014_SetB2,BTH_Le_Moulon_2014_SetB2,61648,https://doi.org/10.15454/RB7AM4,RE13091,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"10,2",,"78,89",
2,2885988,BTH_Le_Moulon_2014_SetB2,BTH_Le_Moulon_2014_SetB2,61648,https://doi.org/10.15454/RB7AM4,RE13091,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,1",,"83,65",
1,2885989,BTH_Le_Moulon_2014_SetB2,BTH_Le_Moulon_2014_SetB2,61648,https://doi.org/10.15454/RB7AM4,RE13091,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"9,9",,"107,1",
2,2885990,BTH_Le_Moulon_2014_SetB2,BTH_Le_Moulon_2014_SetB2,61648,https://doi.org/10.15454/RB7AM4,RE13091,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"9,7",,"106,79",
2,2886050,BTH_Le_Moulon_2014_SetB2,BTH_Le_Moulon_2014_SetB2,61604,https://doi.org/10.15454/DDCHHB,RE13074,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"10,7",,"102,37",
