observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
DI00026itkfi,2766359,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49579,gnpis_pui:holding-921_taxon-4898_accession-49579,DI00026,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"106,3",,"58,9",
RE00013itkt,2766391,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48662,gnpis_pui:holding-921_taxon-4898_accession-48662,RE00013,VIRTUAL_TRIAL,,,,,,,,treated,2000,"99,2",,84,
RE00013itknt,2766390,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48662,gnpis_pui:holding-921_taxon-4898_accession-48662,RE00013,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"96,1",,"54,4",
RE00013itkfi,2766389,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48662,gnpis_pui:holding-921_taxon-4898_accession-48662,RE00013,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"114,2",,"63,3",
DI00027itknt,2766363,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48819,gnpis_pui:holding-921_taxon-4898_accession-48819,DI00027,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"90,8",,"51,4",
DI00027itkt,2766364,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48819,gnpis_pui:holding-921_taxon-4898_accession-48819,DI00027,VIRTUAL_TRIAL,,,,,,,,treated,2000,"86,2",,73,
DI00027itkfi,2766362,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48819,gnpis_pui:holding-921_taxon-4898_accession-48819,DI00027,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"99,8",,"55,3",
DI00020itkfi,2766353,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49114,gnpis_pui:holding-921_taxon-4898_accession-49114,DI00020,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"126,7",,"70,2",
DI00020itkt,2766355,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49114,gnpis_pui:holding-921_taxon-4898_accession-49114,DI00020,VIRTUAL_TRIAL,,,,,,,,treated,2000,"96,9",,82,
DI00020itknt,2766354,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49114,gnpis_pui:holding-921_taxon-4898_accession-49114,DI00020,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"112,9",,"63,9",
CF99276itkfi,2766395,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49124,gnpis_pui:holding-921_taxon-4898_accession-49124,CF99276,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"92,4",,"51,2",
CF99276itkt,2766397,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49124,gnpis_pui:holding-921_taxon-4898_accession-49124,CF99276,VIRTUAL_TRIAL,,,,,,,,treated,2000,"90,6",,"76,7",
CF99276itknt,2766396,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49124,gnpis_pui:holding-921_taxon-4898_accession-49124,CF99276,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"95,9",,"54,3",
CF99306itkt,2766454,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49563,gnpis_pui:holding-921_taxon-4898_accession-49563,CF99306,VIRTUAL_TRIAL,,,,,,,,treated,2000,"86,8",,"73,5",
CF99306itknt,2766453,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49563,gnpis_pui:holding-921_taxon-4898_accession-49563,CF99306,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"98,8",,"55,9",
CF99306itkfi,2766452,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49563,gnpis_pui:holding-921_taxon-4898_accession-49563,CF99306,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"108,8",,"60,3",
DI00021itkt,2766358,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49622,gnpis_pui:holding-921_taxon-4898_accession-49622,DI00021,VIRTUAL_TRIAL,,,,,,,,treated,2000,"94,5",,80,
DI00021itknt,2766357,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49622,gnpis_pui:holding-921_taxon-4898_accession-49622,DI00021,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"119,8",,"67,8",
DI00021itkfi,2766356,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49622,gnpis_pui:holding-921_taxon-4898_accession-49622,DI00021,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,124,,"68,7",
CF99183itkt,2766442,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48558,gnpis_pui:holding-921_taxon-4898_accession-48558,CF99183,VIRTUAL_TRIAL,,,,,,,,treated,2000,"87,1",,"73,7",
CF99183itknt,2766441,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48558,gnpis_pui:holding-921_taxon-4898_accession-48558,CF99183,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"104,6",,"59,2",
CF99183itkfi,2766440,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48558,gnpis_pui:holding-921_taxon-4898_accession-48558,CF99183,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"84,8",,47,
CF00192itkfi,2766428,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48567,gnpis_pui:holding-921_taxon-4898_accession-48567,CF00192,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"100,1",,"55,5",
CF00192itknt,2766429,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48567,gnpis_pui:holding-921_taxon-4898_accession-48567,CF00192,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"99,5",,"56,3",
CF00192itkt,2766430,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48567,gnpis_pui:holding-921_taxon-4898_accession-48567,CF00192,VIRTUAL_TRIAL,,,,,,,,treated,2000,"91,1",,"77,1",
CF99228itknt,2766435,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49255,gnpis_pui:holding-921_taxon-4898_accession-49255,CF99228,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"86,7",,"49,1",
CF99228itkt,2766436,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49255,gnpis_pui:holding-921_taxon-4898_accession-49255,CF99228,VIRTUAL_TRIAL,,,,,,,,treated,2000,"91,4",,"77,4",
CF99228itkfi,2766434,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49255,gnpis_pui:holding-921_taxon-4898_accession-49255,CF99228,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"89,1",,"49,4",
RE00012itkt,2766445,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48445,gnpis_pui:holding-921_taxon-4898_accession-48445,RE00012,VIRTUAL_TRIAL,,,,,,,,treated,2000,95,,"80,4",
RE00012itkfi,2766443,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48445,gnpis_pui:holding-921_taxon-4898_accession-48445,RE00012,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"91,7",,"50,8",
RE00012itknt,2766444,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48445,gnpis_pui:holding-921_taxon-4898_accession-48445,RE00012,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"79,7",,"45,1",
EM00016itkfi,2766413,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49491,gnpis_pui:holding-921_taxon-4898_accession-49491,EM00016,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"97,4",,54,
EM00016itkt,2766415,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49491,gnpis_pui:holding-921_taxon-4898_accession-49491,EM00016,VIRTUAL_TRIAL,,,,,,,,treated,2000,"101,2",,"85,7",
EM00016itknt,2766414,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49491,gnpis_pui:holding-921_taxon-4898_accession-49491,EM00016,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"102,5",,58,
DI00023itkt,2766352,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48610,gnpis_pui:holding-921_taxon-4898_accession-48610,DI00023,VIRTUAL_TRIAL,,,,,,,,treated,2000,"100,3",,"84,9",
DI00023itknt,2766351,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48610,gnpis_pui:holding-921_taxon-4898_accession-48610,DI00023,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"117,1",,"66,3",
DI00023itkfi,2766350,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48610,gnpis_pui:holding-921_taxon-4898_accession-48610,DI00023,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"118,7",,"65,8",
CF99191itknt,2766399,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49412,gnpis_pui:holding-921_taxon-4898_accession-49412,CF99191,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"98,6",,"55,8",
CF99191itkfi,2766398,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49412,gnpis_pui:holding-921_taxon-4898_accession-49412,CF99191,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"101,6",,"56,3",
CF99191itkt,2766400,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49412,gnpis_pui:holding-921_taxon-4898_accession-49412,CF99191,VIRTUAL_TRIAL,,,,,,,,treated,2000,"97,1",,"82,2",
Virtuoseitkt,2766385,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49089,https://doi.org/10.15454/TOLYT8,VIRTUOSE,VIRTUAL_TRIAL,,,,,,,,treated,2000,"106,7",,"90,3",
Virtuoseitknt,2766384,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49089,https://doi.org/10.15454/TOLYT8,VIRTUOSE,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,127,,"71,9",
Virtuoseitkfi,2766383,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49089,https://doi.org/10.15454/TOLYT8,VIRTUOSE,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"123,2",,"68,3",
Chargeritkt,2766403,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,treated,2000,"93,9",,"79,5",
Chargeritkfi,2766401,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"84,6",,"46,9",
Chargeritknt,2766402,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"91,2",,"51,6",
Tremieitkfi,2766344,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,24505,https://doi.org/10.15454/9YBOHR,TREMIE,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"98,7",,"54,7",
Tremieitkt,2766346,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,24505,https://doi.org/10.15454/9YBOHR,TREMIE,VIRTUAL_TRIAL,,,,,,,,treated,2000,105,,"88,9",
Tremieitknt,2766345,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,24505,https://doi.org/10.15454/9YBOHR,TREMIE,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"88,7",,"50,2",
EM00018itknt,2766408,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26109,https://doi.org/10.15454/S5ERQF,EM00018,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,135,,"76,4",
EM00018itkt,2766409,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26109,https://doi.org/10.15454/S5ERQF,EM00018,VIRTUAL_TRIAL,,,,,,,,treated,2000,"104,3",,"88,3",
EM00018itkfi,2766407,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26109,https://doi.org/10.15454/S5ERQF,EM00018,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"138,4",,"76,7",
EM00020itkt,2766343,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26863,https://doi.org/10.15454/CM80JS,EM00020,VIRTUAL_TRIAL,,,,,,,,treated,2000,"97,8",,"82,8",
EM00020itknt,2766342,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26863,https://doi.org/10.15454/CM80JS,EM00020,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"136,4",,"77,2",
EM00020itkfi,2766341,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26863,https://doi.org/10.15454/CM80JS,EM00020,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"141,5",,"78,4",
DI00024itknt,2766366,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26107,https://doi.org/10.15454/IJHBYL,DI00024,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"133,7",,"75,7",
DI00024itkfi,2766365,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26107,https://doi.org/10.15454/IJHBYL,DI00024,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"129,5",,"71,8",
DI00024itkt,2766367,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26107,https://doi.org/10.15454/IJHBYL,DI00024,VIRTUAL_TRIAL,,,,,,,,treated,2000,"111,2",,"94,1",
RE00011itkt,2766379,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49042,gnpis_pui:holding-921_taxon-4898_accession-49042,RE00011,VIRTUAL_TRIAL,,,,,,,,treated,2000,"99,7",,"84,4",
RE00011itknt,2766378,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49042,gnpis_pui:holding-921_taxon-4898_accession-49042,RE00011,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"115,4",,"65,3",
RE00011itkfi,2766377,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49042,gnpis_pui:holding-921_taxon-4898_accession-49042,RE00011,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"108,6",,"60,2",
Soissonsitkt,2766439,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2000,"93,7",,"79,3",
Soissonsitkfi,2766437,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"101,4",,"56,2",
Soissonsitknt,2766438,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"106,2",,"60,1",
Isengrainitkfi,2766425,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"115,3",,"63,9",
Isengrainitkt,2766427,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2000,"107,4",,"90,9",
Isengrainitknt,2766426,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,114,,"64,5",
EM00019itkt,2766412,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26862,https://doi.org/10.15454/SKKWNL,EM00019,VIRTUAL_TRIAL,,,,,,,,treated,2000,"96,3",,"81,5",
EM00019itknt,2766411,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26862,https://doi.org/10.15454/SKKWNL,EM00019,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"122,3",,"69,2",
EM00019itkfi,2766410,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26862,https://doi.org/10.15454/SKKWNL,EM00019,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"134,6",,"74,6",
RE00010itknt,2766387,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26869,https://doi.org/10.15454/46HA0A,RE00010,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"96,1",,"54,4",
RE00010itkfi,2766386,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26869,https://doi.org/10.15454/46HA0A,RE00010,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"101,8",,"56,4",
RE00010itkt,2766388,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26869,https://doi.org/10.15454/46HA0A,RE00010,VIRTUAL_TRIAL,,,,,,,,treated,2000,"100,6",,"85,2",
RE00014itkfi,2766449,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26870,https://doi.org/10.15454/SUO7RH,RE00014,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"117,5",,"65,1",
RE00014itkt,2766451,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26870,https://doi.org/10.15454/SUO7RH,RE00014,VIRTUAL_TRIAL,,,,,,,,treated,2000,"98,6",,"83,5",
RE00014itknt,2766450,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,26870,https://doi.org/10.15454/SUO7RH,RE00014,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"103,9",,"58,8",
EM00017itkt,2766418,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48765,gnpis_pui:holding-921_taxon-4898_accession-48765,EM00017,VIRTUAL_TRIAL,,,,,,,,treated,2000,"102,7",,"86,9",
EM00017itknt,2766417,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48765,gnpis_pui:holding-921_taxon-4898_accession-48765,EM00017,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,130,,"73,6",
EM00017itkfi,2766416,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48765,gnpis_pui:holding-921_taxon-4898_accession-48765,EM00017,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"130,1",,"72,1",
LM00003itknt,2766372,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49082,gnpis_pui:holding-921_taxon-4898_accession-49082,LM00003,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"79,9",,"45,2",
LM00003itkt,2766373,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49082,gnpis_pui:holding-921_taxon-4898_accession-49082,LM00003,VIRTUAL_TRIAL,,,,,,,,treated,2000,"83,4",,"70,6",
LM00003itkfi,2766371,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49082,gnpis_pui:holding-921_taxon-4898_accession-49082,LM00003,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"65,7",,"36,4",
RE99134itkt,2766382,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48719,gnpis_pui:holding-921_taxon-4898_accession-48719,RE99134,VIRTUAL_TRIAL,,,,,,,,treated,2000,96,,"81,3",
RE99134itknt,2766381,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48719,gnpis_pui:holding-921_taxon-4898_accession-48719,RE99134,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"111,5",,"63,1",
RE99134itkfi,2766380,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48719,gnpis_pui:holding-921_taxon-4898_accession-48719,RE99134,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"116,4",,"64,5",
DI00025itknt,2766369,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49206,gnpis_pui:holding-921_taxon-4898_accession-49206,DI00025,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"132,2",,"74,8",
DI00025itkfi,2766368,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49206,gnpis_pui:holding-921_taxon-4898_accession-49206,DI00025,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"134,4",,"74,5",
DI00025itkt,2766370,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49206,gnpis_pui:holding-921_taxon-4898_accession-49206,DI00025,VIRTUAL_TRIAL,,,,,,,,treated,2000,"103,7",,"87,8",
EM00015itknt,2766420,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48653,gnpis_pui:holding-921_taxon-4898_accession-48653,EM00015,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"99,5",,"56,3",
EM00015itkt,2766421,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48653,gnpis_pui:holding-921_taxon-4898_accession-48653,EM00015,VIRTUAL_TRIAL,,,,,,,,treated,2000,"101,7",,"86,1",
EM00015itkfi,2766419,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,48653,gnpis_pui:holding-921_taxon-4898_accession-48653,EM00015,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"121,1",,"67,1",
DI00022itknt,2766348,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49374,gnpis_pui:holding-921_taxon-4898_accession-49374,DI00022,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2000,"116,6",,66,
DI00022itkfi,2766347,BTH_Estrées-Mons_2000_SetB3,BTH_Estrées-Mons_2000_SetB3,49374,gnpis_pui:holding-921_taxon-4898_accession-49374,DI00022,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"113,5",,"62,9",
