observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
Rumbaitkt,2767084,BTH_Rennes_2000_SetB3,BTH_Rennes_2000_SetB3,59728,https://doi.org/10.15454/AYEEVH,RUMBA,VIRTUAL_TRIAL,,,,,,,,treated,2000,"99,3",,"115,9",
CF99228itkt,2767094,BTH_Rennes_2000_SetB3,BTH_Rennes_2000_SetB3,49255,gnpis_pui:holding-921_taxon-4898_accession-49255,CF99228,VIRTUAL_TRIAL,,,,,,,,treated,2000,"82,6",,"96,4",
CF00193itkt,2767093,BTH_Rennes_2000_SetB3,BTH_Rennes_2000_SetB3,25895,https://doi.org/10.15454/WTZMDS,CF00193,VIRTUAL_TRIAL,,,,,,,,treated,2000,"70,9",,"82,7",
EM00018itkt,2767085,BTH_Rennes_2000_SetB3,BTH_Rennes_2000_SetB3,26109,https://doi.org/10.15454/S5ERQF,EM00018,VIRTUAL_TRIAL,,,,,,,,treated,2000,"91,4",,"106,6",
EM00019itkt,2767086,BTH_Rennes_2000_SetB3,BTH_Rennes_2000_SetB3,26862,https://doi.org/10.15454/SKKWNL,EM00019,VIRTUAL_TRIAL,,,,,,,,treated,2000,"88,7",,"103,5",
RE00015itkt,2767098,BTH_Rennes_2000_SetB3,BTH_Rennes_2000_SetB3,49501,gnpis_pui:holding-921_taxon-4898_accession-49501,RE00015,VIRTUAL_TRIAL,,,,,,,,treated,2000,"92,4",,"107,8",
RE00012itkt,2767097,BTH_Rennes_2000_SetB3,BTH_Rennes_2000_SetB3,48445,gnpis_pui:holding-921_taxon-4898_accession-48445,RE00012,VIRTUAL_TRIAL,,,,,,,,treated,2000,"88,4",,"103,2",
DI00025itkt,2767072,BTH_Rennes_2000_SetB3,BTH_Rennes_2000_SetB3,49206,gnpis_pui:holding-921_taxon-4898_accession-49206,DI00025,VIRTUAL_TRIAL,,,,,,,,treated,2000,89,,"103,8",
EM00020itkt,2767063,BTH_Rennes_2000_SetB3,BTH_Rennes_2000_SetB3,26863,https://doi.org/10.15454/CM80JS,EM00020,VIRTUAL_TRIAL,,,,,,,,treated,2000,"86,1",,"100,5",
LM00003itkt,2767073,BTH_Rennes_2000_SetB3,BTH_Rennes_2000_SetB3,49082,gnpis_pui:holding-921_taxon-4898_accession-49082,LM00003,VIRTUAL_TRIAL,,,,,,,,treated,2000,"86,6",,101,
RE99159itkt,2767080,BTH_Rennes_2000_SetB3,BTH_Rennes_2000_SetB3,48432,gnpis_pui:holding-921_taxon-4898_accession-48432,RE99159,VIRTUAL_TRIAL,,,,,,,,treated,2000,"90,3",,"105,4",
DI00026itkt,2767069,BTH_Rennes_2000_SetB3,BTH_Rennes_2000_SetB3,49579,gnpis_pui:holding-921_taxon-4898_accession-49579,DI00026,VIRTUAL_TRIAL,,,,,,,,treated,2000,91,,"106,2",
