observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2876193,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,61337,https://doi.org/10.15454/PJFLXT,RE12030,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"12,6",,"91,65",
1,2876174,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60800,https://doi.org/10.15454/Z0VQYE,AO13013,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"11,6",,"90,1",
1,2876176,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60800,https://doi.org/10.15454/Z0VQYE,AO13013,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"12,3",,"112,78",
2,2876175,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60800,https://doi.org/10.15454/Z0VQYE,AO13013,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"12,7",,"90,7",
2,2876177,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60800,https://doi.org/10.15454/Z0VQYE,AO13013,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"11,6",,"113,33",
1,2876218,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60834,https://doi.org/10.15454/KQGENR,AO13015,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,8",,"90,4",
2,2876221,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60834,https://doi.org/10.15454/KQGENR,AO13015,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"11,5",,"115,96",
2,2876219,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60834,https://doi.org/10.15454/KQGENR,AO13015,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"11,6",,"89,2",
1,2876220,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60834,https://doi.org/10.15454/KQGENR,AO13015,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"11,8",,"113,19",
1,2876116,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49097,https://doi.org/10.15454/ANZWH3,RE12001,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"10,7",,"110,2",
1,2876114,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49097,https://doi.org/10.15454/ANZWH3,RE12001,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,7",,"84,5",
2,2876117,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49097,https://doi.org/10.15454/ANZWH3,RE12001,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"11,3",,"104,87",
2,2876115,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49097,https://doi.org/10.15454/ANZWH3,RE12001,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"11,4",,"87,9",
1,2876084,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48352,https://doi.org/10.15454/YWSWUD,RE12040,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,12,,"104,61",
2,2876083,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48352,https://doi.org/10.15454/YWSWUD,RE12040,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"13,4",,"82,6",
2,2876085,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48352,https://doi.org/10.15454/YWSWUD,RE12040,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"12,4",,"108,01",
1,2876082,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48352,https://doi.org/10.15454/YWSWUD,RE12040,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"12,5",,"84,5",
2,2876159,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"11,3",,"66,8",
1,2876158,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"12,5",,"66,8",
2,2876161,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"10,9",,"92,46",
1,2876160,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"11,3",,"98,81",
1,2876200,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"10,6",,"116,35",
2,2876201,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"10,2",,"111,38",
1,2876198,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,3",,"73,2",
2,2876199,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"11,1",,"79,9",
1,2876212,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,NA,,"117,1",
1,2876210,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"11,2",,"90,5",
2,2876211,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"11,7",,93,
2,2876213,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"11,6",,"114,13",
1,2876148,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,27745,https://doi.org/10.15454/YJMDM5,PAKITO,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"11,1",,"104,47",
2,2876147,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,27745,https://doi.org/10.15454/YJMDM5,PAKITO,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"10,9",,"78,6",
1,2876146,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,27745,https://doi.org/10.15454/YJMDM5,PAKITO,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"12,1",,"71,1",
2,2876149,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,27745,https://doi.org/10.15454/YJMDM5,PAKITO,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"11,1",,"107,21",
2,2876099,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48357,https://doi.org/10.15454/2XAWEY,CF12108,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"12,7",,"83,6",
1,2876100,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48357,https://doi.org/10.15454/2XAWEY,CF12108,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"11,6",,"104,85",
2,2876101,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48357,https://doi.org/10.15454/2XAWEY,CF12108,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"11,8",,"105,93",
1,2876098,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48357,https://doi.org/10.15454/2XAWEY,CF12108,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"11,2",,"84,2",
2,2876073,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48739,https://doi.org/10.15454/CEPFO5,EM12096,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"12,5",,"93,51",
2,2876071,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48739,https://doi.org/10.15454/CEPFO5,EM12096,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"13,3",,"80,5",
1,2876072,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48739,https://doi.org/10.15454/CEPFO5,EM12096,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"12,3",,"99,6",
1,2876070,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48739,https://doi.org/10.15454/CEPFO5,EM12096,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"12,8",,"79,9",
2,2876121,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48869,https://doi.org/10.15454/TN9KFO,RE12002,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,11,,"96,66",
2,2876119,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48869,https://doi.org/10.15454/TN9KFO,RE12002,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,11,,"81,3",
1,2876118,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48869,https://doi.org/10.15454/TN9KFO,RE12002,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,7",,"79,7",
1,2876120,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48869,https://doi.org/10.15454/TN9KFO,RE12002,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"10,7",,"107,54",
2,2876169,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49597,https://doi.org/10.15454/0WGKSR,RE12018,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"14,1",,"86,12",
1,2876168,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49597,https://doi.org/10.15454/0WGKSR,RE12018,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"14,3",,"93,72",
2,2876167,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49597,https://doi.org/10.15454/0WGKSR,RE12018,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"14,3",,"72,7",
1,2876166,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49597,https://doi.org/10.15454/0WGKSR,RE12018,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"13,4",,"65,7",
1,2876126,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49575,https://doi.org/10.15454/DGI5VN,RE12020,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"13,7",,"78,1",
2,2876129,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49575,https://doi.org/10.15454/DGI5VN,RE12020,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"13,5",,"92,03",
2,2876127,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49575,https://doi.org/10.15454/DGI5VN,RE12020,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"14,3",,"78,6",
1,2876128,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49575,https://doi.org/10.15454/DGI5VN,RE12020,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,14,,"95,02",
1,2876152,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49319,https://doi.org/10.15454/QHF1AL,EM12044,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"11,5",,"107,32",
2,2876151,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49319,https://doi.org/10.15454/QHF1AL,EM12044,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"11,6",,82,
1,2876150,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49319,https://doi.org/10.15454/QHF1AL,EM12044,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"12,1",,"83,3",
2,2876153,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,49319,https://doi.org/10.15454/QHF1AL,EM12044,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,11,,"108,94",
1,2876172,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60766,https://doi.org/10.15454/IIFLIA,AO13011,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"12,6",,"105,3",
2,2876171,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60766,https://doi.org/10.15454/IIFLIA,AO13011,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"12,3",,"78,3",
1,2876170,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60766,https://doi.org/10.15454/IIFLIA,AO13011,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"11,4",,"73,6",
2,2876173,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60766,https://doi.org/10.15454/IIFLIA,AO13011,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"13,1",,"106,25",
1,2876202,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60717,https://doi.org/10.15454/QBK7AX,AO13008,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"12,1",,"76,2",
2,2876203,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60717,https://doi.org/10.15454/QBK7AX,AO13008,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"12,9",,"79,4",
1,2876204,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60717,https://doi.org/10.15454/QBK7AX,AO13008,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"12,7",,"99,62",
2,2876205,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,60717,https://doi.org/10.15454/QBK7AX,AO13008,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"12,8",,"96,76",
1,2876164,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"11,3",,"98,64",
2,2876163,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"11,4",,"70,1",
1,2876162,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"11,6",,72,
2,2876165,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"11,8",,"97,91",
2,2876111,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"11,2",,"79,5",
2,2876113,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"11,3",,"106,56",
1,2876110,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"11,8",,"75,7",
1,2876112,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"11,3",,"106,68",
1,2876208,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48635,https://doi.org/10.15454/EYGP9K,CF12053,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"12,5",,"112,42",
2,2876209,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48635,https://doi.org/10.15454/EYGP9K,CF12053,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"12,6",,"103,89",
2,2876207,BTH_Estrées-Mons_2013_SetB1,BTH_Estrées-Mons_2013_SetB1,48635,https://doi.org/10.15454/EYGP9K,CF12053,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"13,5",,"88,4",
