observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2791804,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,26097,https://doi.org/10.15454/3W80FR,RE01047,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"75,6",
2,2791756,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,26423,https://doi.org/10.15454/ETPIWK,CF02266,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"70,9",
1,2791755,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,26423,https://doi.org/10.15454/ETPIWK,CF02266,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"73,7",
1,2791835,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,26424,https://doi.org/10.15454/EQGEJX,CF02283,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"72,5",
2,2791836,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,26424,https://doi.org/10.15454/EQGEJX,CF02283,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,72,
2,2791816,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,26414,https://doi.org/10.15454/CCL96G,EM02209,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"67,3",
1,2791815,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,26414,https://doi.org/10.15454/CCL96G,EM02209,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"73,4",
1,2791789,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,48686,gnpis_pui:holding-921_taxon-4898_accession-48686,DI03022,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,66,
2,2791790,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,48686,gnpis_pui:holding-921_taxon-4898_accession-48686,DI03022,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"71,4",
2,2791822,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,48933,gnpis_pui:holding-921_taxon-4898_accession-48933,RE02181,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"73,6",
1,2791821,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,48933,gnpis_pui:holding-921_taxon-4898_accession-48933,RE02181,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"70,8",
2,2791784,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,48914,gnpis_pui:holding-921_taxon-4898_accession-48914,CF02279,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"73,2",
1,2791783,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,48914,gnpis_pui:holding-921_taxon-4898_accession-48914,CF02279,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"68,9",
1,2791833,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"78,6",
2,2791834,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"77,1",
1,2791823,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"83,3",
2,2791824,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"82,8",
2,2791806,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,26893,https://doi.org/10.15454/WDQKPV,EM02207,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,77,
1,2791805,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,26893,https://doi.org/10.15454/WDQKPV,EM02207,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"73,8",
2,2791762,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,48538,gnpis_pui:holding-921_taxon-4898_accession-48538,RE02086,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"70,9",
1,2791761,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,48538,gnpis_pui:holding-921_taxon-4898_accession-48538,RE02086,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"70,1",
1,2791769,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,48965,gnpis_pui:holding-921_taxon-4898_accession-48965,RE02178,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"63,8",
2,2791770,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,48965,gnpis_pui:holding-921_taxon-4898_accession-48965,RE02178,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"58,6",
1,2791799,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,48408,gnpis_pui:holding-921_taxon-4898_accession-48408,RE02016,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"72,1",
2,2791800,BTH_Lusignan_2003_SetB3,BTH_Lusignan_2003_SetB3,48408,gnpis_pui:holding-921_taxon-4898_accession-48408,RE02016,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"72,1",
