observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2851403,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49428,https://doi.org/10.15454/MX3ENS,RE09073,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"91,96",
1,2851379,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48814,https://doi.org/10.15454/QM62JM,DI10015,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"104,4",
2,2851380,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48814,https://doi.org/10.15454/QM62JM,DI10015,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"106,07",
2,2851390,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"91,92",
1,2851389,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"98,03",
1,2851393,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"101,38",
2,2851394,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"95,97",
2,2851364,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49521,gnpis_pui:holding-921_taxon-4898_accession-49521,CF09284,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"94,2",
1,2851363,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49521,gnpis_pui:holding-921_taxon-4898_accession-49521,CF09284,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"93,76",
1,2851425,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48873,gnpis_pui:holding-921_taxon-4898_accession-48873,CF09257,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"83,49",
2,2851426,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48873,gnpis_pui:holding-921_taxon-4898_accession-48873,CF09257,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"76,45",
1,2851405,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"91,8",
2,2851406,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"92,14",
1,2851375,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48354,https://doi.org/10.15454/V82MUD,EM09320,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"101,32",
2,2851376,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48354,https://doi.org/10.15454/V82MUD,EM09320,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"104,76",
1,2851391,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,60787,https://doi.org/10.15454/LLIFSS,HadmF11326,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"96,82",
2,2851392,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,60787,https://doi.org/10.15454/LLIFSS,HadmF11326,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"95,97",
1,2851361,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48493,gnpis_pui:holding-921_taxon-4898_accession-48493,DI10014,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"90,72",
2,2851362,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48493,gnpis_pui:holding-921_taxon-4898_accession-48493,DI10014,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"95,05",
1,2851399,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48758,gnpis_pui:holding-921_taxon-4898_accession-48758,RE09084,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"80,43",
2,2851400,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48758,gnpis_pui:holding-921_taxon-4898_accession-48758,RE09084,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"93,24",
2,2851378,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48534,gnpis_pui:holding-921_taxon-4898_accession-48534,RE09074,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"90,13",
1,2851377,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48534,gnpis_pui:holding-921_taxon-4898_accession-48534,RE09074,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"92,57",
2,2851382,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"102,51",
1,2851381,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"100,1",
2,2851396,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48783,gnpis_pui:holding-921_taxon-4898_accession-48783,RE09080,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"90,86",
1,2851395,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48783,gnpis_pui:holding-921_taxon-4898_accession-48783,RE09080,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"91,52",
1,2851417,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49315,https://doi.org/10.15454/WVJ13N,AO10026,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"97,84",
2,2851418,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49315,https://doi.org/10.15454/WVJ13N,AO10026,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"100,93",
2,2851410,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48794,https://doi.org/10.15454/1IPVTN,AO10028,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"100,01",
1,2851409,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48794,https://doi.org/10.15454/1IPVTN,AO10028,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"96,41",
1,2851431,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49231,gnpis_pui:holding-921_taxon-4898_accession-49231,EM08215,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"91,96",
2,2851432,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49231,gnpis_pui:holding-921_taxon-4898_accession-49231,EM08215,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"92,07",
1,2851371,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48346,gnpis_pui:holding-921_taxon-4898_accession-48346,DI10017,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"87,49",
2,2851372,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48346,gnpis_pui:holding-921_taxon-4898_accession-48346,DI10017,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"90,93",
1,2851427,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48768,gnpis_pui:holding-921_taxon-4898_accession-48768,CF09206,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"90,79",
2,2851428,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48768,gnpis_pui:holding-921_taxon-4898_accession-48768,CF09206,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"95,78",
1,2851359,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49397,gnpis_pui:holding-921_taxon-4898_accession-49397,DI10016,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"99,1",
2,2851360,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49397,gnpis_pui:holding-921_taxon-4898_accession-49397,DI10016,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"96,52",
1,2851397,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48561,gnpis_pui:holding-921_taxon-4898_accession-48561,CF09216,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"83,75",
2,2851398,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48561,gnpis_pui:holding-921_taxon-4898_accession-48561,CF09216,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"78,96",
1,2851423,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48384,gnpis_pui:holding-921_taxon-4898_accession-48384,Stru061884,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"94,38",
2,2851424,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48384,gnpis_pui:holding-921_taxon-4898_accession-48384,Stru061884,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"93,88",
2,2851414,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49722,gnpis_pui:holding-921_taxon-4898_accession-49722,AO10024,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"88,97",
1,2851413,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49722,gnpis_pui:holding-921_taxon-4898_accession-49722,AO10024,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"88,59",
1,2851357,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"86,45",
2,2851358,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"90,89",
2,2851430,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48451,https://doi.org/10.15454/L5GF1L,CF09225,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"101,22",
1,2851429,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48451,https://doi.org/10.15454/L5GF1L,CF09225,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"101,57",
1,2851433,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48700,https://doi.org/10.15454/C60S9I,CF09227,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"97,25",
2,2851434,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48700,https://doi.org/10.15454/C60S9I,CF09227,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"106,68",
2,2851388,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48805,https://doi.org/10.15454/XQX8MF,CF09276,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"96,02",
1,2851387,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48805,https://doi.org/10.15454/XQX8MF,CF09276,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"92,28",
2,2851422,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49158,https://doi.org/10.15454/UFYMWM,EM08231,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"99,19",
1,2851421,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49158,https://doi.org/10.15454/UFYMWM,EM08231,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"97,04",
1,2851407,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48542,https://doi.org/10.15454/XWSV3O,RE09063,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"100,09",
2,2851408,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,48542,https://doi.org/10.15454/XWSV3O,RE09063,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"98,15",
2,2851374,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49050,https://doi.org/10.15454/6F6EN3,RE09079,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"99,55",
1,2851373,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49050,https://doi.org/10.15454/6F6EN3,RE09079,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"99,75",
2,2851370,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,26914,https://doi.org/10.15454/5YB44K,PREMIO,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"94,62",
1,2851369,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,26914,https://doi.org/10.15454/5YB44K,PREMIO,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"92,21",
2,2851404,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49428,https://doi.org/10.15454/MX3ENS,RE09073,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"93,05",
2,2851420,BTH_Clermont-Ferrand_2010_SetB3,BTH_Clermont-Ferrand_2010_SetB3,49344,gnpis_pui:holding-921_taxon-4898_accession-49344,AO10027,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"96,63",
