observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2772549,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,26094,https://doi.org/10.15454/KQXNER,RE01004,REPLICATION,1,,,,,,REPLICATION:1,treated,2001,"103,26",
1,2772545,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,26094,https://doi.org/10.15454/KQXNER,RE01004,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2001,"86,84",
2,2772550,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,26094,https://doi.org/10.15454/KQXNER,RE01004,REPLICATION,2,,,,,,REPLICATION:2,treated,2001,"99,4",
1,2772547,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,26094,https://doi.org/10.15454/KQXNER,RE01004,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2001,"87,88",
1,2772601,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,49617,gnpis_pui:holding-921_taxon-4898_accession-49617,EM00261,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2001,"91,12",
2,2772600,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,49617,gnpis_pui:holding-921_taxon-4898_accession-49617,EM00261,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2001,"84,77",
1,2772603,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,49617,gnpis_pui:holding-921_taxon-4898_accession-49617,EM00261,REPLICATION,1,,,,,,REPLICATION:1,treated,2001,"107,76",
2,2772602,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,49617,gnpis_pui:holding-921_taxon-4898_accession-49617,EM00261,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2001,"90,6",
1,2772599,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,49617,gnpis_pui:holding-921_taxon-4898_accession-49617,EM00261,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2001,"82,83",
2,2772604,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,49617,gnpis_pui:holding-921_taxon-4898_accession-49617,EM00261,REPLICATION,2,,,,,,REPLICATION:2,treated,2001,"83,68",
1,2772619,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,49630,gnpis_pui:holding-921_taxon-4898_accession-49630,RE01005,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2001,"83,13",
1,2772621,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,49630,gnpis_pui:holding-921_taxon-4898_accession-49630,RE01005,REPLICATION,1,,,,,,REPLICATION:1,treated,2001,"106,6",
2,2772620,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,49630,gnpis_pui:holding-921_taxon-4898_accession-49630,RE01005,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2001,"78,96",
2,2772618,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,49630,gnpis_pui:holding-921_taxon-4898_accession-49630,RE01005,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2001,"84,66",
2,2772622,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,49630,gnpis_pui:holding-921_taxon-4898_accession-49630,RE01005,REPLICATION,2,,,,,,REPLICATION:2,treated,2001,"109,55",
1,2772617,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,49630,gnpis_pui:holding-921_taxon-4898_accession-49630,RE01005,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2001,"86,95",
2,2772608,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,48365,gnpis_pui:holding-921_taxon-4898_accession-48365,CF00156,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2001,"84,89",
1,2772607,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,48365,gnpis_pui:holding-921_taxon-4898_accession-48365,CF00156,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2001,"86,45",
2,2772606,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,48365,gnpis_pui:holding-921_taxon-4898_accession-48365,CF00156,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2001,"80,12",
2,2772610,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,48365,gnpis_pui:holding-921_taxon-4898_accession-48365,CF00156,REPLICATION,2,,,,,,REPLICATION:2,treated,2001,"118,51",
1,2772609,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,48365,gnpis_pui:holding-921_taxon-4898_accession-48365,CF00156,REPLICATION,1,,,,,,REPLICATION:1,treated,2001,"112,91",
1,2772605,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,48365,gnpis_pui:holding-921_taxon-4898_accession-48365,CF00156,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2001,"83,9",
1,2772535,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,48918,gnpis_pui:holding-921_taxon-4898_accession-48918,RE00163,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2001,"91,22",
2,2772536,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,48918,gnpis_pui:holding-921_taxon-4898_accession-48918,RE00163,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2001,"89,44",
2,2772534,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,48918,gnpis_pui:holding-921_taxon-4898_accession-48918,RE00163,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2001,"91,7",
1,2772533,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,48918,gnpis_pui:holding-921_taxon-4898_accession-48918,RE00163,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2001,"85,5",
2,2772538,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,48918,gnpis_pui:holding-921_taxon-4898_accession-48918,RE00163,REPLICATION,2,,,,,,REPLICATION:2,treated,2001,"107,92",
1,2772537,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,48918,gnpis_pui:holding-921_taxon-4898_accession-48918,RE00163,REPLICATION,1,,,,,,REPLICATION:1,treated,2001,"107,06",
1,2772589,BTH_Estrées-Mons_2001_SetB2,BTH_Estrées-Mons_2001_SetB2,25584,https://doi.org/10.15454/0ALDQA,CHARGER,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2001,"90,9",
