observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
DI00005itkt,2764484,BTH_Le_Moulon_2000_SetB1,BTH_Le_Moulon_2000_SetB1,26857,https://doi.org/10.15454/HTU2TO,DI00005,VIRTUAL_TRIAL,,,,,,,,treated,2000,"93,8",,"101,8",
DI00005itkfi,2764483,BTH_Le_Moulon_2000_SetB1,BTH_Le_Moulon_2000_SetB1,26857,https://doi.org/10.15454/HTU2TO,DI00005,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"121,2",,"85,2",
EM00006itkfi,2764497,BTH_Le_Moulon_2000_SetB1,BTH_Le_Moulon_2000_SetB1,26861,https://doi.org/10.15454/UEZ7EW,EM00006,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"116,3",,"81,8",
RE00005itkfi,2764531,BTH_Le_Moulon_2000_SetB1,BTH_Le_Moulon_2000_SetB1,48972,gnpis_pui:holding-921_taxon-4898_accession-48972,RE00005,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"107,4",,"75,4",
RE00002itkfi,2764533,BTH_Le_Moulon_2000_SetB1,BTH_Le_Moulon_2000_SetB1,49213,gnpis_pui:holding-921_taxon-4898_accession-49213,RE00002,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"129,3",,"90,8",
CF00189itkfi,2764505,BTH_Le_Moulon_2000_SetB1,BTH_Le_Moulon_2000_SetB1,25896,https://doi.org/10.15454/RWJVRH,CF00189,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"123,5",,"86,8",
RE00005itkt,2764532,BTH_Le_Moulon_2000_SetB1,BTH_Le_Moulon_2000_SetB1,48972,gnpis_pui:holding-921_taxon-4898_accession-48972,RE00005,VIRTUAL_TRIAL,,,,,,,,treated,2000,"92,8",,"100,7",
CF99075itkt,2764520,BTH_Le_Moulon_2000_SetB1,BTH_Le_Moulon_2000_SetB1,48935,https://doi.org/10.15454/KCTYDW,CF99075,VIRTUAL_TRIAL,,,,,,,,treated,2000,"106,9",,116,
CF00189itkt,2764506,BTH_Le_Moulon_2000_SetB1,BTH_Le_Moulon_2000_SetB1,25896,https://doi.org/10.15454/RWJVRH,CF00189,VIRTUAL_TRIAL,,,,,,,,treated,2000,95,,103,
Isengrainitkt,2764546,BTH_Le_Moulon_2000_SetB1,BTH_Le_Moulon_2000_SetB1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2000,"105,2",,"114,1",
