observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
AO09019itkt,2841976,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27901,https://doi.org/10.15454/S65MX6,AO09019,VIRTUAL_TRIAL,,,,,,,,treated,2009,"14,65",,"80,6",,"94,5",
Caphornitkt,2841968,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,32",,"97,5",,"114,3",
Caphornitkfi,2841967,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,7",,"102,4",,88,
CF08066itkt,2841954,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61240,https://doi.org/10.15454/I7RHV6,CF08066,VIRTUAL_TRIAL,,,,,,,,treated,2009,"12,3",,"98,2",,"115,2",
DI09013itkfi,2842003,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61647,https://doi.org/10.15454/VYSZ9T,DI09013,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,86",,"101,4",,"87,1",
CF08066itkfi,2841953,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61240,https://doi.org/10.15454/I7RHV6,CF08066,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,08",,"102,4",,88,
DI09013itkt,2842004,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61647,https://doi.org/10.15454/VYSZ9T,DI09013,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,2",,"96,3",,"112,9",
AO09019itkfi,2841975,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27901,https://doi.org/10.15454/S65MX6,AO09019,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"13,91",,"81,3",,"69,9",
CF08106itkt,2842008,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27311,https://doi.org/10.15454/4DNWV7,CF08106,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,22",,"102,5",,"120,3",
CF08083itkfi,2841973,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61256,https://doi.org/10.15454/STVND6,CF08083,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,11",,106,,"91,1",
EM08227itkfi,2841941,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,49083,https://doi.org/10.15454/APNWRY,EM08227,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,06",,111,,"95,4",
CF08083itkt,2841974,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61256,https://doi.org/10.15454/STVND6,CF08083,VIRTUAL_TRIAL,,,,,,,,treated,2009,"12,46",,"105,5",,"123,7",
EM08169itkt,2841940,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61911,https://doi.org/10.15454/OAFF6Z,EM08169,VIRTUAL_TRIAL,,,,,,,,treated,2009,"12,32",,"100,6",,118,
AO09020itkfi,2841937,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,48447,gnpis_pui:holding-921_taxon-4898_accession-48447,AO09020,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,52",,90,,"77,4",
EM08169itkfi,2841939,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61911,https://doi.org/10.15454/OAFF6Z,EM08169,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,11,,"108,9",,"93,6",
RE08040itkfi,2841985,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61548,https://doi.org/10.15454/KUNSYC,RE08040,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"13,08",,"104,5",,"89,8",
AO09020itkt,2841938,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,48447,gnpis_pui:holding-921_taxon-4898_accession-48447,AO09020,VIRTUAL_TRIAL,,,,,,,,treated,2009,"14,06",,"94,3",,"110,6",
RE08040itkt,2841986,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61548,https://doi.org/10.15454/KUNSYC,RE08040,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,68",,98,,115,
AO09017itkt,2841972,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27899,https://doi.org/10.15454/A4HIHD,AO09017,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,03",,"96,3",,"112,9",
AO09017itkfi,2841971,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27899,https://doi.org/10.15454/A4HIHD,AO09017,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"13,17",,"80,5",,"69,1",
CF08106itkfi,2842007,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27311,https://doi.org/10.15454/4DNWV7,CF08106,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,18",,"105,5",,"90,7",
AO09018itkt,2841978,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27900,https://doi.org/10.15454/3DI7SO,AO09018,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,08",,"91,9",,"107,8",
DI09009itkfi,2841957,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61585,https://doi.org/10.15454/L2HZDZ,DI09009,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"11,57",,"85,9",,"73,9",
DI09009itkt,2841958,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61585,https://doi.org/10.15454/L2HZDZ,DI09009,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,78",,"102,8",,"120,5",
RE08048itkfi,2841981,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61706,https://doi.org/10.15454/KJ26GM,RE08048,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"14,99",,"93,5",,"80,3",
RE08048itkt,2841982,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61706,https://doi.org/10.15454/KJ26GM,RE08048,VIRTUAL_TRIAL,,,,,,,,treated,2009,"15,31",,"82,7",,97,
DI09011itkt,2842000,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61617,https://doi.org/10.15454/HODBAP,DI09011,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,85",,"92,3",,"108,2",
CF08084itkt,2841980,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27798,https://doi.org/10.15454/XZ94CU,CF08084,VIRTUAL_TRIAL,,,,,,,,treated,2009,"11,76",,"108,6",,"127,4",
Apacheitkt,2841962,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,34",,"96,5",,"113,2",
DI09011itkfi,2841999,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61617,https://doi.org/10.15454/HODBAP,DI09011,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"13,86",,"91,2",,"78,4",
AO09018itkfi,2841977,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27900,https://doi.org/10.15454/3DI7SO,AO09018,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,95",,"80,9",,"69,5",
CF08109itkt,2841990,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27799,https://doi.org/10.15454/G9QV0Y,CF08109,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,76",,"101,7",,"119,3",
DI09012itkt,2842002,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61632,https://doi.org/10.15454/B2ALXB,DI09012,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,66",,"97,8",,"114,7",
DI09012itkfi,2842001,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61632,https://doi.org/10.15454/B2ALXB,DI09012,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"13,44",,99,,"85,1",
EM08146itkfi,2841949,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,75856,https://doi.org/10.15454/C6KLT2,EM08146,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"11,7",,"104,1",,"89,5",
EM08146itkt,2841950,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,75856,https://doi.org/10.15454/C6KLT2,EM08146,VIRTUAL_TRIAL,,,,,,,,treated,2009,"11,9",,"104,5",,"122,6",
Apacheitkfi,2841961,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"11,84",,"90,4",,"77,7",
DI09010itkt,2841998,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61602,https://doi.org/10.15454/VNDARA,DI09010,VIRTUAL_TRIAL,,,,,,,,treated,2009,"12,82",,"103,1",,"120,9",
DI09010itkfi,2841997,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61602,https://doi.org/10.15454/VNDARA,DI09010,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"11,81",,"88,5",,76,
EM08223itkfi,2841947,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27314,https://doi.org/10.15454/NY4WWG,EM08223,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,87",,"119,2",,"102,4",
Koreliitkt,2841956,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,VIRTUAL_TRIAL,,,,,,,,treated,2009,"12,42",,"107,8",,"126,4",
Koreliitkfi,2841955,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"11,32",,"119,3",,"102,5",
EM08221itkt,2841944,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27823,https://doi.org/10.15454/PMYYDQ,EM08221,VIRTUAL_TRIAL,,,,,,,,treated,2009,"12,07",,"106,2",,"124,6",
Sankaraitkt,2841966,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,46",,"99,2",,"116,3",
DI09014itkt,2842006,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61663,https://doi.org/10.15454/WSZFOK,DI09014,VIRTUAL_TRIAL,,,,,,,,treated,2009,"12,54",,"96,9",,"113,6",
DI09015itkfi,2841987,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27811,https://doi.org/10.15454/N3NIWD,DI09015,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"11,21",,"100,4",,"86,3",
DI09014itkfi,2842005,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61663,https://doi.org/10.15454/WSZFOK,DI09014,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,83",,92,,79,
DI09015itkt,2841988,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27811,https://doi.org/10.15454/N3NIWD,DI09015,VIRTUAL_TRIAL,,,,,,,,treated,2009,"11,2",,102,,"119,7",
RE08027itkt,2841984,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61805,https://doi.org/10.15454/5B16XD,RE08027,VIRTUAL_TRIAL,,,,,,,,treated,2009,"14,85",,"97,9",,"114,8",
Sankaraitkfi,2841965,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"13,18",,"97,6",,"83,9",
RE08028itkfi,2841991,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61041,https://doi.org/10.15454/CPPPMU,RE08028,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"13,25",,"97,5",,"83,8",
RE08028itkt,2841992,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61041,https://doi.org/10.15454/CPPPMU,RE08028,VIRTUAL_TRIAL,,,,,,,,treated,2009,"14,61",,"95,6",,"112,2",
RE08027itkfi,2841983,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61805,https://doi.org/10.15454/5B16XD,RE08027,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,7",,"95,8",,"82,4",
EM08223itkt,2841948,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27314,https://doi.org/10.15454/NY4WWG,EM08223,VIRTUAL_TRIAL,,,,,,,,treated,2009,"12,68",,"96,8",,"113,5",
RE08030itkt,2841964,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27308,https://doi.org/10.15454/4AWT90,RE08030,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,96",,"95,1",,"111,6",
RE08030itkfi,2841963,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27308,https://doi.org/10.15454/4AWT90,RE08030,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,8",,"102,2",,"87,8",
EM08229itkfi,2841951,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61958,https://doi.org/10.15454/0CU5YP,EM08229,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"13,38",,"107,7",,"92,6",
EM08229itkt,2841952,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61958,https://doi.org/10.15454/0CU5YP,EM08229,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,86",,"97,6",,"114,5",
DI09016itkt,2842010,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27313,https://doi.org/10.15454/SGNING,DI09016,VIRTUAL_TRIAL,,,,,,,,treated,2009,"11,88",,"101,9",,"119,5",
DI09016itkfi,2842009,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,27313,https://doi.org/10.15454/SGNING,DI09016,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"11,44",,"97,9",,"84,2",
Toisondoritkfi,2841935,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"11,12",,"89,4",,"76,8",
EM08227itkt,2841942,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,49083,https://doi.org/10.15454/APNWRY,EM08227,VIRTUAL_TRIAL,,,,,,,,treated,2009,"11,88",,"102,4",,"120,1",
Premioitkt,2841946,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,26914,https://doi.org/10.15454/5YB44K,PREMIO,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,15",,"106,8",,"125,3",
Toisondoritkt,2841936,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,VIRTUAL_TRIAL,,,,,,,,treated,2009,"12,81",,106,,"124,3",
CF08088itkfi,2841969,BTH_Estrées-Mons_2009_SetB2,BTH_Estrées-Mons_2009_SetB2,61288,https://doi.org/10.15454/SGFBVV,CF08088,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"11,41",,"99,3",,"85,3",
