observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2811782,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"12,48",,"71,18",
2,2811776,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,26893,https://doi.org/10.15454/WDQKPV,EM02207,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"10,77",,68,
1,2811777,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,26893,https://doi.org/10.15454/WDQKPV,EM02207,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"12,57",,"63,76",
2,2811778,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,26893,https://doi.org/10.15454/WDQKPV,EM02207,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"13,04",,"65,49",
2,2811724,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,26894,https://doi.org/10.15454/HOEWQF,EM03149,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"10,44",,"48,67",
2,2811780,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"10,58",,"57,58",
2,2811726,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,26894,https://doi.org/10.15454/HOEWQF,EM03149,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"12,13",,"57,16",
1,2811779,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"9,98",,"61,83",
1,2811725,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,26894,https://doi.org/10.15454/HOEWQF,EM03149,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"12,45",,"60,96",
1,2811723,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,26894,https://doi.org/10.15454/HOEWQF,EM03149,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"10,12",,"55,05",
2,2811774,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,49674,https://doi.org/10.15454/WDI3KM,CF03342,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"11,6",,"69,21",
1,2811771,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,49674,https://doi.org/10.15454/WDI3KM,CF03342,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"10,22",,"58,97",
1,2811773,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,49674,https://doi.org/10.15454/WDI3KM,CF03342,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"11,83",,"63,97",
2,2811772,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,49674,https://doi.org/10.15454/WDI3KM,CF03342,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"9,59",,"59,95",
2,2811688,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"9,45",,"62,24",
2,2811694,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"12,15",,"75,62",
2,2811704,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,48527,https://doi.org/10.15454/5LEWVH,CF04114,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"10,02",,"70,86",
1,2811703,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,48527,https://doi.org/10.15454/5LEWVH,CF04114,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"9,45",,"59,58",
1,2811811,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,25902,https://doi.org/10.15454/KRPWXN,TAMARO,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"12,61",,"51,38",
2,2811706,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,48527,https://doi.org/10.15454/5LEWVH,CF04114,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"11,73",,"71,07",
1,2811705,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,48527,https://doi.org/10.15454/5LEWVH,CF04114,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"12,4",,"71,97",
1,2811693,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"12,41",,"74,45",
1,2811691,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"10,83",,"63,24",
2,2811714,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,27036,https://doi.org/10.15454/PULIUX,DI04017,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"12,83",,"68,93",
2,2811814,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,25902,https://doi.org/10.15454/KRPWXN,TAMARO,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"15,9",,"54,94",
1,2811713,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,27036,https://doi.org/10.15454/PULIUX,DI04017,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"12,05",,"68,4",
1,2811711,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,27036,https://doi.org/10.15454/PULIUX,DI04017,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"8,93",,"59,33",
2,2811712,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,27036,https://doi.org/10.15454/PULIUX,DI04017,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"10,98",,"65,1",
2,2811804,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,27037,https://doi.org/10.15454/TWWI1V,DI04024,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"11,54",,"63,36",
1,2811803,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,27037,https://doi.org/10.15454/TWWI1V,DI04024,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"10,47",,"55,13",
2,2811812,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,25902,https://doi.org/10.15454/KRPWXN,TAMARO,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"12,79",,"49,27",
1,2811813,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,25902,https://doi.org/10.15454/KRPWXN,TAMARO,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"15,98",,"53,72",
2,2811806,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,27037,https://doi.org/10.15454/TWWI1V,DI04024,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"12,57",,"66,51",
1,2811805,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,27037,https://doi.org/10.15454/TWWI1V,DI04024,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"13,42",,"66,24",
2,2811742,BTH_Lusignan_2006_SetA1,BTH_Lusignan_2006_SetA1,27038,https://doi.org/10.15454/DPT3VI,EM03193,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"12,18",,"67,72",
