observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2884658,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61020,https://doi.org/10.15454/NT4S5Q,AO13026,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,6",,"46,2",
1,2884659,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61020,https://doi.org/10.15454/NT4S5Q,AO13026,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"10,6",,"120,46",
2,2884660,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61020,https://doi.org/10.15454/NT4S5Q,AO13026,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,2",,"121,26",
1,2884633,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61908,https://doi.org/10.15454/JVDPDP,AO14007,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"11,1",,"77,83",
1,2884635,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61908,https://doi.org/10.15454/JVDPDP,AO14007,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"11,1",,"120,92",
2,2884636,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61908,https://doi.org/10.15454/JVDPDP,AO14007,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,3",,"109,1",
2,2884634,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61908,https://doi.org/10.15454/JVDPDP,AO14007,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,4",,"73,6",
1,2884745,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61865,https://doi.org/10.15454/AJY3JA,AO14005,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"11,6",,"63,07",
2,2884748,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61865,https://doi.org/10.15454/AJY3JA,AO14005,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,9",,"124,01",
2,2884746,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61865,https://doi.org/10.15454/AJY3JA,AO14005,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,8",,"64,42",
1,2884747,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61865,https://doi.org/10.15454/AJY3JA,AO14005,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"11,5",,"120,49",
1,2884723,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61079,https://doi.org/10.15454/SAGJTL,CF13080,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"11,7",,"112,82",
1,2884721,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61079,https://doi.org/10.15454/SAGJTL,CF13080,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"11,1",,"86,02",
2,2884724,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61079,https://doi.org/10.15454/SAGJTL,CF13080,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"12,1",,"117,09",
2,2884722,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61079,https://doi.org/10.15454/SAGJTL,CF13080,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"11,2",,"83,19",
1,2884717,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61894,https://doi.org/10.15454/6JMAYP,AO14006,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"10,7",,"80,66",
2,2884720,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61894,https://doi.org/10.15454/6JMAYP,AO14006,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,5",,"113,76",
2,2884718,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61894,https://doi.org/10.15454/6JMAYP,AO14006,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"9,8",,"74,85",
1,2884719,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61894,https://doi.org/10.15454/6JMAYP,AO14006,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"11,2",,"109,48",
2,2884704,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61123,https://doi.org/10.15454/O7VNE2,CF13129,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,6",,"113,28",
2,2884702,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61123,https://doi.org/10.15454/O7VNE2,CF13129,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"9,9",,"73,52",
1,2884701,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61123,https://doi.org/10.15454/O7VNE2,CF13129,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"9,9",,"85,69",
1,2884703,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61123,https://doi.org/10.15454/O7VNE2,CF13129,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"10,7",,"113,06",
1,2884779,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61467,https://doi.org/10.15454/J5JFPN,RE13003,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"11,5",,"120,51",
2,2884780,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61467,https://doi.org/10.15454/J5JFPN,RE13003,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,6",,"128,55",
1,2884777,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61467,https://doi.org/10.15454/J5JFPN,RE13003,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,10,,"88,49",
2,2884778,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61467,https://doi.org/10.15454/J5JFPN,RE13003,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,3",,"79,21",
1,2884675,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61318,https://doi.org/10.15454/WK73B3,AO13045,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"10,9",,"126,76",
1,2884673,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61318,https://doi.org/10.15454/WK73B3,AO13045,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"10,5",,"69,84",
2,2884674,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61318,https://doi.org/10.15454/WK73B3,AO13045,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"9,9",,"75,14",
2,2884676,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,61318,https://doi.org/10.15454/WK73B3,AO13045,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,1",,"121,33",
2,2884688,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,48609,https://doi.org/10.15454/QLBPQK,RE13014,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"10,5",,"121,5",
1,2884685,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,48609,https://doi.org/10.15454/QLBPQK,RE13014,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"10,8",,"67,3",
1,2884687,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,48609,https://doi.org/10.15454/QLBPQK,RE13014,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,11,,"122,27",
2,2884686,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,48609,https://doi.org/10.15454/QLBPQK,RE13014,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,3",,"65,09",
1,2884771,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,48484,https://doi.org/10.15454/L7ZWCU,RE13005,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,11,,"118,08",
2,2884772,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,48484,https://doi.org/10.15454/L7ZWCU,RE13005,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,8",,"117,17",
2,2884770,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,48484,https://doi.org/10.15454/L7ZWCU,RE13005,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,7",,"95,22",
1,2884769,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,48484,https://doi.org/10.15454/L7ZWCU,RE13005,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"10,5",,"99,57",
2,2884768,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,49568,https://doi.org/10.15454/LO7ZR2,RE13004,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,4",,"122,99",
1,2884765,BTH_Estrées-Mons_2014_SetB1,BTH_Estrées-Mons_2014_SetB1,49568,https://doi.org/10.15454/LO7ZR2,RE13004,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,11,,"91,96",
