observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
Barok,2810887,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,VIRTUAL_TRIAL,,,,,,,,2006,2,
CF03201,2810899,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,26975,https://doi.org/10.15454/0TTU1F,CF03201,VIRTUAL_TRIAL,,,,,,,,2006,2,
AO06313,2810888,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,VIRTUAL_TRIAL,,,,,,,,2006,"6,5",
CF04052,2810889,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,26897,https://doi.org/10.15454/Q627QP,CF04052,VIRTUAL_TRIAL,,,,,,,,2006,"3,5",
Apache,2810901,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,2006,3,
AO05004,2810902,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,48941,https://doi.org/10.15454/YPYOQJ,AO05004,VIRTUAL_TRIAL,,,,,,,,2006,NA,
Charger,2810907,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,2006,2,
Crousty,2810910,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,VIRTUAL_TRIAL,,,,,,,,2006,"3,5",
Tamaro,2810918,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,25902,https://doi.org/10.15454/KRPWXN,TAMARO,VIRTUAL_TRIAL,,,,,,,,2006,NA,
Tremie,2810912,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,24505,https://doi.org/10.15454/9YBOHR,TREMIE,VIRTUAL_TRIAL,,,,,,,,2006,"3,5",
Caphorn,2810904,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,2006,"2,5",
DI04018,2810898,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,49604,https://doi.org/10.15454/WZ0QO7,DI04018,VIRTUAL_TRIAL,,,,,,,,2006,4,
DI05030,2810890,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,48477,https://doi.org/10.15454/NU9M2G,DI05030,VIRTUAL_TRIAL,,,,,,,,2006,5,
CF03287,2810911,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,49533,https://doi.org/10.15454/QOR8WX,CF03287,VIRTUAL_TRIAL,,,,,,,,2006,2,
RE04101,2810892,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,26834,https://doi.org/10.15454/NMELF4,RE04101,VIRTUAL_TRIAL,,,,,,,,2006,"6,5",
CF01085,2810906,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,48643,https://doi.org/10.15454/2AB2GR,CF01085,VIRTUAL_TRIAL,,,,,,,,2006,2,
RE03111,2810915,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,26399,https://doi.org/10.15454/XCMLGZ,RE03111,VIRTUAL_TRIAL,,,,,,,,2006,"5,5",
DI02001,2810903,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,26984,https://doi.org/10.15454/GR0LP3,DI02001,VIRTUAL_TRIAL,,,,,,,,2006,2,
Soissons,2810917,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,2006,4,
Orvantis,2810914,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,VIRTUAL_TRIAL,,,,,,,,2006,6,
LM03015,2810913,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,49288,https://doi.org/10.15454/BU8ZPF,LM03015,VIRTUAL_TRIAL,,,,,,,,2006,2,
EM02207,2810909,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,26893,https://doi.org/10.15454/WDQKPV,EM02207,VIRTUAL_TRIAL,,,,,,,,2006,2,
EM03149,2810896,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,26894,https://doi.org/10.15454/HOEWQF,EM03149,VIRTUAL_TRIAL,,,,,,,,2006,3,
CF03342,2810908,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,49674,https://doi.org/10.15454/WDI3KM,CF03342,VIRTUAL_TRIAL,,,,,,,,2006,3,
CF04114,2810891,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,48527,https://doi.org/10.15454/5LEWVH,CF04114,VIRTUAL_TRIAL,,,,,,,,2006,7,
DI04017,2810893,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,27036,https://doi.org/10.15454/PULIUX,DI04017,VIRTUAL_TRIAL,,,,,,,,2006,"7,5",
DI04024,2810916,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,27037,https://doi.org/10.15454/TWWI1V,DI04024,VIRTUAL_TRIAL,,,,,,,,2006,2,
EM03193,2810900,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,27038,https://doi.org/10.15454/DPT3VI,EM03193,VIRTUAL_TRIAL,,,,,,,,2006,2,
AO05001,2810895,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,48798,https://doi.org/10.15454/YUL8X7,AO05001,VIRTUAL_TRIAL,,,,,,,,2006,7,
DI04019,2810897,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,48415,gnpis_pui:holding-921_taxon-4898_accession-48415,DI04019,VIRTUAL_TRIAL,,,,,,,,2006,"4,5",
Farandole,2810905,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,VIRTUAL_TRIAL,,,,,,,,2006,2,
AO05006,2810894,BTH_Chaux_des_Prés_2006_SetA1,BTH_Chaux_des_Prés_2006_SetA1,49156,gnpis_pui:holding-921_taxon-4898_accession-49156,AO05006,VIRTUAL_TRIAL,,,,,,,,2006,3,
