observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
CF06230,2829675,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,27069,https://doi.org/10.15454/PBD8PO,CF06230,VIRTUAL_TRIAL,,,,,,,,2008,"2,5",
CF06107,2829645,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,27066,https://doi.org/10.15454/PVLGW3,CF06107,VIRTUAL_TRIAL,,,,,,,,2008,3,
Mendel,2829653,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,26120,https://doi.org/10.15454/TNI3IW,MENDEL,VIRTUAL_TRIAL,,,,,,,,2008,2,
CF06210,2829673,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,27785,https://doi.org/10.15454/BZGBHW,CF06210,VIRTUAL_TRIAL,,,,,,,,2008,3,
DI07001,2829642,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,27802,https://doi.org/10.15454/5XXKDL,DI07001,VIRTUAL_TRIAL,,,,,,,,2008,"1,5",
DI07013,2829659,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,27803,https://doi.org/10.15454/GVABT5,DI07013,VIRTUAL_TRIAL,,,,,,,,2008,2,
EM06017,2829640,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,27814,https://doi.org/10.15454/ZBYAJC,EM06017,VIRTUAL_TRIAL,,,,,,,,2008,6,
EM06089,2829648,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,27815,https://doi.org/10.15454/UZYTX5,EM06089,VIRTUAL_TRIAL,,,,,,,,2008,"3,5",
EM06233,2829677,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,27819,https://doi.org/10.15454/SA4R8B,EM06233,VIRTUAL_TRIAL,,,,,,,,2008,"3,5",
EM06229,2829651,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,27818,https://doi.org/10.15454/VSKKHS,EM06229,VIRTUAL_TRIAL,,,,,,,,2008,3,
EM06110,2829674,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,27817,https://doi.org/10.15454/KG1VPB,EM06110,VIRTUAL_TRIAL,,,,,,,,2008,3,
EM06094,2829666,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,27816,https://doi.org/10.15454/ZMYTIN,EM06094,VIRTUAL_TRIAL,,,,,,,,2008,7,
RE06058,2829649,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,27830,https://doi.org/10.15454/V4CPNJ,RE06058,VIRTUAL_TRIAL,,,,,,,,2008,"7,5",
RE06097,2829638,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,27832,https://doi.org/10.15454/X0FSJ6,RE06097,VIRTUAL_TRIAL,,,,,,,,2008,"3,5",
RE06130,2829641,BTH_Chaux_des_Prés_2008_SetA2,BTH_Chaux_des_Prés_2008_SetA2,27833,https://doi.org/10.15454/QCSBFW,RE06130,VIRTUAL_TRIAL,,,,,,,,2008,3,
