observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
Koreliitkt,2778826,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26891,https://doi.org/10.15454/6PDHWM,KORELI,VIRTUAL_TRIAL,,,,,,,,treated,2002,"101,8",,"105,5",
RE00163itkt,2778824,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48918,gnpis_pui:holding-921_taxon-4898_accession-48918,RE00163,VIRTUAL_TRIAL,,,,,,,,treated,2002,"90,6",,"93,9",
DI01019itkt,2778852,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48621,gnpis_pui:holding-921_taxon-4898_accession-48621,DI01019,VIRTUAL_TRIAL,,,,,,,,treated,2002,86,,"89,2",
DI01019itknt,2778851,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48621,gnpis_pui:holding-921_taxon-4898_accession-48621,DI01019,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"106,8",,"75,2",
RE01004itkt,2778828,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26094,https://doi.org/10.15454/KQXNER,RE01004,VIRTUAL_TRIAL,,,,,,,,treated,2002,"88,5",,"91,7",
Skerzzoitknt,2778863,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,59735,https://doi.org/10.15454/SGAN4B,SKERZZO,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"114,7",,"80,9",
CF00110itkt,2778840,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26048,https://doi.org/10.15454/7WIU47,CF00110,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,1",,"97,6",
RE01004itknt,2778827,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26094,https://doi.org/10.15454/KQXNER,RE01004,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"88,8",,"62,6",
Isengrainitkt,2778862,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2002,"107,9",,"111,8",
Skerzzoitkt,2778864,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,59735,https://doi.org/10.15454/SGAN4B,SKERZZO,VIRTUAL_TRIAL,,,,,,,,treated,2002,"97,7",,"101,3",
RE00108itknt,2778837,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26004,https://doi.org/10.15454/6Q72BN,RE00108,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"90,5",,"63,8",
DI01021itknt,2778813,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49218,gnpis_pui:holding-921_taxon-4898_accession-49218,DI01021,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"104,5",,"73,6",
CF00117itkt,2778844,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26049,https://doi.org/10.15454/NGVK7J,CF00117,VIRTUAL_TRIAL,,,,,,,,treated,2002,"91,3",,"94,6",
RE00108itkt,2778838,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26004,https://doi.org/10.15454/6Q72BN,RE00108,VIRTUAL_TRIAL,,,,,,,,treated,2002,"89,2",,"92,5",
CF99077itknt,2778809,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26047,https://doi.org/10.15454/XORVCY,CF99077,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"82,6",,"58,2",
EM00107itknt,2778815,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49059,gnpis_pui:holding-921_taxon-4898_accession-49059,EM00107,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"102,8",,"72,5",
EM00074itkt,2778858,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48639,gnpis_pui:holding-921_taxon-4898_accession-48639,EM00074,VIRTUAL_TRIAL,,,,,,,,treated,2002,"97,9",,"101,4",
RE00149itknt,2778829,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48470,gnpis_pui:holding-921_taxon-4898_accession-48470,RE00149,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"115,3",,"81,2",
CF99077itkt,2778810,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26047,https://doi.org/10.15454/XORVCY,CF99077,VIRTUAL_TRIAL,,,,,,,,treated,2002,"82,2",,"85,2",
CF00117itknt,2778843,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26049,https://doi.org/10.15454/NGVK7J,CF00117,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,111,,"78,2",
RE00164itknt,2778819,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48472,gnpis_pui:holding-921_taxon-4898_accession-48472,RE00164,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"85,3",,"60,1",
RE00149itkt,2778830,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48470,gnpis_pui:holding-921_taxon-4898_accession-48470,RE00149,VIRTUAL_TRIAL,,,,,,,,treated,2002,"84,3",,"87,4",
Chargeritknt,2778845,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"98,5",,"69,4",
EM00074itknt,2778857,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48639,gnpis_pui:holding-921_taxon-4898_accession-48639,EM00074,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,114,,"80,4",
Chargeritkt,2778846,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,treated,2002,"101,1",,"104,8",
RE00144itknt,2778869,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48402,gnpis_pui:holding-921_taxon-4898_accession-48402,RE00144,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"93,3",,"65,8",
RE00144itkt,2778870,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48402,gnpis_pui:holding-921_taxon-4898_accession-48402,RE00144,VIRTUAL_TRIAL,,,,,,,,treated,2002,"91,1",,"94,4",
CF00020itkt,2778804,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49725,https://doi.org/10.15454/PNW0L6,CF00020,VIRTUAL_TRIAL,,,,,,,,treated,2002,"89,5",,"92,8",
RE00143itknt,2778847,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49057,gnpis_pui:holding-921_taxon-4898_accession-49057,RE00143,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"89,7",,"63,2",
CF00020itknt,2778803,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49725,https://doi.org/10.15454/PNW0L6,CF00020,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"109,4",,"77,1",
RE00143itkt,2778848,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49057,gnpis_pui:holding-921_taxon-4898_accession-49057,RE00143,VIRTUAL_TRIAL,,,,,,,,treated,2002,"87,6",,"90,8",
DI01032itknt,2778849,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49224,gnpis_pui:holding-921_taxon-4898_accession-49224,DI01032,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"111,6",,"78,7",
RE00113itknt,2778867,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49700,gnpis_pui:holding-921_taxon-4898_accession-49700,RE00113,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"100,5",,"70,8",
RE00164itkt,2778820,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48472,gnpis_pui:holding-921_taxon-4898_accession-48472,RE00164,VIRTUAL_TRIAL,,,,,,,,treated,2002,"86,1",,"89,2",
RE00160itkt,2778822,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26871,https://doi.org/10.15454/5JJD7K,RE00160,VIRTUAL_TRIAL,,,,,,,,treated,2002,"90,1",,"93,4",
CF99351itkt,2778832,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,25899,https://doi.org/10.15454/QG5OJU,CF99351,VIRTUAL_TRIAL,,,,,,,,treated,2002,"83,5",,"86,5",
DI01022itkt,2778836,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49284,gnpis_pui:holding-921_taxon-4898_accession-49284,DI01022,VIRTUAL_TRIAL,,,,,,,,treated,2002,"101,7",,"105,3",
DI01022itknt,2778835,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49284,gnpis_pui:holding-921_taxon-4898_accession-49284,DI01022,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"125,7",,"88,6",
CF99351itknt,2778831,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,25899,https://doi.org/10.15454/QG5OJU,CF99351,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"92,5",,"65,2",
Soissonsitknt,2778865,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"87,9",,62,
RE00165itknt,2778817,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49290,gnpis_pui:holding-921_taxon-4898_accession-49290,RE00165,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"117,5",,"82,8",
RE00160itknt,2778821,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26871,https://doi.org/10.15454/5JJD7K,RE00160,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"107,8",,76,
RE00165itkt,2778818,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49290,gnpis_pui:holding-921_taxon-4898_accession-49290,RE00165,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,4",,"97,8",
CF00064itkt,2778812,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,25898,https://doi.org/10.15454/CH5SFE,CF00064,VIRTUAL_TRIAL,,,,,,,,treated,2002,"91,3",,"94,6",
CF00064itknt,2778811,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,25898,https://doi.org/10.15454/CH5SFE,CF00064,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"113,9",,"80,3",
RE01002itkt,2778856,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26110,https://doi.org/10.15454/PY1VVU,RE01002,VIRTUAL_TRIAL,,,,,,,,treated,2002,"92,8",,"96,1",
RE01002itknt,2778855,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26110,https://doi.org/10.15454/PY1VVU,RE01002,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"114,4",,"80,6",
EM00264itkt,2778860,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48806,gnpis_pui:holding-921_taxon-4898_accession-48806,EM00264,VIRTUAL_TRIAL,,,,,,,,treated,2002,103,,"106,7",
Koreliitknt,2778825,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26891,https://doi.org/10.15454/6PDHWM,KORELI,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,127,,"89,5",
EM00264itknt,2778859,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48806,gnpis_pui:holding-921_taxon-4898_accession-48806,EM00264,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"120,9",,"85,2",
CF00116itkt,2778842,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26105,https://doi.org/10.15454/XCQCZQ,CF00116,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,2",,"97,6",
RE00113itkt,2778868,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49700,gnpis_pui:holding-921_taxon-4898_accession-49700,RE00113,VIRTUAL_TRIAL,,,,,,,,treated,2002,"99,2",,"102,8",
DI01007itkt,2778808,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48550,gnpis_pui:holding-921_taxon-4898_accession-48550,DI01007,VIRTUAL_TRIAL,,,,,,,,treated,2002,98,,"101,5",
CF00116itknt,2778841,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26105,https://doi.org/10.15454/XCQCZQ,CF00116,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"113,6",,80,
DI01007itknt,2778807,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48550,gnpis_pui:holding-921_taxon-4898_accession-48550,DI01007,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"94,7",,"66,8",
DI01032itkt,2778850,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49224,gnpis_pui:holding-921_taxon-4898_accession-49224,DI01032,VIRTUAL_TRIAL,,,,,,,,treated,2002,"92,5",,"95,8",
CF00108itknt,2778805,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26103,https://doi.org/10.15454/VUCZZU,CF00108,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"111,1",,"78,3",
DI01021itkt,2778814,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49218,gnpis_pui:holding-921_taxon-4898_accession-49218,DI01021,VIRTUAL_TRIAL,,,,,,,,treated,2002,"95,9",,"99,3",
Apacheitknt,2778833,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,112,,"78,9",
Soissonsitkt,2778866,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2002,"87,2",,"90,4",
EM00072itkt,2778854,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26102,https://doi.org/10.15454/WNKZ9X,EM00072,VIRTUAL_TRIAL,,,,,,,,treated,2002,"98,9",,"102,5",
Apacheitkt,2778834,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,treated,2002,"103,8",,"107,5",
Isengrainitknt,2778861,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"101,6",,"71,6",
EM00107itkt,2778816,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,49059,gnpis_pui:holding-921_taxon-4898_accession-49059,EM00107,VIRTUAL_TRIAL,,,,,,,,treated,2002,"102,3",,106,
RE00163itknt,2778823,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,48918,gnpis_pui:holding-921_taxon-4898_accession-48918,RE00163,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"110,8",,"78,1",
EM00072itknt,2778853,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26102,https://doi.org/10.15454/WNKZ9X,EM00072,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"112,3",,"79,2",
CF00108itkt,2778806,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26103,https://doi.org/10.15454/VUCZZU,CF00108,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,2",,"97,6",
CF00110itknt,2778839,BTH_Lusignan_2002_SetA2,BTH_Lusignan_2002_SetA2,26048,https://doi.org/10.15454/7WIU47,CF00110,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"104,1",,"73,4",
