observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2873824,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,61907,https://doi.org/10.15454/M9DOGT,DI12011,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,6",,"83,25",
2,2873827,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,61907,https://doi.org/10.15454/M9DOGT,DI12011,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"11,5",,"94,25",
2,2873825,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,61907,https://doi.org/10.15454/M9DOGT,DI12011,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"10,1",,"86,86",
1,2873826,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,61907,https://doi.org/10.15454/M9DOGT,DI12011,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"11,2",,"91,74",
1,2873780,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,48340,https://doi.org/10.15454/R5JV1T,DI12011-2,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,6",,"96,43",
2,2873781,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,48340,https://doi.org/10.15454/R5JV1T,DI12011-2,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,10,,"75,99",
1,2873782,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,48340,https://doi.org/10.15454/R5JV1T,DI12011-2,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"11,4",,"93,29",
2,2873783,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,48340,https://doi.org/10.15454/R5JV1T,DI12011-2,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"11,1",,"94,98",
2,2873689,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,48373,https://doi.org/10.15454/QK5GLN,EM11389,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"9,4",,"94,57",
1,2873690,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,48373,https://doi.org/10.15454/QK5GLN,EM11389,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"10,9",,"98,18",
2,2873691,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,48373,https://doi.org/10.15454/QK5GLN,EM11389,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"10,4",,99,
1,2873688,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,48373,https://doi.org/10.15454/QK5GLN,EM11389,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"9,6",,"96,23",
1,2873762,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,49367,https://doi.org/10.15454/28ALS0,EM11441,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"11,4",,"95,35",
2,2873763,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,49367,https://doi.org/10.15454/28ALS0,EM11441,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"10,9",,"97,94",
2,2873761,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,49367,https://doi.org/10.15454/28ALS0,EM11441,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"9,8",,"86,39",
1,2873760,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,49367,https://doi.org/10.15454/28ALS0,EM11441,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,6",,"77,73",
2,2873839,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,48950,https://doi.org/10.15454/YMQEBZ,EM11579,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"11,6",,"87,38",
1,2873838,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,48950,https://doi.org/10.15454/YMQEBZ,EM11579,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"11,4",,"88,7",
2,2873837,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,48950,https://doi.org/10.15454/YMQEBZ,EM11579,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"10,7",,"72,81",
1,2873836,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,48950,https://doi.org/10.15454/YMQEBZ,EM11579,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,5",,"93,03",
1,2873774,BTH_Clermont-Ferrand_2013_SetA2,BTH_Clermont-Ferrand_2013_SetA2,49309,https://doi.org/10.15454/RKL8AU,EM11604,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"11,4",,"90,41",
