observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2764136,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,49468,gnpis_pui:holding-921_taxon-4898_accession-49468,DI00002,REPLICATION,2,,,,,,REPLICATION:2,treated,2000,"63,7",
1,2764103,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,26857,https://doi.org/10.15454/HTU2TO,DI00005,REPLICATION,1,,,,,,REPLICATION:1,treated,2000,"71,69",
2,2764104,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,26857,https://doi.org/10.15454/HTU2TO,DI00005,REPLICATION,2,,,,,,REPLICATION:2,treated,2000,"93,3",
1,2764163,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,25701,https://doi.org/10.15454/EMUZ8X,VALORIS,REPLICATION,1,,,,,,REPLICATION:1,treated,2000,"85,14",
2,2764164,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,25701,https://doi.org/10.15454/EMUZ8X,VALORIS,REPLICATION,2,,,,,,REPLICATION:2,treated,2000,"60,08",
2,2764110,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,26108,https://doi.org/10.15454/MTMO4R,EM00002,REPLICATION,2,,,,,,REPLICATION:2,treated,2000,"88,69",
1,2764109,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,26108,https://doi.org/10.15454/MTMO4R,EM00002,REPLICATION,1,,,,,,REPLICATION:1,treated,2000,"98,45",
2,2764154,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,49213,gnpis_pui:holding-921_taxon-4898_accession-49213,RE00002,REPLICATION,2,,,,,,REPLICATION:2,treated,2000,"78,02",
1,2764153,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,49213,gnpis_pui:holding-921_taxon-4898_accession-49213,RE00002,REPLICATION,1,,,,,,REPLICATION:1,treated,2000,"57,53",
2,2764116,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,49081,gnpis_pui:holding-921_taxon-4898_accession-49081,EM00007,REPLICATION,2,,,,,,REPLICATION:2,treated,2000,"54,95",
1,2764115,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,49081,gnpis_pui:holding-921_taxon-4898_accession-49081,EM00007,REPLICATION,1,,,,,,REPLICATION:1,treated,2000,"59,45",
2,2764132,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,49603,gnpis_pui:holding-921_taxon-4898_accession-49603,CF99071,REPLICATION,2,,,,,,REPLICATION:2,treated,2000,"78,35",
1,2764131,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,49603,gnpis_pui:holding-921_taxon-4898_accession-49603,CF99071,REPLICATION,1,,,,,,REPLICATION:1,treated,2000,"67,12",
1,2764107,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,48755,gnpis_pui:holding-921_taxon-4898_accession-48755,EM00003,REPLICATION,1,,,,,,REPLICATION:1,treated,2000,"73,51",
2,2764108,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,48755,gnpis_pui:holding-921_taxon-4898_accession-48755,EM00003,REPLICATION,2,,,,,,REPLICATION:2,treated,2000,"81,28",
1,2764111,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,48762,gnpis_pui:holding-921_taxon-4898_accession-48762,EM00005,REPLICATION,1,,,,,,REPLICATION:1,treated,2000,"61,33",
2,2764112,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,48762,gnpis_pui:holding-921_taxon-4898_accession-48762,EM00005,REPLICATION,2,,,,,,REPLICATION:2,treated,2000,"59,91",
2,2764172,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,REPLICATION,2,,,,,,REPLICATION:2,treated,2000,"85,13",
1,2764171,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,REPLICATION,1,,,,,,REPLICATION:1,treated,2000,"75,68",
1,2764165,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,1,,,,,,REPLICATION:1,treated,2000,"97,17",
2,2764166,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,2,,,,,,REPLICATION:2,treated,2000,"63,6",
1,2764099,BTH_Dijon_2000_SetB1,BTH_Dijon_2000_SetB1,59586,https://doi.org/10.15454/HZTT8F,ALBERIC,REPLICATION,1,,,,,,REPLICATION:1,treated,2000,"88,31",
