observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
CF11140,2868293,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61443,https://doi.org/10.15454/61JYKU,CF11140,VIRTUAL_TRIAL,,,,,,,,2012,5,
CF11150,2868310,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61461,https://doi.org/10.15454/9DTWQV,CF11150,VIRTUAL_TRIAL,,,,,,,,2012,1,
CF11110,2868308,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61410,https://doi.org/10.15454/ERILBD,CF11110,VIRTUAL_TRIAL,,,,,,,,2012,5,
CF11159,2868307,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61494,https://doi.org/10.15454/BNMVC6,CF11159,VIRTUAL_TRIAL,,,,,,,,2012,"4,5",
CF11164,2868291,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61509,https://doi.org/10.15454/HGNUZP,CF11164,VIRTUAL_TRIAL,,,,,,,,2012,"1,5",
EM11552,2868312,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61547,https://doi.org/10.15454/WWS1CM,EM11552,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
CF11192,2868282,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61539,https://doi.org/10.15454/9F9U9Z,CF11192,VIRTUAL_TRIAL,,,,,,,,2012,5,
EM11565,2868290,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61705,https://doi.org/10.15454/LUSDY2,EM11565,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
DI12013,2868305,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61938,https://doi.org/10.15454/LRDMJQ,DI12013,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
EM11582,2868298,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,62041,https://doi.org/10.15454/YY8ALS,EM11582,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
AO12025,2868275,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61019,https://doi.org/10.15454/VSFGLN,AO12025,VIRTUAL_TRIAL,,,,,,,,2012,NA,
DI12009,2868286,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61863,https://doi.org/10.15454/SSBKER,DI12009,VIRTUAL_TRIAL,,,,,,,,2012,5,
DI12008,2868287,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61847,https://doi.org/10.15454/ERHVKW,DI12008,VIRTUAL_TRIAL,,,,,,,,2012,5,
DI12012,2868304,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61923,https://doi.org/10.15454/DNQAJZ,DI12012,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
DI12010,2868302,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61882,https://doi.org/10.15454/IS30KY,DI12010,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
DI12011,2868303,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61907,https://doi.org/10.15454/M9DOGT,DI12011,VIRTUAL_TRIAL,,,,,,,,2012,5,
EM11537,2868274,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,49307,https://doi.org/10.15454/S10U8Z,EM11537,VIRTUAL_TRIAL,,,,,,,,2012,4,
CF11158,2868306,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61478,https://doi.org/10.15454/OKDYWQ,CF11158,VIRTUAL_TRIAL,,,,,,,,2012,"4,5",
AO12016,2868288,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,60865,https://doi.org/10.15454/3HYAKT,AO12016,VIRTUAL_TRIAL,,,,,,,,2012,NA,
CF11115,2868289,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,61427,https://doi.org/10.15454/ZA57QR,CF11115,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
EM11589,2868296,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,62158,https://doi.org/10.15454/4698PG,EM11589,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
RE11035,2868285,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,49509,https://doi.org/10.15454/GGHC1S,RE11035,VIRTUAL_TRIAL,,,,,,,,2012,5,
RE11059,2868283,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,48495,https://doi.org/10.15454/TIEAR7,RE11059,VIRTUAL_TRIAL,,,,,,,,2012,5,
Premio,2868273,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,26914,https://doi.org/10.15454/5YB44K,PREMIO,VIRTUAL_TRIAL,,,,,,,,2012,4,
Apache,2868292,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,2012,"4,5",
Lyrik,2868311,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,27737,https://doi.org/10.15454/7VD1UN,LYRIK,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
CF11177,2868309,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,48786,https://doi.org/10.15454/TMOAXC,CF11177,VIRTUAL_TRIAL,,,,,,,,2012,"4,5",
EM11579,2868299,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,48950,https://doi.org/10.15454/YMQEBZ,EM11579,VIRTUAL_TRIAL,,,,,,,,2012,"4,5",
RE11045,2868276,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,48831,https://doi.org/10.15454/IFODWI,RE11045,VIRTUAL_TRIAL,,,,,,,,2012,5,
RE11058,2868284,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,48469,https://doi.org/10.15454/ENAZXW,RE11058,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
RE11073,2868279,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,49688,https://doi.org/10.15454/F0TXTO,RE11073,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
RE11075,2868277,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,49577,https://doi.org/10.15454/DGTMEC,RE11075,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
RE11087,2868297,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,49419,https://doi.org/10.15454/IRCHBB,RE11087,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
AO12019,2868300,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,60929,https://doi.org/10.15454/2XDPMU,AO12019,VIRTUAL_TRIAL,,,,,,,,2012,"7,5",
AO12018,2868301,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,60912,https://doi.org/10.15454/5FEVH3,AO12018,VIRTUAL_TRIAL,,,,,,,,2012,"2,5",
AO12020,2868278,BTH_Chaux_des_Prés_2012_SetB2,BTH_Chaux_des_Prés_2012_SetB2,60945,https://doi.org/10.15454/VXRK5Y,AO12020,VIRTUAL_TRIAL,,,,,,,,2012,"1,5",
