observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2875873,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,48635,https://doi.org/10.15454/EYGP9K,CF12053,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"99,57",
1,2875864,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,61337,https://doi.org/10.15454/PJFLXT,RE12030,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"89,57",
1,2875856,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,60800,https://doi.org/10.15454/Z0VQYE,AO13013,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"113,59",
2,2875857,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,60800,https://doi.org/10.15454/Z0VQYE,AO13013,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"117,28",
2,2875879,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,60834,https://doi.org/10.15454/KQGENR,AO13015,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"107,27",
1,2875878,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,60834,https://doi.org/10.15454/KQGENR,AO13015,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"106,34",
1,2875826,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,49097,https://doi.org/10.15454/ANZWH3,RE12001,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"112,48",
2,2875827,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,49097,https://doi.org/10.15454/ANZWH3,RE12001,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"101,27",
2,2875811,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,48352,https://doi.org/10.15454/YWSWUD,RE12040,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"102,62",
1,2875810,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,48352,https://doi.org/10.15454/YWSWUD,RE12040,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"108,3",
1,2875848,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"115,63",
2,2875849,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"106,89",
1,2875868,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"117,65",
2,2875869,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"107,41",
2,2875875,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"109,76",
1,2875874,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"117,31",
2,2875843,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,27745,https://doi.org/10.15454/YJMDM5,PAKITO,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"118,5",
1,2875842,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,27745,https://doi.org/10.15454/YJMDM5,PAKITO,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"123,98",
2,2875819,BTH_Clermont-Ferrand_2013_SetB1,BTH_Clermont-Ferrand_2013_SetB1,48357,https://doi.org/10.15454/2XAWEY,CF12108,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"104,54",
