observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
DI01034itkt,2775171,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,49727,gnpis_pui:holding-921_taxon-4898_accession-49727,DI01034,VIRTUAL_TRIAL,,,,,,,,treated,2001,104,,"111,5",
Koreliitkt,2775156,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,26891,https://doi.org/10.15454/6PDHWM,KORELI,VIRTUAL_TRIAL,,,,,,,,treated,2001,"98,8",,"105,9",
LM01004itkt,2775173,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,48413,gnpis_pui:holding-921_taxon-4898_accession-48413,LM01004,VIRTUAL_TRIAL,,,,,,,,treated,2001,"107,8",,"115,6",
DI01020itkt,2775151,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,49323,gnpis_pui:holding-921_taxon-4898_accession-49323,DI01020,VIRTUAL_TRIAL,,,,,,,,treated,2001,"92,9",,"99,6",
DI01008itkt,2775149,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,49483,gnpis_pui:holding-921_taxon-4898_accession-49483,DI01008,VIRTUAL_TRIAL,,,,,,,,treated,2001,"89,7",,"96,1",
DI01012itkt,2775161,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,49107,gnpis_pui:holding-921_taxon-4898_accession-49107,DI01012,VIRTUAL_TRIAL,,,,,,,,treated,2001,"82,3",,"88,2",
DI01028itkt,2775178,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,49616,gnpis_pui:holding-921_taxon-4898_accession-49616,DI01028,VIRTUAL_TRIAL,,,,,,,,treated,2001,"90,2",,"96,7",
DI01027itkt,2775157,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,49655,gnpis_pui:holding-921_taxon-4898_accession-49655,DI01027,VIRTUAL_TRIAL,,,,,,,,treated,2001,"84,5",,"90,5",
DI01006itkt,2775143,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,49747,gnpis_pui:holding-921_taxon-4898_accession-49747,DI01006,VIRTUAL_TRIAL,,,,,,,,treated,2001,"87,7",,94,
DI01022itkt,2775153,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,49284,gnpis_pui:holding-921_taxon-4898_accession-49284,DI01022,VIRTUAL_TRIAL,,,,,,,,treated,2001,"106,7",,"114,4",
DI01036itkt,2775170,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,49333,gnpis_pui:holding-921_taxon-4898_accession-49333,DI01036,VIRTUAL_TRIAL,,,,,,,,treated,2001,"88,5",,"94,9",
DI01014itkt,2775163,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,49571,gnpis_pui:holding-921_taxon-4898_accession-49571,DI01014,VIRTUAL_TRIAL,,,,,,,,treated,2001,"89,7",,"96,1",
DI01031itkt,2775169,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,49572,gnpis_pui:holding-921_taxon-4898_accession-49572,DI01031,VIRTUAL_TRIAL,,,,,,,,treated,2001,92,,"98,6",
DI01030itkt,2775168,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,48683,gnpis_pui:holding-921_taxon-4898_accession-48683,DI01030,VIRTUAL_TRIAL,,,,,,,,treated,2001,"106,1",,"113,7",
DI01009itkt,2775148,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,48810,gnpis_pui:holding-921_taxon-4898_accession-48810,DI01009,VIRTUAL_TRIAL,,,,,,,,treated,2001,88,,"94,3",
DI01015itkt,2775164,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,49431,gnpis_pui:holding-921_taxon-4898_accession-49431,DI01015,VIRTUAL_TRIAL,,,,,,,,treated,2001,"86,3",,"92,4",
DI01007itkt,2775142,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,48550,gnpis_pui:holding-921_taxon-4898_accession-48550,DI01007,VIRTUAL_TRIAL,,,,,,,,treated,2001,"96,3",,"103,2",
DI01025itkt,2775146,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,49360,gnpis_pui:holding-921_taxon-4898_accession-49360,DI01025,VIRTUAL_TRIAL,,,,,,,,treated,2001,"89,8",,"96,3",
DI01024itkt,2775147,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,49297,gnpis_pui:holding-921_taxon-4898_accession-49297,DI01024,VIRTUAL_TRIAL,,,,,,,,treated,2001,"88,3",,"94,6",
DI01011itkt,2775160,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,48388,gnpis_pui:holding-921_taxon-4898_accession-48388,DI01011,VIRTUAL_TRIAL,,,,,,,,treated,2001,"101,4",,"108,6",
DI01018itkt,2775166,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,48875,gnpis_pui:holding-921_taxon-4898_accession-48875,DI01018,VIRTUAL_TRIAL,,,,,,,,treated,2001,"94,4",,"101,2",
DI01033itkt,2775155,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,48887,gnpis_pui:holding-921_taxon-4898_accession-48887,DI01033,VIRTUAL_TRIAL,,,,,,,,treated,2001,"104,5",,112,
Chargeritkt,2775158,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,treated,2001,103,,"110,3",
Tremieitkt,2775138,BTH_Rennes_2001_SetB3,BTH_Rennes_2001_SetB3,24505,https://doi.org/10.15454/9YBOHR,TREMIE,VIRTUAL_TRIAL,,,,,,,,treated,2001,"99,1",,"106,2",
