observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,ps(CO_321:1000220),ps(CO_321:1000220).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date,vr(CO_321:1000099),vr(CO_321:1000099).date
2,2821195,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,69",,"69,1",,"63,3",,"4,5",
1,2821194,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"13,01",,"66,3",,"70,73",,3,
1,2821196,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,73",,"70,9",,"66,85",,"2,5",
2,2821279,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49291,https://doi.org/10.15454/RCJVYZ,DI06004,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,14",,"72,1",,"57,95",,"5,5",
1,2821278,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49291,https://doi.org/10.15454/RCJVYZ,DI06004,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,69",,68,,"63,97",,1,
2,2821281,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49291,https://doi.org/10.15454/RCJVYZ,DI06004,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"12,18",,"71,8",,"57,34",,"3,5",
1,2821282,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49291,https://doi.org/10.15454/RCJVYZ,DI06004,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"13,03",,"72,1",,"80,91",,1,
1,2821280,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49291,https://doi.org/10.15454/RCJVYZ,DI06004,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"12,84",,"70,1",,"62,22",,1,
2,2821283,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49291,https://doi.org/10.15454/RCJVYZ,DI06004,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,98",,"70,6",,"72,31",,4,
2,2821259,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49098,https://doi.org/10.15454/YQH6B1,CF05070,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,93",,"73,9",,"85,9",,5,
1,2821256,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49098,https://doi.org/10.15454/YQH6B1,CF05070,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"13,17",,"76,6",,"55,12",,1,
1,2821254,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49098,https://doi.org/10.15454/YQH6B1,CF05070,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"13,03",,"71,3",,"55,12",,1,
1,2821258,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49098,https://doi.org/10.15454/YQH6B1,CF05070,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"13,29",,75,,"82,37",,1,
2,2821255,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49098,https://doi.org/10.15454/YQH6B1,CF05070,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"13,31",,"78,7",,"52,8",,"4,5",
2,2821257,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49098,https://doi.org/10.15454/YQH6B1,CF05070,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"12,57",,"72,1",,"59,9",,3,
2,2821133,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49341,https://doi.org/10.15454/RKQK2G,CF05086,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,63",,"68,2",,"51,87",,2,
1,2821132,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49341,https://doi.org/10.15454/RKQK2G,CF05086,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,7",,"63,9",,"48,41",,1,
2,2821131,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49341,https://doi.org/10.15454/RKQK2G,CF05086,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"12,85",,"68,1",,"43,62",,"2,5",
1,2821130,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49341,https://doi.org/10.15454/RKQK2G,CF05086,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"12,05",,"67,1",,"43,07",,1,
1,2821128,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49341,https://doi.org/10.15454/RKQK2G,CF05086,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,86",,"65,9",,"42,54",,1,
2,2821129,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49341,https://doi.org/10.15454/RKQK2G,CF05086,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"14,01",,"73,2",,"38,07",,3,
1,2821240,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49473,https://doi.org/10.15454/MHX4J5,CF05138,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,99",,"71,4",,"78,55",,1,
2,2821241,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49473,https://doi.org/10.15454/MHX4J5,CF05138,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"11,93",,"68,8",,"84,08",,5,
2,2821239,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49473,https://doi.org/10.15454/MHX4J5,CF05138,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"11,81",,"69,3",,"54,04",,4,
1,2821238,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49473,https://doi.org/10.15454/MHX4J5,CF05138,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,69",,"71,2",,"54,34",,1,
2,2821237,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49473,https://doi.org/10.15454/MHX4J5,CF05138,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,74",,"66,9",,"60,16",,"3,5",
1,2821236,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49473,https://doi.org/10.15454/MHX4J5,CF05138,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,46",,"65,7",,"57,18",,1,
2,2821085,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26898,https://doi.org/10.15454/JQW74U,RE05005,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"11,79",,"70,7",,"84,07",,6,
2,2821081,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26898,https://doi.org/10.15454/JQW74U,RE05005,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,27",,"70,4",,"74,35",,"6,5",
1,2821080,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26898,https://doi.org/10.15454/JQW74U,RE05005,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,76",,"69,1",,"73,8",,"2,5",
1,2821084,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26898,https://doi.org/10.15454/JQW74U,RE05005,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,16",,"68,4",,"81,91",,"1,5",
2,2821083,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26898,https://doi.org/10.15454/JQW74U,RE05005,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"13,08",,73,,"71,54",,"4,5",
1,2821082,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26898,https://doi.org/10.15454/JQW74U,RE05005,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,62",,"75,1",,"77,39",,1,
1,2821216,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26902,https://doi.org/10.15454/JZRTIK,RE05038,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,22",,"72,2",,"72,88",,"3,5",
2,2821217,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26902,https://doi.org/10.15454/JZRTIK,RE05038,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"11,45",,"71,2",,"68,05",,7,
2,2821215,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26902,https://doi.org/10.15454/JZRTIK,RE05038,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"10,75",,"70,8",,"59,29",,5,
1,2821214,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26902,https://doi.org/10.15454/JZRTIK,RE05038,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"10,68",,"73,2",,"60,41",,"1,5",
2,2821213,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26902,https://doi.org/10.15454/JZRTIK,RE05038,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,03",,"65,3",,"51,77",,7,
1,2821212,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26902,https://doi.org/10.15454/JZRTIK,RE05038,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,38",,"67,4",,"59,84",,4,
2,2821145,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26901,https://doi.org/10.15454/WC63BJ,RE05037,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"11,54",,"66,7",,"63,46",,"7,5",
1,2821144,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26901,https://doi.org/10.15454/WC63BJ,RE05037,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,34",,"68,7",,"47,23",,2,
1,2821142,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26901,https://doi.org/10.15454/WC63BJ,RE05037,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"10,69",,"73,2",,"54,23",,2,
2,2821143,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26901,https://doi.org/10.15454/WC63BJ,RE05037,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"10,4",,"73,3",,"52,83",,6,
2,2821141,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26901,https://doi.org/10.15454/WC63BJ,RE05037,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,77",,"62,5",,"51,33",,"7,5",
1,2821140,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26901,https://doi.org/10.15454/WC63BJ,RE05037,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"10,22",,"71,5",,"52,65",,4,
2,2821227,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26899,https://doi.org/10.15454/3NYQAY,RE05011,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"12,15",,"76,8",,"67,16",,"5,5",
1,2821224,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26899,https://doi.org/10.15454/3NYQAY,RE05011,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,14",,"69,4",,"58,66",,1,
2,2821229,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26899,https://doi.org/10.15454/3NYQAY,RE05011,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"11,83",,"75,2",,"80,64",,6,
2,2821225,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26899,https://doi.org/10.15454/3NYQAY,RE05011,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,03",,72,,"60,98",,6,
1,2821228,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26899,https://doi.org/10.15454/3NYQAY,RE05011,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,42",,"74,5",,"79,7",,1,
1,2821226,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26899,https://doi.org/10.15454/3NYQAY,RE05011,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,36",,74,,"63,85",,1,
2,2821263,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26900,https://doi.org/10.15454/YMFJQC,RE05016,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"11,67",,"71,9",,"54,04",,7,
1,2821262,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26900,https://doi.org/10.15454/YMFJQC,RE05016,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,6",,"70,1",,"61,29",,1,
2,2821261,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26900,https://doi.org/10.15454/YMFJQC,RE05016,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,78",,"72,4",,"50,48",,"7,5",
1,2821260,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26900,https://doi.org/10.15454/YMFJQC,RE05016,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,61",,"68,7",,"62,42",,"1,5",
1,2821264,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26900,https://doi.org/10.15454/YMFJQC,RE05016,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,11",,71,,"80,66",,1,
2,2821265,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26900,https://doi.org/10.15454/YMFJQC,RE05016,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,12,,"71,5",,"74,81",,7,
2,2821205,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26904,https://doi.org/10.15454/8AMC4Z,RE05050,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,3",,73,,"80,9",,7,
2,2821203,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26904,https://doi.org/10.15454/8AMC4Z,RE05050,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"12,14",,"73,7",,"54,96",,"4,5",
1,2821200,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26904,https://doi.org/10.15454/8AMC4Z,RE05050,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,94",,68,,"47,67",,1,
1,2821204,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26904,https://doi.org/10.15454/8AMC4Z,RE05050,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,22",,70,,"80,28",,1,
2,2821201,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26904,https://doi.org/10.15454/8AMC4Z,RE05050,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,74",,"74,7",,"55,28",,"6,5",
1,2821202,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26904,https://doi.org/10.15454/8AMC4Z,RE05050,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"12,39",,"71,4",,"54,5",,1,
2,2821127,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26903,https://doi.org/10.15454/QRI3MM,RE05047,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,14",,"72,6",,"75,37",,"5,5",
1,2821126,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26903,https://doi.org/10.15454/QRI3MM,RE05047,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,86",,77,,"90,11",,1,
2,2821125,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26903,https://doi.org/10.15454/QRI3MM,RE05047,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"10,65",,"76,4",,"69,55",,4,
1,2821124,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26903,https://doi.org/10.15454/QRI3MM,RE05047,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,32",,"78,9",,"68,25",,1,
2,2821123,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26903,https://doi.org/10.15454/QRI3MM,RE05047,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,03",,"74,8",,"67,66",,5,
1,2821122,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26903,https://doi.org/10.15454/QRI3MM,RE05047,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,26",,"75,7",,"72,25",,1,
2,2821235,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26983,https://doi.org/10.15454/Z7JXFB,CF04046,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,09",,71,,"67,5",,7,
2,2821231,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26983,https://doi.org/10.15454/Z7JXFB,CF04046,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,69",,"65,8",,"48,63",,"7,5",
1,2821232,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26983,https://doi.org/10.15454/Z7JXFB,CF04046,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"10,58",,"72,6",,"57,43",,1,
2,2821233,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26983,https://doi.org/10.15454/Z7JXFB,CF04046,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"10,71",,"71,9",,"54,78",,6,
1,2821234,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26983,https://doi.org/10.15454/Z7JXFB,CF04046,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,55",,"67,2",,"72,11",,"1,5",
1,2821230,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26983,https://doi.org/10.15454/Z7JXFB,CF04046,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,42",,"70,3",,"55,73",,2,
1,2821178,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26120,https://doi.org/10.15454/TNI3IW,MENDEL,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"12,13",,"67,2",,"51,52",,1,
1,2821176,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26120,https://doi.org/10.15454/TNI3IW,MENDEL,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,26",,65,,"58,73",,1,
2,2821179,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26120,https://doi.org/10.15454/TNI3IW,MENDEL,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"12,6",,"67,6",,"51,76",,2,
2,2821181,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26120,https://doi.org/10.15454/TNI3IW,MENDEL,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,07",,"67,9",,"68,09",,"2,5",
1,2821180,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26120,https://doi.org/10.15454/TNI3IW,MENDEL,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,31",,"69,9",,"81,36",,1,
2,2821177,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26120,https://doi.org/10.15454/TNI3IW,MENDEL,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"13,26",,"64,8",,"48,37",,"3,5",
2,2821167,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27825,https://doi.org/10.15454/FYAJT8,RE05039,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"11,19",,69,,"61,29",,"6,5",
1,2821164,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27825,https://doi.org/10.15454/FYAJT8,RE05039,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,21",,64,,"57,48",,"2,5",
1,2821168,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27825,https://doi.org/10.15454/FYAJT8,RE05039,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,25",,"63,9",,"67,35",,1,
1,2821166,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27825,https://doi.org/10.15454/FYAJT8,RE05039,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,76",,"68,4",,"60,37",,1,
2,2821169,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27825,https://doi.org/10.15454/FYAJT8,RE05039,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,17",,"65,7",,"69,63",,8,
2,2821165,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27825,https://doi.org/10.15454/FYAJT8,RE05039,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,29",,"70,9",,"62,53",,7,
