observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
EM09015,2856036,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,49594,https://doi.org/10.15454/UY7D21,EM09015,VIRTUAL_TRIAL,,,,,,,,2011,"3,5",
DI10006,2856045,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48901,https://doi.org/10.15454/QECZYG,DI10006,VIRTUAL_TRIAL,,,,,,,,2011,"4,5",
DI10007,2856044,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48917,https://doi.org/10.15454/SFOD7H,DI10007,VIRTUAL_TRIAL,,,,,,,,2011,4,
DI10015,2856020,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48814,https://doi.org/10.15454/QM62JM,DI10015,VIRTUAL_TRIAL,,,,,,,,2011,4,
RE09055,2856055,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,61677,https://doi.org/10.15454/RWYMIR,RE09055,VIRTUAL_TRIAL,,,,,,,,2011,"3,5",
Barok,2856018,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,26978,https://doi.org/10.15454/Z3MNYF,BAROK,VIRTUAL_TRIAL,,,,,,,,2011,3,
CF09182,2856030,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48586,https://doi.org/10.15454/TEBGJY,CF09182,VIRTUAL_TRIAL,,,,,,,,2011,"2,5",
CF09117,2856053,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48349,https://doi.org/10.15454/DXR4XS,CF09117,VIRTUAL_TRIAL,,,,,,,,2011,"2,5",
CF09225,2856056,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48451,https://doi.org/10.15454/L5GF1L,CF09225,VIRTUAL_TRIAL,,,,,,,,2011,"2,5",
CF09227,2856057,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48700,https://doi.org/10.15454/C60S9I,CF09227,VIRTUAL_TRIAL,,,,,,,,2011,"3,5",
CF09176,2856043,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,49359,https://doi.org/10.15454/HRZCLT,CF09176,VIRTUAL_TRIAL,,,,,,,,2011,"2,5",
CF09276,2856029,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48805,https://doi.org/10.15454/XQX8MF,CF09276,VIRTUAL_TRIAL,,,,,,,,2011,2,
EM08231,2856039,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,49158,https://doi.org/10.15454/UFYMWM,EM08231,VIRTUAL_TRIAL,,,,,,,,2011,"3,5",
RE09063,2856031,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48542,https://doi.org/10.15454/XWSV3O,RE09063,VIRTUAL_TRIAL,,,,,,,,2011,3,
