observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2810509,BTH_Clermont-Ferrand_2006_SetA1,BTH_Clermont-Ferrand_2006_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"11,16",,"108,7",
1,2810593,BTH_Clermont-Ferrand_2006_SetA1,BTH_Clermont-Ferrand_2006_SetA1,26893,https://doi.org/10.15454/WDQKPV,EM02207,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"11,52",,"110,5",
2,2810592,BTH_Clermont-Ferrand_2006_SetA1,BTH_Clermont-Ferrand_2006_SetA1,26893,https://doi.org/10.15454/WDQKPV,EM02207,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"9,92",,"100,2",
1,2810591,BTH_Clermont-Ferrand_2006_SetA1,BTH_Clermont-Ferrand_2006_SetA1,26893,https://doi.org/10.15454/WDQKPV,EM02207,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"12,09",,104,
1,2810597,BTH_Clermont-Ferrand_2006_SetA1,BTH_Clermont-Ferrand_2006_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"12,18",,95,
2,2810540,BTH_Clermont-Ferrand_2006_SetA1,BTH_Clermont-Ferrand_2006_SetA1,26894,https://doi.org/10.15454/HOEWQF,EM03149,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"9,93",,"101,8",
1,2810539,BTH_Clermont-Ferrand_2006_SetA1,BTH_Clermont-Ferrand_2006_SetA1,26894,https://doi.org/10.15454/HOEWQF,EM03149,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"10,24",,"105,7",
2,2810542,BTH_Clermont-Ferrand_2006_SetA1,BTH_Clermont-Ferrand_2006_SetA1,26894,https://doi.org/10.15454/HOEWQF,EM03149,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"10,62",,"109,8",
1,2810541,BTH_Clermont-Ferrand_2006_SetA1,BTH_Clermont-Ferrand_2006_SetA1,26894,https://doi.org/10.15454/HOEWQF,EM03149,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"10,6",,"116,4",
2,2810596,BTH_Clermont-Ferrand_2006_SetA1,BTH_Clermont-Ferrand_2006_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"11,29",,"94,8",
