observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2881764,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,62036,https://doi.org/10.15454/BSSAED,CF10185,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"9,9",,"87,38",
2,2881622,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,49577,https://doi.org/10.15454/DGTMEC,RE11075,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,10,,"62,49",
1,2881621,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,49577,https://doi.org/10.15454/DGTMEC,RE11075,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"9,6",,"68,09",
2,2881624,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,49577,https://doi.org/10.15454/DGTMEC,RE11075,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"10,1",,"97,02",
1,2881623,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,49577,https://doi.org/10.15454/DGTMEC,RE11075,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"10,2",,"85,17",
1,2881711,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,49419,https://doi.org/10.15454/IRCHBB,RE11087,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"10,4",,"80,92",
1,2881709,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,49419,https://doi.org/10.15454/IRCHBB,RE11087,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"9,9",,"67,54",
2,2881712,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,49419,https://doi.org/10.15454/IRCHBB,RE11087,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"10,9",,"83,83",
2,2881710,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,49419,https://doi.org/10.15454/IRCHBB,RE11087,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,5",,"65,33",
1,2881701,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,48537,https://doi.org/10.15454/OVF7NV,RE11113,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"9,5",,"69,98",
2,2881704,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,48537,https://doi.org/10.15454/OVF7NV,RE11113,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"9,1",,"90,33",
1,2881703,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,48537,https://doi.org/10.15454/OVF7NV,RE11113,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,10,,"98,78",
2,2881702,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,48537,https://doi.org/10.15454/OVF7NV,RE11113,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"9,8",,"74,97",
1,2881715,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,48613,https://doi.org/10.15454/12BULQ,RE11116,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"9,7",,"89,36",
1,2881713,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,48613,https://doi.org/10.15454/12BULQ,RE11116,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"8,8",,"61,67",
2,2881716,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,48613,https://doi.org/10.15454/12BULQ,RE11116,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"9,3",,"94,81",
2,2881714,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,48613,https://doi.org/10.15454/12BULQ,RE11116,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"9,4",,"59,74",
2,2881642,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,49214,https://doi.org/10.15454/8SM83Z,AO13027,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,2",,"65,79",
1,2881641,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,49214,https://doi.org/10.15454/8SM83Z,AO13027,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"9,6",,"66,27",
2,2881644,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,49214,https://doi.org/10.15454/8SM83Z,AO13027,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"9,5",,"89,06",
1,2881643,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,49214,https://doi.org/10.15454/8SM83Z,AO13027,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"9,9",,83,
2,2881728,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,10,,"90,83",
2,2881726,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,3",,"71,06",
1,2881725,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"9,9",,"64,41",
1,2881727,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"10,1",,"95,51",
1,2881699,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"10,3",,"81,78",
2,2881700,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"10,4",,"81,83",
2,2881698,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"11,3",,47,
1,2881697,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"10,3",,"43,31",
2,2881652,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,59302,https://doi.org/10.15454/Y60IB3,GALIBIER,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"12,3",,"59,34",
1,2881649,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,59302,https://doi.org/10.15454/Y60IB3,GALIBIER,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,13,,"43,36",
1,2881651,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,59302,https://doi.org/10.15454/Y60IB3,GALIBIER,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"12,3",,"61,77",
2,2881650,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,59302,https://doi.org/10.15454/Y60IB3,GALIBIER,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"12,1",,"37,45",
2,2881748,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,11,,"89,27",
1,2881747,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"10,5",,"88,8",
2,2881746,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"11,2",,"67,22",
1,2881745,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"10,5",,"67,37",
1,2881625,BTH_Lusignan_2014_SetA1,BTH_Lusignan_2014_SetA1,60961,https://doi.org/10.15454/0ZFI4A,AO12021,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"10,7",,"57,55",
