observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2857377,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,48825,https://doi.org/10.15454/2IM7G4,EM09320-1,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"85,06",
2,2857333,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,49594,https://doi.org/10.15454/UY7D21,EM09015,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"82,38",
1,2857330,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,49594,https://doi.org/10.15454/UY7D21,EM09015,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2011,"66,89",
1,2857352,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,48633,gnpis_pui:holding-921_taxon-4898_accession-48633,DI10001,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"81,53",
1,2857316,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"82,95",
2,2857317,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"81,6",
2,2857315,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2011,"74,01",
1,2857314,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2011,75,
2,2857373,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"79,16",
1,2857372,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"80,64",
1,2857370,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2011,"67,86",
2,2857371,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2011,"67,75",
2,2857397,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"82,94",
2,2857395,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2011,"72,86",
1,2857394,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2011,"72,69",
1,2857396,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"85,26",
1,2857346,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2011,"70,4",
1,2857348,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"77,4",
2,2857347,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2011,"71,63",
2,2857349,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"79,72",
2,2857271,BTH_Orgeval_2011_SetA2,BTH_Orgeval_2011_SetA2,49125,https://doi.org/10.15454/CTNPK9,AO10011,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2011,"73,37",
