observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2878773,BTH_Le_Moulon_2013_SetB3,BTH_Le_Moulon_2013_SetB3,49207,https://doi.org/10.15454/DM26Q1,DI13006,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"10,8",,"110,92",
1,2878792,BTH_Le_Moulon_2013_SetB3,BTH_Le_Moulon_2013_SetB3,61303,https://doi.org/10.15454/O5PDFN,AO13044,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"11,8",,"103,54",
2,2878793,BTH_Le_Moulon_2013_SetB3,BTH_Le_Moulon_2013_SetB3,61303,https://doi.org/10.15454/O5PDFN,AO13044,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"11,8",,"107,26",
2,2878777,BTH_Le_Moulon_2013_SetB3,BTH_Le_Moulon_2013_SetB3,61603,https://doi.org/10.15454/P7UTSC,RE12087,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"11,2",,"102,41",
1,2878776,BTH_Le_Moulon_2013_SetB3,BTH_Le_Moulon_2013_SetB3,61603,https://doi.org/10.15454/P7UTSC,RE12087,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,12,,"99,76",
1,2878774,BTH_Le_Moulon_2013_SetB3,BTH_Le_Moulon_2013_SetB3,61603,https://doi.org/10.15454/P7UTSC,RE12087,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"11,4",,"86,48",
2,2878775,BTH_Le_Moulon_2013_SetB3,BTH_Le_Moulon_2013_SetB3,61603,https://doi.org/10.15454/P7UTSC,RE12087,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"11,1",,"85,36",
1,2878786,BTH_Le_Moulon_2013_SetB3,BTH_Le_Moulon_2013_SetB3,61318,https://doi.org/10.15454/WK73B3,AO13045,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"11,2",,"84,98",
1,2878788,BTH_Le_Moulon_2013_SetB3,BTH_Le_Moulon_2013_SetB3,61318,https://doi.org/10.15454/WK73B3,AO13045,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"11,9",,"107,04",
2,2878787,BTH_Le_Moulon_2013_SetB3,BTH_Le_Moulon_2013_SetB3,61318,https://doi.org/10.15454/WK73B3,AO13045,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"11,2",,"79,6",
2,2878789,BTH_Le_Moulon_2013_SetB3,BTH_Le_Moulon_2013_SetB3,61318,https://doi.org/10.15454/WK73B3,AO13045,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"11,1",,"109,62",
