observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2881346,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,48631,https://doi.org/10.15454/LPOUIM,CF11029,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"8,8",,"86,75",
1,2881271,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,49577,https://doi.org/10.15454/DGTMEC,RE11075,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2014,,,"75,35",
2,2881270,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,49577,https://doi.org/10.15454/DGTMEC,RE11075,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,6",,"85,53",
2,2881272,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,49577,https://doi.org/10.15454/DGTMEC,RE11075,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2014,,,"82,26",
2,2881274,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,49577,https://doi.org/10.15454/DGTMEC,RE11075,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,10,,"92,56",
1,2881273,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,49577,https://doi.org/10.15454/DGTMEC,RE11075,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"10,4",,"96,19",
1,2881269,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,49577,https://doi.org/10.15454/DGTMEC,RE11075,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"10,2",,"83,52",
2,2881406,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,49419,https://doi.org/10.15454/IRCHBB,RE11087,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,11,,"86,6",
1,2881405,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,49419,https://doi.org/10.15454/IRCHBB,RE11087,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"10,8",,"67,18",
1,2881403,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,49419,https://doi.org/10.15454/IRCHBB,RE11087,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2014,,,"70,78",
2,2881404,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,49419,https://doi.org/10.15454/IRCHBB,RE11087,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2014,,,"66,99",
2,2881402,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,49419,https://doi.org/10.15454/IRCHBB,RE11087,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"11,4",,"72,46",
1,2881401,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,49419,https://doi.org/10.15454/IRCHBB,RE11087,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"9,9",,"62,03",
1,2881389,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,48537,https://doi.org/10.15454/OVF7NV,RE11113,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"8,8",,"80,33",
1,2881393,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,48537,https://doi.org/10.15454/OVF7NV,RE11113,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"9,9",,"101,83",
2,2881392,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,48537,https://doi.org/10.15454/OVF7NV,RE11113,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2014,,,"75,78",
1,2881391,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,48537,https://doi.org/10.15454/OVF7NV,RE11113,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2014,,,"65,62",
2,2881390,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,48537,https://doi.org/10.15454/OVF7NV,RE11113,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"9,1",,"77,67",
2,2881394,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,48537,https://doi.org/10.15454/OVF7NV,RE11113,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"9,9",,"103,39",
2,2881412,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,48613,https://doi.org/10.15454/12BULQ,RE11116,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"9,3",,"94,61",
1,2881407,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,48613,https://doi.org/10.15454/12BULQ,RE11116,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"9,2",,84,
1,2881409,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,48613,https://doi.org/10.15454/12BULQ,RE11116,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2014,,,"34,35",
1,2881411,BTH_Le_Moulon_2014_SetA1,BTH_Le_Moulon_2014_SetA1,48613,https://doi.org/10.15454/12BULQ,RE11116,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"9,8",,"78,37",
