observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
DI02008itkt,2780632,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,26800,https://doi.org/10.15454/VY4RPB,DI02008,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,1",,"97,3",
EM01005itkt,2780617,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,49442,gnpis_pui:holding-921_taxon-4898_accession-49442,EM01005,VIRTUAL_TRIAL,,,,,,,,treated,2002,"96,3",,"99,6",
EM01086itkt,2780639,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,48919,gnpis_pui:holding-921_taxon-4898_accession-48919,EM01086,VIRTUAL_TRIAL,,,,,,,,treated,2002,"93,4",,"96,6",
RE99119itkt,2780612,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,48452,gnpis_pui:holding-921_taxon-4898_accession-48452,RE99119,VIRTUAL_TRIAL,,,,,,,,treated,2002,"77,5",,"80,1",
RE01015itkt,2780603,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,26095,https://doi.org/10.15454/RSFKAG,RE01015,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,8",,98,
EM01127itkt,2780635,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,49600,gnpis_pui:holding-921_taxon-4898_accession-49600,EM01127,VIRTUAL_TRIAL,,,,,,,,treated,2002,"86,8",,"89,7",
EM01002itkt,2780618,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,48925,gnpis_pui:holding-921_taxon-4898_accession-48925,EM01002,VIRTUAL_TRIAL,,,,,,,,treated,2002,"87,8",,"90,8",
DI02005itkt,2780629,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,48580,gnpis_pui:holding-921_taxon-4898_accession-48580,DI02005,VIRTUAL_TRIAL,,,,,,,,treated,2002,"86,5",,"89,4",
DI02009itkt,2780633,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,48570,gnpis_pui:holding-921_taxon-4898_accession-48570,DI02009,VIRTUAL_TRIAL,,,,,,,,treated,2002,"85,2",,"88,1",
DI02010itkt,2780605,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,48395,gnpis_pui:holding-921_taxon-4898_accession-48395,DI02010,VIRTUAL_TRIAL,,,,,,,,treated,2002,"88,1",,"91,1",
CF01170itkt,2780608,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,49629,gnpis_pui:holding-921_taxon-4898_accession-49629,CF01170,VIRTUAL_TRIAL,,,,,,,,treated,2002,84,,"86,8",
Chargeritkt,2780631,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,treated,2002,"95,7",,99,
DI02006itkt,2780626,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,49032,gnpis_pui:holding-921_taxon-4898_accession-49032,DI02006,VIRTUAL_TRIAL,,,,,,,,treated,2002,"97,5",,"100,7",
CF01216itkt,2780611,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,49614,gnpis_pui:holding-921_taxon-4898_accession-49614,CF01216,VIRTUAL_TRIAL,,,,,,,,treated,2002,"92,4",,"95,6",
RE01010itkt,2780606,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,49161,gnpis_pui:holding-921_taxon-4898_accession-49161,RE01010,VIRTUAL_TRIAL,,,,,,,,treated,2002,"95,2",,"98,4",
RE01020itkt,2780642,BTH_Lusignan_2002_SetB1,BTH_Lusignan_2002_SetB1,49034,gnpis_pui:holding-921_taxon-4898_accession-49034,RE01020,VIRTUAL_TRIAL,,,,,,,,treated,2002,"102,4",,"105,8",
