observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
LM03017,2800390,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48364,gnpis_pui:holding-921_taxon-4898_accession-48364,LM03017,VIRTUAL_TRIAL,,,,,,,,2004,4,
EM03087,2800397,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49485,gnpis_pui:holding-921_taxon-4898_accession-49485,EM03087,VIRTUAL_TRIAL,,,,,,,,2004,4,
EM03104,2800388,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48957,gnpis_pui:holding-921_taxon-4898_accession-48957,EM03104,VIRTUAL_TRIAL,,,,,,,,2004,6,
RE03146,2800391,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49258,gnpis_pui:holding-921_taxon-4898_accession-49258,RE03146,VIRTUAL_TRIAL,,,,,,,,2004,5,
LM03018,2800381,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48793,gnpis_pui:holding-921_taxon-4898_accession-48793,LM03018,VIRTUAL_TRIAL,,,,,,,,2004,5,
CF03100,2800406,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48929,gnpis_pui:holding-921_taxon-4898_accession-48929,CF03100,VIRTUAL_TRIAL,,,,,,,,2004,"4,5",
CF03234,2800384,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49129,gnpis_pui:holding-921_taxon-4898_accession-49129,CF03234,VIRTUAL_TRIAL,,,,,,,,2004,5,
CF03345,2800403,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49168,gnpis_pui:holding-921_taxon-4898_accession-49168,CF03345,VIRTUAL_TRIAL,,,,,,,,2004,"4,5",
DI04020,2800424,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48564,gnpis_pui:holding-921_taxon-4898_accession-48564,DI04020,VIRTUAL_TRIAL,,,,,,,,2004,3,
Apache,2800404,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,2004,NA,
EM03159,2800423,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49651,gnpis_pui:holding-921_taxon-4898_accession-49651,EM03159,VIRTUAL_TRIAL,,,,,,,,2004,"4,5",
EM03097,2800419,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49508,gnpis_pui:holding-921_taxon-4898_accession-49508,EM03097,VIRTUAL_TRIAL,,,,,,,,2004,9,
EM03144,2800398,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48927,gnpis_pui:holding-921_taxon-4898_accession-48927,EM03144,VIRTUAL_TRIAL,,,,,,,,2004,3,
Charger,2800409,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,2004,NA,
Caphorn,2800407,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,2004,NA,
DI04018,2800402,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49604,https://doi.org/10.15454/WZ0QO7,DI04018,VIRTUAL_TRIAL,,,,,,,,2004,"5,5",
CF03287,2800413,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49533,https://doi.org/10.15454/QOR8WX,CF03287,VIRTUAL_TRIAL,,,,,,,,2004,"3,5",
