observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,ht(CO_321:1000218),ht(CO_321:1000218).date,prec(CO_321:1000219),prec(CO_321:1000219).date,prot(CO_321:1000070),prot(CO_321:1000070).date,ps(CO_321:1000220),ps(CO_321:1000220).date,r(CO_321:1000217),r(CO_321:1000217).date,rb(CO_321:1000221),rb(CO_321:1000221).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date,rj(CO_321:1000162),rj(CO_321:1000162).date,sept(CO_321:1000109),sept(CO_321:1000109).date,vr(CO_321:1000099),vr(CO_321:1000099).date
DI14004itkt,2969967,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61305,https://doi.org/10.15454/QTCIDC,DI14004,VIRTUAL_TRIAL,,,,,,,,traite,2015,94,,134,,11.2,,77.3,,102,,,,95.7,,,,,,1,
DI14004itkfi,2969966,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61305,https://doi.org/10.15454/QTCIDC,DI14004,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,96,,134,,9.5,,76.3,,105.2,,1,,70.8,,1,,1,,1,
RE12080itkt,2969987,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61587,https://doi.org/10.15454/TNFH4O,RE12080,VIRTUAL_TRIAL,,,,,,,,traite,2015,94,,131,,11.5,,81,,102.7,,,,96.3,,,,,,2.5,
RE12080itkfi,2969986,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61587,https://doi.org/10.15454/TNFH4O,RE12080,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,96,,132,,10.2,,78.2,,118.7,,1,,79.9,,1,,1,,1,
AO14001itkfi,2970038,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61803,https://doi.org/10.15454/LCA9U1,AO14001,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,103,,134,,9.9,,77,,109.9,,1,,74,,3,,1,,1,
AO14001itkt,2970039,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61803,https://doi.org/10.15454/LCA9U1,AO14001,VIRTUAL_TRIAL,,,,,,,,traite,2015,102,,134,,10.2,,80.8,,110.5,,,,103.7,,,,,,1,
EM11537itkt,2969965,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49307,https://doi.org/10.15454/S10U8Z,EM11537,VIRTUAL_TRIAL,,,,,,,,traite,2015,92,,135,,10.9,,79.6,,99.4,,,,93.3,,,,,,1,
EM11537itkfi,2969964,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49307,https://doi.org/10.15454/S10U8Z,EM11537,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,92,,135,,9.8,,78,,97,,1,,65.3,,1,,1,,2.5,
AO12021-1itkfi,2970014,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61776,https://doi.org/10.15454/DB6YVG,AO12021-1,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,102,,132,,10.1,,78.6,,106.7,,1.5,,71.8,,1,,1,,1,
AO12021-1itkt,2970015,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61776,https://doi.org/10.15454/DB6YVG,AO12021-1,VIRTUAL_TRIAL,,,,,,,,traite,2015,99,,132,,11.4,,79,,93.9,,,,88.1,,,,,,6,
AO14005itkt,2970029,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61865,https://doi.org/10.15454/AJY3JA,AO14005,VIRTUAL_TRIAL,,,,,,,,traite,2015,82,,133,,10.8,,83.8,,98.5,,,,92.4,,,,,,1,
AO14005itkfi,2970028,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61865,https://doi.org/10.15454/AJY3JA,AO14005,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,82,,133,,10.1,,81.4,,107.2,,1,,72.2,,1,,1,,1,
AO13015itkt,2970023,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,60834,https://doi.org/10.15454/KQGENR,AO13015,VIRTUAL_TRIAL,,,,,,,,traite,2015,96,,134,,12.3,,78.5,,96,,,,90.1,,,,,,1,
AO13015itkfi,2970022,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,60834,https://doi.org/10.15454/KQGENR,AO13015,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,96,,133,,9.6,,79.2,,112.2,,1,,75.6,,1,,1,,1,
AO13045itkt,2969997,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61318,https://doi.org/10.15454/WK73B3,AO13045,VIRTUAL_TRIAL,,,,,,,,traite,2015,89,,134,,11,,80,,97.6,,,,91.6,,,,,,1,
AO13045itkfi,2969996,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61318,https://doi.org/10.15454/WK73B3,AO13045,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,89,,133,,9.6,,77.3,,92.5,,1,,62.3,,1,,2,,1,
CF09117itkt,2970033,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48349,https://doi.org/10.15454/DXR4XS,CF09117,VIRTUAL_TRIAL,,,,,,,,traite,2015,96,,132,,11.3,,79.3,,95.1,,,,89.2,,,,,,1,
CF09117itkfi,2970032,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48349,https://doi.org/10.15454/DXR4XS,CF09117,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,94,,132,,10.3,,79.7,,98.9,,1,,66.6,,1,,3.5,,1,
APACHEitkt,2970005,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,traite,2015,90,,130,,10.5,,81.2,,94.1,,,,88.3,,,,,,1,
APACHEitkfi,2970004,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,92,,130,,9.8,,79.5,,93.8,,1,,63.2,,1,,4.5,,1,
Bermudeitkt,2969977,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,75270,https://doi.org/10.15454/AIOH4U,Bermude,VIRTUAL_TRIAL,,,,,,,,traite,2015,92,,133,,10.5,,80.4,,92.5,,,,86.8,,,,,,1,
Bermudeitkfi,2969976,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,75270,https://doi.org/10.15454/AIOH4U,Bermude,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,89,,133,,8.7,,78.3,,77.8,,1,,52.4,,1,,4,,1,
AO13100itkfi,2969980,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,76092,https://doi.org/10.15454/MBEFL6,AO13100,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,100,,134,,9.8,,79,,93.8,,1,,63.2,,1,,3.5,,1,
AO13100itkt,2969981,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,76092,https://doi.org/10.15454/MBEFL6,AO13100,VIRTUAL_TRIAL,,,,,,,,traite,2015,100,,134,,10.9,,81.2,,93.5,,,,87.8,,,,,,1,
DI11010itkt,2970035,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,60932,https://doi.org/10.15454/FGQ2LJ,DI11010,VIRTUAL_TRIAL,,,,,,,,traite,2015,99,,133,,9.8,,83.8,,109.4,,,,102.6,,,,,,1,
DI11010itkfi,2970034,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,60932,https://doi.org/10.15454/FGQ2LJ,DI11010,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,104,,134,,9.2,,82.1,,118.6,,1,,79.9,,2,,1,,1,
CELLULEitkfi,2970010,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,27736,https://doi.org/10.15454/5V5PUX,CELLULE,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,98,,128,,9.4,,83.4,,120,,3.5,,80.8,,1,,2,,1,
CELLULEitkt,2970011,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,27736,https://doi.org/10.15454/5V5PUX,CELLULE,VIRTUAL_TRIAL,,,,,,,,traite,2015,94,,128,,10.9,,82,,114.9,,,,107.8,,,,,,1,
AO11011itkfi,2969968,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48486,https://doi.org/10.15454/PE1NKZ,AO11011,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,85,,134,,9.2,,79,,93.3,,1,,62.9,,1,,1,,1,
AO11011itkt,2969969,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48486,https://doi.org/10.15454/PE1NKZ,AO11011,VIRTUAL_TRIAL,,,,,,,,traite,2015,89,,134,,10.5,,80.5,,95.4,,,,89.5,,,,,,1,
RE10042itkt,2970017,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48716,https://doi.org/10.15454/5APOHC,RE10042,VIRTUAL_TRIAL,,,,,,,,traite,2015,98,,135,,10.9,,80.8,,97.5,,,,91.5,,,,,,1,
RE10042itkfi,2970016,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48716,https://doi.org/10.15454/5APOHC,RE10042,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,94,,135,,10.4,,81.2,,108.8,,1,,73.3,,1,,1,,1,
RE11058itkfi,2970018,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48469,https://doi.org/10.15454/ENAZXW,RE11058,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,99,,132,,9.9,,80.1,,105.2,,1,,70.8,,1,,1,,1,
RE11058itkt,2970019,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48469,https://doi.org/10.15454/ENAZXW,RE11058,VIRTUAL_TRIAL,,,,,,,,traite,2015,99,,132,,11,,79,,73.6,,,,69.1,,,,,,9,
CROUSTYitkt,2970021,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,VIRTUAL_TRIAL,,,,,,,,traite,2015,102,,132,,10.5,,81.5,,82.4,,,,77.3,,,,,,2,
CROUSTYitkfi,2970020,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,102,,132,,9.1,,78.8,,85.2,,2.5,,57.4,,1,,4,,1,
Galibieritkt,2969989,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,59302,https://doi.org/10.15454/Y60IB3,GALIBIER,VIRTUAL_TRIAL,,,,,,,,traite,2015,96,,118,,12,,81,,45.9,,,,43.1,,,,,,9,
Galibieritkfi,2969988,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,59302,https://doi.org/10.15454/Y60IB3,GALIBIER,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,102,,118,,12.2,,80,,74.5,,2.5,,50.2,,1,,6.5,,7.5,
RUBISKOitkt,2970037,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,VIRTUAL_TRIAL,,,,,,,,traite,2015,88,,131,,11.1,,81.4,,102.4,,,,96.1,,,,,,1,
RUBISKOitkfi,2970036,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,88,,131,,10.1,,80,,105,,1,,70.7,,1,,2,,1,
AO13026itkfi,2969970,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61020,https://doi.org/10.15454/NT4S5Q,AO13026,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,96,,133,,10,,80.8,,89.7,,1,,60.4,,1,,1,,1,
ARKEOSitkt,2970031,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,27751,https://doi.org/10.15454/OYNH7Y,ARKEOS,VIRTUAL_TRIAL,,,,,,,,traite,2015,92,,128,,10.3,,77.9,,84.6,,,,79.4,,,,,,5,
EM12096itkt,2969963,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48739,https://doi.org/10.15454/CEPFO5,EM12096,VIRTUAL_TRIAL,,,,,,,,traite,2015,88,,135,,11.8,,83.2,,88.6,,,,83.1,,,,,,1,
EM12096itkfi,2969962,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48739,https://doi.org/10.15454/CEPFO5,EM12096,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,86,,135,,10.1,,81.1,,86.2,,1,,58.1,,1,,1,,1,
EM12231itkfi,2970002,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48934,https://doi.org/10.15454/YCKTDL,EM12231,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,94,,132,,9.8,,81.5,,98,,1,,66,,1,,3.5,,1,
EM12231itkt,2970003,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48934,https://doi.org/10.15454/YCKTDL,EM12231,VIRTUAL_TRIAL,,,,,,,,traite,2015,96,,132,,11.2,,79.2,,66.7,,,,62.6,,,,,,8.5,
EM12234itkfi,2970000,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49090,https://doi.org/10.15454/1VGYYS,EM12234,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,99,,132,,10.3,,79.8,,113.6,,1,,76.5,,1,,1,,1,
EM12234itkt,2970001,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49090,https://doi.org/10.15454/1VGYYS,EM12234,VIRTUAL_TRIAL,,,,,,,,traite,2015,96,,132,,11.6,,81,,105.3,,,,98.8,,,,,,1,
RE12002itkt,2969983,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48869,https://doi.org/10.15454/TN9KFO,RE12002,VIRTUAL_TRIAL,,,,,,,,traite,2015,104,,134,,10.2,,80.6,,94.7,,,,88.9,,,,,,1,
RE12002itkfi,2969982,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48869,https://doi.org/10.15454/TN9KFO,RE12002,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,102,,134,,9.4,,78.8,,101.9,,1,,68.6,,1,,1,,1,
RE12020itkt,2969985,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49575,https://doi.org/10.15454/DGI5VN,RE12020,VIRTUAL_TRIAL,,,,,,,,traite,2015,98,,132,,13.1,,80.8,,78.1,,,,73.3,,,,,,1,
RE12020itkfi,2969984,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49575,https://doi.org/10.15454/DGI5VN,RE12020,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,98,,132,,11.7,,80.2,,77,,1,,51.9,,1,,1,,1,
AO14039itkt,2970009,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,60867,https://doi.org/10.15454/WFL1YX,AO14039,VIRTUAL_TRIAL,,,,,,,,traite,2015,94,,128,,10.8,,81.1,,101.3,,,,95.1,,,,,,2.5,
AO14039itkfi,2970008,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,60867,https://doi.org/10.15454/WFL1YX,AO14039,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,90,,128,,8.9,,79,,104.7,,1,,70.5,,1,,3,,1,
AO13022itkt,2970007,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,60962,https://doi.org/10.15454/57FECX,AO13022,VIRTUAL_TRIAL,,,,,,,,traite,2015,98,,134,,10.6,,82.3,,110.1,,,,103.3,,,,,,1,
AO13022itkfi,2970006,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,60962,https://doi.org/10.15454/57FECX,AO13022,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,98,,133,,9.7,,80.6,,111.2,,1.5,,74.9,,1,,2,,1,
AREZZOitkt,2970041,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,27030,https://doi.org/10.15454/SFNXCW,AREZZO,VIRTUAL_TRIAL,,,,,,,,traite,2015,89,,132,,11.3,,83.1,,90.2,,,,84.7,,,,,,2,
AREZZOitkfi,2970040,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,27030,https://doi.org/10.15454/SFNXCW,AREZZO,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,90,,131,,10.1,,83.3,,97.3,,1,,65.5,,1,,2,,1,
AO13030itkt,2970025,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48837,https://doi.org/10.15454/AFDIUY,AO13030,VIRTUAL_TRIAL,,,,,,,,traite,2015,82,,130,,10.5,,79.2,,92.4,,,,86.7,,,,,,1,
AO13030itkfi,2970024,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48837,https://doi.org/10.15454/AFDIUY,AO13030,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,86,,131,,9.6,,77.9,,106.6,,1,,71.8,,1,,3.8,,1,
AO13047itkfi,2969994,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49371,https://doi.org/10.15454/QBXBWF,AO13047,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,98,,132,,10.4,,80.3,,105.8,,1,,71.3,,1,,1,,3.5,
AO13047itkt,2969995,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49371,https://doi.org/10.15454/QBXBWF,AO13047,VIRTUAL_TRIAL,,,,,,,,traite,2015,94,,134,,10.7,,77.9,,82.9,,,,77.8,,,,,,8.5,
CF12202itkfi,2969990,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49079,https://doi.org/10.15454/EYUOPH,CF12202,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,94,,132,,9.6,,80,,119.3,,1,,80.4,,1,,1,,1,
CF12202itkt,2969991,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49079,https://doi.org/10.15454/EYUOPH,CF12202,VIRTUAL_TRIAL,,,,,,,,traite,2015,94,,132,,10.7,,81.9,,109.5,,,,102.7,,,,,,2.5,
DI13002-2itkt,2969973,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49462,https://doi.org/10.15454/9WA3DH,DI13002-2,VIRTUAL_TRIAL,,,,,,,,traite,2015,98,,134,,10.7,,81.3,,106.8,,,,100.2,,,,,,1,
DI13002-2itkfi,2969972,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49462,https://doi.org/10.15454/9WA3DH,DI13002-2,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,99,,134,,10.1,,80,,113.8,,1,,76.6,,1,,1,,1,
DI13003itkt,2969993,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49052,https://doi.org/10.15454/6DHCDH,DI13003,VIRTUAL_TRIAL,,,,,,,,traite,2015,96,,134,,11.3,,80,,94,,,,88.2,,,,,,1,
DI13003itkfi,2969992,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49052,https://doi.org/10.15454/6DHCDH,DI13003,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,102,,134,,11.4,,79.2,,104.6,,1,,70.4,,1,,1,,1,
DI13005itkt,2969979,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49746,https://doi.org/10.15454/C5YYJZ,DI13005,VIRTUAL_TRIAL,,,,,,,,traite,2015,102,,135,,10.1,,79,,88.9,,,,83.4,,,,,,4.5,
DI13005itkfi,2969978,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49746,https://doi.org/10.15454/C5YYJZ,DI13005,VIRTUAL_TRIAL,,,,,,,,faible intrant,2015,102,,135,,9.1,,76.6,,116.2,,1,,78.3,,1,,1,,1,
