observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
Ressor,2762379,BTH_Chaux_des_Prés_2000_SetA,BTH_Chaux_des_Prés_2000_SetA,49154,https://doi.org/10.15454/X4XFZS,Ressor,VIRTUAL_TRIAL,,,,,,,,2000,"4,5",
CF99005,2762383,BTH_Chaux_des_Prés_2000_SetA,BTH_Chaux_des_Prés_2000_SetA,75767,https://doi.org/10.15454/BZFZDO,CF99005,VIRTUAL_TRIAL,,,,,,,,2000,5,
RE99009,2762390,BTH_Chaux_des_Prés_2000_SetA,BTH_Chaux_des_Prés_2000_SetA,26000,https://doi.org/10.15454/VOIVEZ,RE99009,VIRTUAL_TRIAL,,,,,,,,2000,4,
RE99006,2762369,BTH_Chaux_des_Prés_2000_SetA,BTH_Chaux_des_Prés_2000_SetA,26013,https://doi.org/10.15454/U6CDMK,RE99006,VIRTUAL_TRIAL,,,,,,,,2000,6,
CF99009,2762386,BTH_Chaux_des_Prés_2000_SetA,BTH_Chaux_des_Prés_2000_SetA,25944,https://doi.org/10.15454/ADC7UQ,CF99009,VIRTUAL_TRIAL,,,,,,,,2000,4,
CF99031,2762362,BTH_Chaux_des_Prés_2000_SetA,BTH_Chaux_des_Prés_2000_SetA,25998,https://doi.org/10.15454/PNTBI5,CF99031,VIRTUAL_TRIAL,,,,,,,,2000,"3,5",
DI9714,2762361,BTH_Chaux_des_Prés_2000_SetA,BTH_Chaux_des_Prés_2000_SetA,25900,https://doi.org/10.15454/FRB0LL,DI9714,VIRTUAL_TRIAL,,,,,,,,2000,"3,5",
RE99002,2762371,BTH_Chaux_des_Prés_2000_SetA,BTH_Chaux_des_Prés_2000_SetA,26872,https://doi.org/10.15454/WHVEKL,RE99002,VIRTUAL_TRIAL,,,,,,,,2000,"4,5",
RE99007,2762370,BTH_Chaux_des_Prés_2000_SetA,BTH_Chaux_des_Prés_2000_SetA,26014,https://doi.org/10.15454/B7I9IU,RE99007,VIRTUAL_TRIAL,,,,,,,,2000,"6,5",
HA1541.134,2762380,BTH_Chaux_des_Prés_2000_SetA,BTH_Chaux_des_Prés_2000_SetA,48807,gnpis_pui:holding-921_taxon-4898_accession-48807,HA1541.134,VIRTUAL_TRIAL,,,,,,,,2000,NA,
