observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
CF99005itkfi,2777376,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,75767,https://doi.org/10.15454/BZFZDO,CF99005,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"84,7",,"74,3",
CF99005itknt,2777377,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,75767,https://doi.org/10.15454/BZFZDO,CF99005,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"92,3",,80,
DI00024itkt,2777321,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26107,https://doi.org/10.15454/IJHBYL,DI00024,VIRTUAL_TRIAL,,,,,,,,treated,2002,"9,96",,"100,7",,119,
DI00024itkfi,2777319,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26107,https://doi.org/10.15454/IJHBYL,DI00024,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"116,2",,"101,9",
AO-STRU97/1395itkt,2777333,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,49127,gnpis_pui:holding-921_taxon-4898_accession-49127,AO-STRU97/1395,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,02",,"93,8",,"110,9",
RE99113itknt,2777344,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26003,https://doi.org/10.15454/6DEZEC,RE99113,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"96,8",,"83,9",
Voltigeitkfi,2777349,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26052,https://doi.org/10.15454/FS69PT,VOLTIGE,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"110,3",,"96,7",
DI01004itkt,2777324,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,49003,gnpis_pui:holding-921_taxon-4898_accession-49003,DI01004,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,06",,"97,1",,"114,7",
EM99012itknt,2777404,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25901,https://doi.org/10.15454/VOT84X,EM99012,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"105,7",,"91,5",
Rytmicitknt,2777356,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"99,2",,"85,9",
RE99113itkfi,2777343,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26003,https://doi.org/10.15454/6DEZEC,RE99113,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,102,,"89,5",
RE99113itkt,2777345,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26003,https://doi.org/10.15454/6DEZEC,RE99113,VIRTUAL_TRIAL,,,,,,,,treated,2002,"12,81",,"75,7",,"89,5",
Rytmicitkfi,2777355,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"101,3",,"88,8",
EM99012itkt,2777405,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25901,https://doi.org/10.15454/VOT84X,EM99012,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,49",,"87,2",,103,
Isengrainitkt,2777387,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2002,"9,47",,"104,1",,123,
RE99009itknt,2777395,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26000,https://doi.org/10.15454/VOIVEZ,RE99009,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"110,3",,"95,5",
RE99009itkfi,2777394,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26000,https://doi.org/10.15454/VOIVEZ,RE99009,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,104,,"91,2",
EM99012itkfi,2777403,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25901,https://doi.org/10.15454/VOT84X,EM99012,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,103,,"90,4",
RE99009itkt,2777396,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26000,https://doi.org/10.15454/VOIVEZ,RE99009,VIRTUAL_TRIAL,,,,,,,,treated,2002,"9,64",,"91,7",,"108,3",
EM00302itkt,2777366,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26864,https://doi.org/10.15454/XVZVZD,EM00302,VIRTUAL_TRIAL,,,,,,,,treated,2002,"9,92",,"90,2",,"106,7",
Rytmicitkt,2777357,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,VIRTUAL_TRIAL,,,,,,,,treated,2002,"9,56",,"97,2",,"114,9",
EM00302itkfi,2777364,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26864,https://doi.org/10.15454/XVZVZD,EM00302,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"111,9",,"98,2",
DI00008itkt,2777336,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26858,https://doi.org/10.15454/PRC5QN,DI00008,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,7",,"97,7",,"115,5",
DI01004itknt,2777323,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,49003,gnpis_pui:holding-921_taxon-4898_accession-49003,DI01004,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"114,6",,"99,2",
CF00193itkt,2777309,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25895,https://doi.org/10.15454/WTZMDS,CF00193,VIRTUAL_TRIAL,,,,,,,,treated,2002,"12,04",,"69,6",,"82,3",
CF00193itkfi,2777307,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25895,https://doi.org/10.15454/WTZMDS,CF00193,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"72,1",,"63,2",
EM00301itkt,2777372,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48481,gnpis_pui:holding-921_taxon-4898_accession-48481,EM00301,VIRTUAL_TRIAL,,,,,,,,treated,2002,"8,49",,"97,6",,"115,3",
EM99017itkfi,2777406,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,28764,https://doi.org/10.15454/QT2EUR,EM99017,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"108,3",,95,
CF00193itknt,2777308,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25895,https://doi.org/10.15454/WTZMDS,CF00193,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"79,1",,"68,5",
DI00008itkfi,2777334,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26858,https://doi.org/10.15454/PRC5QN,DI00008,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"98,7",,"86,6",
EM00302itknt,2777365,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26864,https://doi.org/10.15454/XVZVZD,EM00302,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"115,2",,"99,8",
DI00008itknt,2777335,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26858,https://doi.org/10.15454/PRC5QN,DI00008,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"105,2",,"91,2",
STRU9814351itknt,2777353,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48535,gnpis_pui:holding-921_taxon-4898_accession-48535,STRU9814351,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"105,7",,"91,5",
EM99017itknt,2777407,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,28764,https://doi.org/10.15454/QT2EUR,EM99017,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"111,6",,"96,7",
CF00189itknt,2777338,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25896,https://doi.org/10.15454/RWJVRH,CF00189,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"113,2",,"98,1",
CF00189itkfi,2777337,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25896,https://doi.org/10.15454/RWJVRH,CF00189,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"112,1",,"98,4",
EM00018itknt,2777380,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26109,https://doi.org/10.15454/S5ERQF,EM00018,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,112,,97,
AO-STRU97/1395itkfi,2777331,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,49127,gnpis_pui:holding-921_taxon-4898_accession-49127,AO-STRU97/1395,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"99,4",,"87,2",
EM00018itkt,2777381,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26109,https://doi.org/10.15454/S5ERQF,EM00018,VIRTUAL_TRIAL,,,,,,,,treated,2002,"9,31",,"92,4",,"109,2",
CF00189itkt,2777339,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25896,https://doi.org/10.15454/RWJVRH,CF00189,VIRTUAL_TRIAL,,,,,,,,treated,2002,"9,81",,"92,9",,"109,8",
DI01004itkfi,2777322,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,49003,gnpis_pui:holding-921_taxon-4898_accession-49003,DI01004,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"113,9",,"99,9",
CF99105itkfi,2777391,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25897,https://doi.org/10.15454/J6YB10,CF99105,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"103,1",,"90,5",
STRU9814351itkfi,2777352,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48535,gnpis_pui:holding-921_taxon-4898_accession-48535,STRU9814351,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"111,4",,"97,8",
EM00018itkfi,2777379,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26109,https://doi.org/10.15454/S5ERQF,EM00018,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"107,9",,"94,7",
CF99105itknt,2777392,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25897,https://doi.org/10.15454/J6YB10,CF99105,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"113,6",,"98,4",
EM99017itkt,2777408,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,28764,https://doi.org/10.15454/QT2EUR,EM99017,VIRTUAL_TRIAL,,,,,,,,treated,2002,"8,97",,"97,9",,"115,7",
STRU9814351itkt,2777354,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48535,gnpis_pui:holding-921_taxon-4898_accession-48535,STRU9814351,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,7",,98,,"115,8",
CF99105itkt,2777393,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25897,https://doi.org/10.15454/J6YB10,CF99105,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,05",,"92,1",,"108,8",
CF99075itknt,2777347,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48935,https://doi.org/10.15454/KCTYDW,CF99075,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"133,5",,"115,6",
RE99017itknt,2777398,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26001,https://doi.org/10.15454/9GS2A7,RE99017,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"117,6",,"101,8",
RE99102itkt,2777330,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26002,https://doi.org/10.15454/4NCDUP,RE99102,VIRTUAL_TRIAL,,,,,,,,treated,2002,"8,77",,"88,4",,"104,5",
EM00015itkt,2777384,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48653,gnpis_pui:holding-921_taxon-4898_accession-48653,EM00015,VIRTUAL_TRIAL,,,,,,,,treated,2002,"8,96",,"98,5",,"116,4",
RE9819itkfi,2777313,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,28766,https://doi.org/10.15454/B2UDRG,RE9819,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"102,4",,"89,8",
Ressoritkfi,2777373,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,49154,https://doi.org/10.15454/X4XFZS,Ressor,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"101,5",,89,
RE99017itkfi,2777397,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26001,https://doi.org/10.15454/9GS2A7,RE99017,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,114,,100,
RE9819itknt,2777314,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,28766,https://doi.org/10.15454/B2UDRG,RE9819,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"98,7",,"85,5",
RE99102itknt,2777329,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26002,https://doi.org/10.15454/4NCDUP,RE99102,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"106,5",,"92,3",
RE99102itkfi,2777328,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26002,https://doi.org/10.15454/4NCDUP,RE99102,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"98,4",,"86,3",
AO-STRU97/1395itknt,2777332,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,49127,gnpis_pui:holding-921_taxon-4898_accession-49127,AO-STRU97/1395,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"102,7",,"88,9",
DI9714itknt,2777326,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25900,https://doi.org/10.15454/FRB0LL,DI9714,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"104,6",,"90,6",
RE99017itkt,2777399,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26001,https://doi.org/10.15454/9GS2A7,RE99017,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,98",,"86,6",,"102,4",
DI9714itkt,2777327,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25900,https://doi.org/10.15454/FRB0LL,DI9714,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,15",,"89,6",,106,
DI9714itkfi,2777325,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25900,https://doi.org/10.15454/FRB0LL,DI9714,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"99,8",,"87,6",
AO-STRU98/1436itkfi,2777340,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48944,gnpis_pui:holding-921_taxon-4898_accession-48944,AO-STRU98/1436,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"114,2",,"100,2",
RE9819itkt,2777315,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,28766,https://doi.org/10.15454/B2UDRG,RE9819,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,08",,"97,1",,"114,8",
DI00010itkfi,2777388,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26106,https://doi.org/10.15454/MAUZZM,DI00010,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"101,1",,"88,7",
EM00301itknt,2777371,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48481,gnpis_pui:holding-921_taxon-4898_accession-48481,EM00301,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"109,4",,"94,8",
AO-STRU98/1436itkt,2777342,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48944,gnpis_pui:holding-921_taxon-4898_accession-48944,AO-STRU98/1436,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,01",,"102,1",,"120,7",
AO-STRU98/1436itknt,2777341,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48944,gnpis_pui:holding-921_taxon-4898_accession-48944,AO-STRU98/1436,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"113,4",,"98,2",
EM99006itkfi,2777361,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,28759,https://doi.org/10.15454/1BMHCN,EM99006,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"103,7",,"90,9",
AO-STRU97/1370itkt,2777318,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48892,gnpis_pui:holding-921_taxon-4898_accession-48892,AO-STRU97/1370,VIRTUAL_TRIAL,,,,,,,,treated,2002,"9,92",,"98,6",,"116,6",
DI00010itkt,2777390,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26106,https://doi.org/10.15454/MAUZZM,DI00010,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,25",,"99,2",,"117,3",
DI00010itknt,2777389,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26106,https://doi.org/10.15454/MAUZZM,DI00010,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"110,9",,96,
AO-STRU97/1370itknt,2777317,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48892,gnpis_pui:holding-921_taxon-4898_accession-48892,AO-STRU97/1370,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"113,4",,"98,3",
AO-STRU97/1370itkfi,2777316,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48892,gnpis_pui:holding-921_taxon-4898_accession-48892,AO-STRU97/1370,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"112,9",,99,
EM99006itknt,2777362,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,28759,https://doi.org/10.15454/1BMHCN,EM99006,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"113,8",,"98,6",
EM00002itkt,2777312,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26108,https://doi.org/10.15454/MTMO4R,EM00002,VIRTUAL_TRIAL,,,,,,,,treated,2002,"9,64",,105,,"124,2",
Apacheitkfi,2777358,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"96,7",,"84,9",
EM00002itknt,2777311,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26108,https://doi.org/10.15454/MTMO4R,EM00002,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"136,8",,"118,5",
Apacheitkt,2777360,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,treated,2002,"9,7",,"99,7",,"117,8",
CF99075itkt,2777348,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48935,https://doi.org/10.15454/KCTYDW,CF99075,VIRTUAL_TRIAL,,,,,,,,treated,2002,"9,47",,"100,1",,"118,3",
Soissonsitkt,2777402,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,17",,"94,5",,"111,7",
Apacheitknt,2777359,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"92,7",,"80,3",
EM00015itknt,2777383,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48653,gnpis_pui:holding-921_taxon-4898_accession-48653,EM00015,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,109,,"94,4",
EM00002itkfi,2777310,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26108,https://doi.org/10.15454/MTMO4R,EM00002,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"127,7",,112,
Soissonsitkfi,2777400,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"91,5",,"80,3",
Chargeritknt,2777368,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"107,5",,"93,2",
Soissonsitknt,2777401,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"92,1",,"79,8",
Isengrainitknt,2777386,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"107,6",,"93,2",
Chargeritkt,2777369,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,treated,2002,"9,3",,"101,8",,"120,3",
CF99075itkfi,2777346,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,48935,https://doi.org/10.15454/KCTYDW,CF99075,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,117,,"102,7",
DI00024itknt,2777320,BTH_Rennes_2002_SetA1,BTH_Rennes_2002_SetA1,26107,https://doi.org/10.15454/IJHBYL,DI00024,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,,,"115,6",,"100,2",
