observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
RE00108itkt,2772069,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,26004,https://doi.org/10.15454/6Q72BN,RE00108,VIRTUAL_TRIAL,,,,,,,,treated,2001,99,,"103,6",
Chargeritkt,2772048,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,treated,2001,"97,7",,"102,3",
CF99351itkt,2772040,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,25899,https://doi.org/10.15454/QG5OJU,CF99351,VIRTUAL_TRIAL,,,,,,,,treated,2001,"80,4",,"84,2",
CF01002itkt,2772057,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,49326,gnpis_pui:holding-921_taxon-4898_accession-49326,CF01002,VIRTUAL_TRIAL,,,,,,,,treated,2001,"99,5",,"104,1",
EM00040itkt,2772031,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,49182,gnpis_pui:holding-921_taxon-4898_accession-49182,EM00040,VIRTUAL_TRIAL,,,,,,,,treated,2001,"97,7",,"102,3",
RE00102itkt,2772042,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,49066,gnpis_pui:holding-921_taxon-4898_accession-49066,RE00102,VIRTUAL_TRIAL,,,,,,,,treated,2001,"89,9",,"94,1",
RE99102itkt,2772036,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,26002,https://doi.org/10.15454/4NCDUP,RE99102,VIRTUAL_TRIAL,,,,,,,,treated,2001,"101,1",,"105,8",
CF00064itkt,2772034,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,25898,https://doi.org/10.15454/CH5SFE,CF00064,VIRTUAL_TRIAL,,,,,,,,treated,2001,86,,90,
LM00005itkt,2772033,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,49304,gnpis_pui:holding-921_taxon-4898_accession-49304,LM00005,VIRTUAL_TRIAL,,,,,,,,treated,2001,"92,9",,"97,2",
Soissonsitkt,2772066,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2001,"100,1",,"104,8",
CF00010itkt,2772051,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,48350,https://doi.org/10.15454/YIXHGN,CF00010,VIRTUAL_TRIAL,,,,,,,,treated,2001,"100,2",,"104,8",
CF01003itkt,2772056,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,49514,gnpis_pui:holding-921_taxon-4898_accession-49514,CF01003,VIRTUAL_TRIAL,,,,,,,,treated,2001,"92,1",,"96,4",
Isengrainitkt,2772063,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2001,"107,5",,"112,5",
CF00048itkt,2772032,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,48524,gnpis_pui:holding-921_taxon-4898_accession-48524,CF00048,VIRTUAL_TRIAL,,,,,,,,treated,2001,"102,4",,"107,2",
Tremieitkt,2772058,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,24505,https://doi.org/10.15454/9YBOHR,TREMIE,VIRTUAL_TRIAL,,,,,,,,treated,2001,"94,7",,"99,1",
CF99085itkt,2772070,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,48774,gnpis_pui:holding-921_taxon-4898_accession-48774,CF99085,VIRTUAL_TRIAL,,,,,,,,treated,2001,"98,1",,"102,6",
EM00074itkt,2772037,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,48639,gnpis_pui:holding-921_taxon-4898_accession-48639,EM00074,VIRTUAL_TRIAL,,,,,,,,treated,2001,"93,5",,"97,9",
RE99120itkt,2772062,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,48532,gnpis_pui:holding-921_taxon-4898_accession-48532,RE99120,VIRTUAL_TRIAL,,,,,,,,treated,2001,"91,7",,"95,9",
CF00150itkt,2772061,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,49429,gnpis_pui:holding-921_taxon-4898_accession-49429,CF00150,VIRTUAL_TRIAL,,,,,,,,treated,2001,"92,1",,"96,4",
CF00012itkt,2772053,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,48689,gnpis_pui:holding-921_taxon-4898_accession-48689,CF00012,VIRTUAL_TRIAL,,,,,,,,treated,2001,"100,9",,"105,6",
CF00116itkt,2772046,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,26105,https://doi.org/10.15454/XCQCZQ,CF00116,VIRTUAL_TRIAL,,,,,,,,treated,2001,"92,3",,"96,6",
EM00073itkt,2772060,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,48841,gnpis_pui:holding-921_taxon-4898_accession-48841,EM00073,VIRTUAL_TRIAL,,,,,,,,treated,2001,91,,"95,2",
CF00017itkt,2772049,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,48962,gnpis_pui:holding-921_taxon-4898_accession-48962,CF00017,VIRTUAL_TRIAL,,,,,,,,treated,2001,"85,8",,"89,8",
EM00072itkt,2772059,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,26102,https://doi.org/10.15454/WNKZ9X,EM00072,VIRTUAL_TRIAL,,,,,,,,treated,2001,"101,3",,106,
EM00087itkt,2772055,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,49626,gnpis_pui:holding-921_taxon-4898_accession-49626,EM00087,VIRTUAL_TRIAL,,,,,,,,treated,2001,"90,7",,95,
Farandoleitkt,2772045,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,VIRTUAL_TRIAL,,,,,,,,treated,2001,"100,6",,"105,3",
CF00013itkt,2772052,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,48641,gnpis_pui:holding-921_taxon-4898_accession-48641,CF00013,VIRTUAL_TRIAL,,,,,,,,treated,2001,"97,5",,"102,1",
EM00088itkt,2772030,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,48588,gnpis_pui:holding-921_taxon-4898_accession-48588,EM00088,VIRTUAL_TRIAL,,,,,,,,treated,2001,"83,5",,"87,4",
CF00110itkt,2772043,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,26048,https://doi.org/10.15454/7WIU47,CF00110,VIRTUAL_TRIAL,,,,,,,,treated,2001,"97,4",,"101,9",
CF99126itkt,2772068,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,49740,gnpis_pui:holding-921_taxon-4898_accession-49740,CF99126,VIRTUAL_TRIAL,,,,,,,,treated,2001,"90,1",,"94,3",
CF00117itkt,2772047,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,26049,https://doi.org/10.15454/NGVK7J,CF00117,VIRTUAL_TRIAL,,,,,,,,treated,2001,"94,7",,"99,2",
CF00113itkt,2772044,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,48890,gnpis_pui:holding-921_taxon-4898_accession-48890,CF00113,VIRTUAL_TRIAL,,,,,,,,treated,2001,"94,5",,99,
CF01001itkt,2772054,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,48835,gnpis_pui:holding-921_taxon-4898_accession-48835,CF01001,VIRTUAL_TRIAL,,,,,,,,treated,2001,"91,8",,"96,1",
CF00160itkt,2772035,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,49150,gnpis_pui:holding-921_taxon-4898_accession-49150,CF00160,VIRTUAL_TRIAL,,,,,,,,treated,2001,"95,3",,"99,8",
CF00020itkt,2772029,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,49725,https://doi.org/10.15454/PNW0L6,CF00020,VIRTUAL_TRIAL,,,,,,,,treated,2001,"92,9",,"97,2",
Skerzzoitkt,2772064,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,59735,https://doi.org/10.15454/SGAN4B,SKERZZO,VIRTUAL_TRIAL,,,,,,,,treated,2001,95,,"99,5",
RE00113itkt,2772050,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,49700,gnpis_pui:holding-921_taxon-4898_accession-49700,RE00113,VIRTUAL_TRIAL,,,,,,,,treated,2001,"94,2",,"98,6",
RE00116itkt,2772067,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,48651,gnpis_pui:holding-921_taxon-4898_accession-48651,RE00116,VIRTUAL_TRIAL,,,,,,,,treated,2001,"83,5",,"87,4",
CF99077itkt,2772038,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,26047,https://doi.org/10.15454/XORVCY,CF99077,VIRTUAL_TRIAL,,,,,,,,treated,2001,"84,8",,"88,8",
Rytmicitkt,2772039,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,VIRTUAL_TRIAL,,,,,,,,treated,2001,"86,8",,"90,8",
RE00119itkt,2772065,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,48886,gnpis_pui:holding-921_taxon-4898_accession-48886,RE00119,VIRTUAL_TRIAL,,,,,,,,treated,2001,"89,2",,"93,4",
RE00109itkt,2772041,BTH_Rennes_2001_SetB1,BTH_Rennes_2001_SetB1,49703,gnpis_pui:holding-921_taxon-4898_accession-49703,RE00109,VIRTUAL_TRIAL,,,,,,,,treated,2001,"90,9",,"95,1",
