observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2865930,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,60975,https://doi.org/10.15454/IP96RA,AO12022,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"10,55",,"63,58",
1,2865925,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"11,06",,"49,13",
2,2865926,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"10,6",,"51,96",
2,2865928,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"10,79",,"87,06",
1,2865927,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"10,82",,"79,32",
1,2866049,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,60884,https://doi.org/10.15454/MGB2SJ,AO12017,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"11,24",,"44,07",
1,2866051,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,60884,https://doi.org/10.15454/MGB2SJ,AO12017,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"9,44",,"83,24",
2,2866052,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,60884,https://doi.org/10.15454/MGB2SJ,AO12017,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"9,71",,"86,76",
2,2866050,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,60884,https://doi.org/10.15454/MGB2SJ,AO12017,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"10,49",,"51,78",
1,2866035,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"10,22",,"93,26",
2,2866036,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"9,32",,"92,29",
2,2866034,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"11,14",,"73,03",
1,2866033,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"9,82",,"72,1",
2,2866044,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,48909,https://doi.org/10.15454/JCAVKU,AO12011,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"9,99",,"98,17",
1,2866043,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,48909,https://doi.org/10.15454/JCAVKU,AO12011,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"8,13",,"99,48",
1,2866041,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,48909,https://doi.org/10.15454/JCAVKU,AO12011,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"8,86",,"80,54",
2,2866042,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,48909,https://doi.org/10.15454/JCAVKU,AO12011,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,9,,"78,23",
2,2866040,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,48425,https://doi.org/10.15454/9SFFFA,AO12013,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"10,31",,"83,64",
1,2866037,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,48425,https://doi.org/10.15454/9SFFFA,AO12013,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"10,87",,"59,53",
1,2866039,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,48425,https://doi.org/10.15454/9SFFFA,AO12013,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"10,17",,85,
2,2866038,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,48425,https://doi.org/10.15454/9SFFFA,AO12013,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"10,45",,"55,24",
1,2866061,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"9,18",,74,
2,2866064,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"10,03",,"104,06",
1,2866063,BTH_Lusignan_2012_SetA2,BTH_Lusignan_2012_SetA2,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"9,71",,"102,47",
