observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
DI05020-2,2812794,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,48490,https://doi.org/10.15454/FGXHZP,DI05020-2,VIRTUAL_TRIAL,,,,,,,,2006,7,
DI05022,2812804,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,26979,https://doi.org/10.15454/BHQTEW,DI05022,VIRTUAL_TRIAL,,,,,,,,2006,"7,5",
DI05004,2812775,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,49451,https://doi.org/10.15454/HTYOGZ,DI05004,VIRTUAL_TRIAL,,,,,,,,2006,"1,5",
DI05003-2,2812788,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,49014,https://doi.org/10.15454/UKELLG,DI05003-2,VIRTUAL_TRIAL,,,,,,,,2006,"2,5",
DI05001-2,2812786,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,48759,https://doi.org/10.15454/YRTCHQ,DI05001-2,VIRTUAL_TRIAL,,,,,,,,2006,2,
DI05021,2812802,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,26919,https://doi.org/10.15454/6JPD2I,DI05021,VIRTUAL_TRIAL,,,,,,,,2006,7,
DI05020,2812803,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,62005,https://doi.org/10.15454/Q0EAS8,DI05020,VIRTUAL_TRIAL,,,,,,,,2006,"7,5",
EM03332,2812789,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,26986,https://doi.org/10.15454/VOIUNY,EM03332,VIRTUAL_TRIAL,,,,,,,,2006,4,
DI05014,2812782,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,26985,https://doi.org/10.15454/TKJCUM,DI05014,VIRTUAL_TRIAL,,,,,,,,2006,2,
CF04043,2812784,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,26972,https://doi.org/10.15454/VFM1EQ,CF04043,VIRTUAL_TRIAL,,,,,,,,2006,"1,5",
Hendrix,2812779,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,26833,https://doi.org/10.15454/PYUIEM,HENDRIX,VIRTUAL_TRIAL,,,,,,,,2006,2,
RE04022,2812780,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,26831,https://doi.org/10.15454/CK12PW,RE04022,VIRTUAL_TRIAL,,,,,,,,2006,4,
CF04022,2812798,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,26895,https://doi.org/10.15454/CQ8LNQ,CF04022,VIRTUAL_TRIAL,,,,,,,,2006,"1,5",
CF04184,2812800,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,26896,https://doi.org/10.15454/PBJIBN,CF04184,VIRTUAL_TRIAL,,,,,,,,2006,4,
Apache,2812785,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,2006,3,
Charger,2812793,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,2006,2,
Caphorn,2812791,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,2006,"2,5",
EM04181,2812796,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,48531,https://doi.org/10.15454/5QJOWB,EM04181,VIRTUAL_TRIAL,,,,,,,,2006,1,
DI05001,2812806,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,49480,gnpis_pui:holding-921_taxon-4898_accession-49480,DI05001,VIRTUAL_TRIAL,,,,,,,,2006,"3,5",
RE03019,2812801,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,26829,https://doi.org/10.15454/NMOYD6,RE03019,VIRTUAL_TRIAL,,,,,,,,2006,2,
RE04009,2812778,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,26830,https://doi.org/10.15454/6V5ULG,RE04009,VIRTUAL_TRIAL,,,,,,,,2006,"7,5",
RE04043,2812781,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,26832,https://doi.org/10.15454/05HCVU,RE04043,VIRTUAL_TRIAL,,,,,,,,2006,"5,5",
Orvantis,2812799,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,VIRTUAL_TRIAL,,,,,,,,2006,6,
DI05025,2812777,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,49613,https://doi.org/10.15454/VCOHOG,DI05025,VIRTUAL_TRIAL,,,,,,,,2006,1,
CF04048,2812790,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,48884,https://doi.org/10.15454/NK9ZXF,CF04048,VIRTUAL_TRIAL,,,,,,,,2006,1,
EM03234,2812795,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,48522,https://doi.org/10.15454/KJPPWH,EM03234,VIRTUAL_TRIAL,,,,,,,,2006,"5,5",
EM04081,2812787,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,48571,https://doi.org/10.15454/RRGUYW,EM04081,VIRTUAL_TRIAL,,,,,,,,2006,"2,5",
CF04076,2812776,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,27039,https://doi.org/10.15454/YH3ACK,CF04076,VIRTUAL_TRIAL,,,,,,,,2006,7,
EM04241,2812797,BTH_Chaux_des_Prés_2006_SetA2,BTH_Chaux_des_Prés_2006_SetA2,27040,https://doi.org/10.15454/AB7Z4M,EM04241,VIRTUAL_TRIAL,,,,,,,,2006,3,
