observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2857153,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48666,https://doi.org/10.15454/MBT1YT,DI10001-2,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"12,46",,"53,84",
1,2857150,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48666,https://doi.org/10.15454/MBT1YT,DI10001-2,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,68",,"47,11",
2,2857175,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48700,https://doi.org/10.15454/C60S9I,CF09227,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"10,71",,"52,08",
1,2857142,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49303,https://doi.org/10.15454/WSDK5P,EM09080,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"9,49",,"43,97",
2,2857029,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48814,https://doi.org/10.15454/QM62JM,DI10015,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"10,98",,"53,24",
1,2857144,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49303,https://doi.org/10.15454/WSDK5P,EM09080,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"10,32",,"48,34",
2,2857145,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49303,https://doi.org/10.15454/WSDK5P,EM09080,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"10,79",,"44,97",
2,2857143,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49303,https://doi.org/10.15454/WSDK5P,EM09080,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"10,62",,"37,13",
2,2857091,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49594,https://doi.org/10.15454/UY7D21,EM09015,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"11,44",,"42,49",
2,2857177,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48700,https://doi.org/10.15454/C60S9I,CF09227,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"10,79",,"55,37",
1,2857162,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49252,https://doi.org/10.15454/LVMRPV,EM09189,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,93",,"46,9",
2,2857165,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49252,https://doi.org/10.15454/LVMRPV,EM09189,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"10,48",,"56,65",
1,2857164,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49252,https://doi.org/10.15454/LVMRPV,EM09189,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"10,1",,"56,08",
2,2857163,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49252,https://doi.org/10.15454/LVMRPV,EM09189,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"9,81",,"53,68",
1,2857176,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48700,https://doi.org/10.15454/C60S9I,CF09227,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,91",,"59,05",
2,2857045,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48354,https://doi.org/10.15454/V82MUD,EM09320,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"10,77",,"56,21",
2,2857043,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48354,https://doi.org/10.15454/V82MUD,EM09320,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"10,32",,"50,23",
1,2857174,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48700,https://doi.org/10.15454/C60S9I,CF09227,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"9,39",,"48,15",
1,2857042,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48354,https://doi.org/10.15454/V82MUD,EM09320,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"7,57",,"60,58",
1,2857044,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48354,https://doi.org/10.15454/V82MUD,EM09320,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"10,3",,"58,92",
1,2857084,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48746,https://doi.org/10.15454/ZEEZIW,RE09001,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"10,71",,"56,34",
2,2857083,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48746,https://doi.org/10.15454/ZEEZIW,RE09001,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"10,43",,"55,34",
2,2857127,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48901,https://doi.org/10.15454/QECZYG,DI10006,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"10,42",,"52,82",
2,2857121,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49359,https://doi.org/10.15454/HRZCLT,CF09176,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"11,14",,"52,03",
2,2857085,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48746,https://doi.org/10.15454/ZEEZIW,RE09001,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"11,87",,"57,38",
1,2857082,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48746,https://doi.org/10.15454/ZEEZIW,RE09001,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"9,04",,"46,34",
1,2857026,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48814,https://doi.org/10.15454/QM62JM,DI10015,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,17",,"50,11",
1,2857058,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48637,https://doi.org/10.15454/PVGZIK,CF09169,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"9,02",,"53,8",
1,2857060,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48637,https://doi.org/10.15454/PVGZIK,CF09169,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"10,87",,"54,27",
2,2857059,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48637,https://doi.org/10.15454/PVGZIK,CF09169,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"10,61",,"51,66",
1,2857120,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49359,https://doi.org/10.15454/HRZCLT,CF09176,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"10,71",,"53,18",
2,2857061,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,48637,https://doi.org/10.15454/PVGZIK,CF09169,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"11,85",,"55,24",
2,2857119,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49359,https://doi.org/10.15454/HRZCLT,CF09176,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"10,55",,"46,29",
2,2857041,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49216,https://doi.org/10.15454/HTBFFE,DI10011,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"10,44",,"60,51",
1,2857040,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49216,https://doi.org/10.15454/HTBFFE,DI10011,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,66",,"67,11",
1,2857118,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49359,https://doi.org/10.15454/HRZCLT,CF09176,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,3",,"50,98",
2,2857039,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49216,https://doi.org/10.15454/HTBFFE,DI10011,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"9,79",,"56,33",
1,2857038,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49216,https://doi.org/10.15454/HTBFFE,DI10011,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,56",,"57,32",
1,2857054,BTH_Lusignan_2011_SetA2,BTH_Lusignan_2011_SetA2,49352,https://doi.org/10.15454/NHNCAM,AO10006,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,87",,"51,96",
